firma_adi;adres;telefon;website;domain
DEMART OTOMOTİV KİMYA TEKSTİL İNŞAAT NAKLİYE İTH.İHR.SAN.VE TİC.LTD.ŞTİ.;BAŞKÖY MAH. 19. SOKAK NO:23 KÖYLER YUMURTALIK BURSA;+90 (224) 449-0055;http://www.demircioglusase.com;demircioglusase.com
DEMIRCI DIŞ TIC.A.Ş.;BÜYÜKDERE CAD MEYDAN SOK. PLAZA SPRING GIZ KAT:12 ŞİŞLİ İSTANBUL;+90 (212) 285-1970;http://www.demko.com.tr;demko.com.tr
DEMIRELLER MAKINA TEKSTIL SAN. VE TIC. A.Ş.;HANLI MERKEZ MAH. D-100 KARAYOLU CAD. NO:444 Z/1 HANLI ARİFİYE SAKARYA;+90 (264) 275-1244;http://demireller.com.tr;demireller.com.tr
DEMİRCANLAR OTO SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MUSTAFA KEMAL PAŞA MAH.ORHANGAZİ CAD. İPEK OTO YIKAMA APT.NO:57/1 NO:2/1 İZNİK BURSA;+90 (224) 000-0000;http://www.demircanlaroto.com.tr;demircanlaroto.com.tr
DEMİRCİOĞLU ŞASE ENDÜSTRİYEL YAĞ OTOMOTİV TEKSTİL GIDA İNŞ. SAN. VE TİC. A.Ş.;BAŞKÖY KÖYÜ 19. SK. NO:23 KÖYLER YUMURTALIK BURSA;+90 (224) 449-0055;http://www.demircioglusase.com;demircioglusase.com
DEMİRER SOĞUK HAVA DEPOSU UNLU MAMÜLER TARIM HAYVANCILIK İNŞ.TAAH.OTOMOTİV HAFRİYAT SAN.TİC.LTD.ŞTİ.;AHMETPAŞA MH.NEDİM SK.NO:6 OSMANGAZİ BURSA;+90 (224) 246-8693;http://www.kenandemirci.com;kenandemirci.com
DEMİRHİSAR HAYVANCILIK TARIM ÜRÜNLERİ GIDA İNŞ. TAŞIMACILIK OTOMOTİV PAZ. SAN. VE TİC. LTD. ŞTİ.;YÖRÜKALİ MAH. 1. YÖRÜK SOK. NO:172 MUDANYA BURSA;+90 (224) 561-5016;http://www.mirliya.com.tr;mirliya.com.tr
DEMKAY TEKSTİL KONFEKSİYON HAYVANCILIK SAN. VE TİC. LTD. ŞTİ.;DEMİRTAŞ DUMLUPINAROSB MAH. M.KARAER CAD. LALE SK. N0:6 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 261-2738;http://www.demkay.com;demkay.com
DEMKO DEMİRCİ KONSERVECİLİK A.Ş.;BÜYÜKDERE CAD. NUR APT. NO.159 KAT 7 D:14 ŞİŞLİ İSTANBUL;+90 (212) 211-8258;http://www.demko.com.tr;demko.com.tr
DEMORHOME TEKSTİL KONFEKSİYON SANAYİ VE TİCARET ANONİM ŞİRKETİ;ALTINOVA MAH. FUAR CAD. NO:61 BUTTİM İŞMERKEZİ BUTTIM ÇARŞI KESTEL BURSA;+90 (224) 384-1255;http://www.burkay.com.tr;burkay.com.tr
DEMOTEKS MEDİKAL TEKSTİL ANONİM ŞİRKETİ;AHİ EVRAN OSB MAH. OĞUZ CAD. NO:39 SİNCAN SİNCAN ANKARA;+90 (312) 256-2444;http://https://demoteks.web.tr;https
DEM-SA OTOMOTİV BİLGİSAYAR MEDİKAL İNŞ.GIDA TUR.ITH.IHR. SAN.VE TIC.LTD.ŞTI.;Cevizlidere Mh.1204.Sk.No:10/23 ÇANKAYA ANKARA;+90 (312) 483-6943;http://dem-sa.com.tr;dem-sa.com.tr
DEMSAR OTOMOTIV MAMÜLLERI SANAYİ VE TİCARET LTD.ŞTİ.;İzmir Yolu 26.Km Konaklı Yolu Üzeri Marmara Birlik Yanı YUMURTALIK BURSA;+90 (224) 449-0040;http://demsarotomotiv.net;demsarotomotiv.net
DENA OTOMOTİV MÜHENDİSLİK ELEKTRONİK SANAYİ VE TİCARET LTD.ŞTİ.;Aydınlıkevler Bedir Mah. Kuzey Sk. No.15/A SELÇUKLU KONYA;+90 (332) 245-2828;http://www.dena.com.tr;dena.com.tr
DENGE OTO YEDEK PARÇA VE PLASTİK SANAYİ DIŞ TİCARET LİMİTED ŞİRKETİ;İNÖNÜ MAHALLESİ GEBZE PLASTİKÇİLER OSB. 12.CADDE NO:2/1 GEBZE GEBZE KOCAELI;+90 (262) 751-3946;http://www.dengeplastik.com.tr;dengeplastik.com.tr
DENİZ EKO ENERJİ VE GERİ DÖNÜŞÜM AŞ;YAKUPLU MAH. SANAYİ CAD. SİT. NO:10/3 BEYLİKDÜZÜ İSTANBUL;+90 (212) 000-0000;http://www.deniztekstilgrup.com;deniztekstilgrup.com
DENİZ MOTORLU ARAÇLAR YATIRIM A.Ş.;NİSBETİYE MAH. GAZİ GÜÇNAR SK. UYGUR İŞ MERKEZİ NO:4/2 BEŞİKTAŞ İSTANBUL;+90 (212) 000-0000;http://https://harley-davidson-west.com/;https
DENİZ NAZ TEKSTİL KONF. İNŞ .OTO. İHR. İTH. SAN. VE TİC. LTD. ŞTİ.;KAZIM KARABEKİR MH. KUYUMCU SK. NO: 13-15 İÇ KAPI NO: 1 YILDIRIM BURSA;+90 (224) 361-0056;http://www.mihiborn.com.tr;mihiborn.com.tr
DENİZBRODE TEKS.GIDA SAN.VE TİC.LTD ŞTİ;BARAKFAKIH SAN.BÖLG.ANKARA YOLU 17. KM Tayin edilmedi BURSA;+90 (224) 384-1210;http://www.perden.com;perden.com
DENSAN DENIZ NAKLIYAT VE SAN. A.Ş.;MECLISI MEBUSAN CAD.DURSUN HAN NO:23 KAT:6 Tayin edilmedi İSTANBUL;+90 (212) 245-6810;http://www.densanshipping.com;densanshipping.com
DENSO OTOMOTİV PARÇALARI SAN. A.Ş.;TOSB-TAYSAD ORGANİZE SANAYİ BÖLGESİ 5.CADDE NO:1 ŞEKERPINAR ÇAYIROVA KOCAELI;+90 (262) 679-5741;http://www.denso.com;denso.com
DEPAR ÇOCUK GEREÇLERİ SAN.TİC.A.Ş.;HADIMKÖY MAH.75.YIL CAD.NO:9/1 ARNAVUTKÖY İSTANBUL;+90 (212) 963-1499;http://www.deparcocuk.com;deparcocuk.com
DEQPA OTOMOTİV İTH. İHR. SAN. TİC. LTD. ŞTİ.;FEVZİ ÇAKMAK MH. 10761 SK. C BLOK NO 4/B KARATAY KONYA;+90 (332) 000-0000;http://www.deqpa.com.tr;deqpa.com.tr
DERA İNŞAAT AKARYAKIT TEKSTİL TURİZM SANAYİ VE TİC. LTD.ŞTİ.;ATA YILDIZ PLAZA ORHAN BEY CAD. ALTAY MAH. NO:1/83 ETİMESGUT ANKARA;+90 (312) 504-2233;http://www.derainsaat.com.tr;derainsaat.com.tr
DERHAN TEKSTIL KONFEKSİYON ENERJİ SANAYİ VE TİCARET A.Ş.;ANKARA CAD.18 KM BARAKFAKIH SAN.BÖLG YILDIRIM BURSA;+90 (224) 384-1190;http://www.derhantekstil.com;derhantekstil.com
DERICIOĞULLARI YAPI MALZEME. SAN.TIC.A.Ş.;SANAYI SITESI 18 ADA NO:4 KARACABEY BURSA;+90 (224) 671-8278;http://www.dericiogullari.com.tr;dericiogullari.com.tr
DERİN HORECA EKİPMANLARI DANIŞMANLIK VE DIŞ TİCARET LİMİTED ŞİRKETİ;FİDANLIK MAH. MİTHATPAŞA CAD. MİTHATPAŞA APT. NO:39/14 KIZILAY ÇANKAYA ANKARA;+90 (312) 000-0000;http://www.derindisticaret.com;derindisticaret.com
DERİN MOTORLU ARAÇLAR VE ORJ.EKİP.SAN.TİC.LTD.ŞTİ.;İZMİR YOLU ERTUĞRULKÖY MEVKİ GÖÇMEN SOK.NO:1 YUMURTALIK BURSA;+90 (224) 413-3720;http://www.motocar-filter.com;motocar-filter.com
DERSA OTO.URUN.TIC.VE SAN.LTD. STI.;DOLAPDERE SAN. SİT. 6. ADA NO:33-35 BAŞAKŞEHİR İSTANBUL;+90 (212) 567-9666;http://dersaotomotiv.com;dersaotomotiv.com
DERSİYON TEKSTİL SAN. VE TİC. LTD. ŞTİ.;FETHİYEOSB MAH. TURKUAZ CAD. NO:19 YUMURTALIK BURSA;+90 (224) 243-7580;http://www.dersiyon.com.tr;dersiyon.com.tr
DESNA GRUP KENTSEL GERİ DÖNÜŞÜM YAPI ENERJİ TEM.SAN.VE TİC.LTD.ŞTİ.;HÜRRİYET MAH. ALTIN SOK NO:18/1 BAHÇELİEVLER İSTANBUL;+90 (212) 000-0000;http://www.desnagrup.com.tr;desnagrup.com.tr
DESPA GAZLI AMORTISÖR OTO YAN SANAYİ TURİZM TEKSTİL KONFEKSİYON SAN. VE TİC.LTD.ŞTİ.;NOSAB N.308 SOK.NO.4 YUMURTALIK BURSA;+90 (224) 411-1990;http://www.despa.com.tr;despa.com.tr
DESTAŞ ARGE OTOMOTİV MAKİNE MÜHENDİSLİK SANAYİ VE TİCARET A.Ş.;ORGANİZE SANAYİ BÖLGESİ 75.YIL CAD. DEMİRCİLER SİTESİ B BLOK NO.19 YUMURTALIK BURSA;+90 (224) 443-6440;http://www.destasotomotiv.com.tr;destasotomotiv.com.tr
DESTEK OTOMOTİV YAN SANAYİ VE TİCARET A.Ş.;IŞIKTEPEOSB MAH. LACIVERT CAD. 2.SOK. NO:3/1 16215 YUMURTALIK BURSA;+90 (224) 242-3066;http://www.desteklift.com;desteklift.com
DESTEK PAZARLAMA VE DIŞ TİC. A.Ş.;IŞIKTEPEOSB MAH. LACİVERT CAD. 2.SOK.NO:3/1 16215 YUMURTALIK BURSA;+90 (224) 242-3066;http://www.desteklift.com;desteklift.com
DEŞARP TEKSTİL SAN. VE TİC. LTD. ŞTİ..;DEMİRTAŞ OSB MUSTAFA KARARER CD. NO:13 OSMANGAZİ BURSA;+90 (224) 443-1076;http://www.desarp.com;desarp.com
DETA REKLAM TURIZM ITH.IHR. TEKSTIL SAN.VE TIC.LTD.ŞTI.;KAYAPA SANAYI BÖLGESI NO:24 Tayin edilmedi BURSA;+90 (224) 493-2410;http://www.detatekstil.com;detatekstil.com
DETAY OTO SERVİS HİZMETLERİ VE TİC. LTD. ŞTİ.;MERKEZ MAH. DEĞİRMENBAHÇE CAD. TURGUT REİS SK. NO:2-4 A BAHÇELİEVLER İSTANBUL;+90 (212) 451-4151;http://www.detayotomotiv.com;detayotomotiv.com
DETEKS NAZ TEKSTİL TURZ. İTH. İHR. SAN. VE TİC. LTD. ŞTİ.;EHLİBEYT MH. CEYHUN ATUF KANSU CAD. 1262. SOK. NO:1/4 BALGAT ÇANKAYA ANKARA;+90 (312) 473-0396;http://www.cliocollection.com;cliocollection.com
DE-TI TEKS.SAN.VE TIC.LTD.ŞTI;DEMIRTAŞ ORGANIZE SANAYI BÖL. AÇELYA SOK. NO:12 OSMANGAZİ BURSA;+90 (224) 261-1110;http://www.detitex.com;detitex.com
"D-EV TEKSTİL,ORMAN ÜRÜNLERİ MOBİLYA TİC. VE SAN. LTD. ŞTİ.";VEYSEL KARANİ MAH. 17.YILDIZ SOK. NO:11 İÇ KAPI NO:1 16090 OSMANGAZİ BURSA;+90 (224) 671-8278;http://www.d-ev.com;d-ev.com
DEVA DENİZ GAYRİMENKUL TİC. LTD. ŞTİ.;TATLISU MAH. GÖKSU CAD. NO:41/A ÜMRANİYE İSTANBUL;+90 (216) 000-0000;http://www.feedervessel.com.tr;feedervessel.com.tr
DEVECİ ULUSLARARASI AĞIR NAKLİYAT PETROL GIDA SAN. TİC. LTD. ŞTİ.;2.OSB. MAH. 6 CAD. DEVECİ NAKLİYAT NO:4 YEŞİLYURT MALATYA;+90 (422) 238-2882;http://www.devecinakliyat.com.tr;devecinakliyat.com.tr
DEVIN DIŞ TIC.LTD.ŞTI.;NİLÜFER ORG.SAN.BÖLG.SEDİR.CAD NO:16 YUMURTALIK BURSA;+90 (224) 411-0185;http://www.devintekstil.com;devintekstil.com
DEVORE TEKSTIL SAN VE TIC .LTD STI;DEMİRTAŞ ORG.SAN.BÖL.ALİ OSMAN SÖNMMEZ CAD.NO:16 OSMANGAZİ BURSA;+90 (224) 411-0375;"http://www.devoretex.com;www.trend-a.com";"devoretex.com;www.trend-a.com"
DEVORETEX TEKSTİL DIŞ TİCARET LİMİTED ŞİRKETİ;DEMİRTAŞ DUMLUPINAROSB MAH. ALİ OSMAN SÖNMEZ CAD.NO:16 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 411-0375;http://www.devoretex.com;devoretex.com
DEVRAN MOTOR YATAKLARI BURÇLAR VE EĞITIM HIZMT.SAN.TIC.LTD.ŞT;"ATIŞALANI,KEMER MH.DEVRAN SK. NO:19 ESENLER İSTANBUL";+90 (212) 432-9292;http://www.devran.com.tr;devran.com.tr
DEZEGA SP GÜVENLİK ÜRÜNLERİ SAN. VE TİC.A.Ş.;ZAFER MAH.NİLÜFER SK.NO:30 EGE SERBEST BÖL. GAZİEMİR İZMİR;+90 (232) 251-0394;http://www.dezega.com;dezega.com
DEZZA ÖRME TEKSTİL SAN.VE TİC. LTD. ŞTİ.;BARAKFAKİ MH. 17. CD. NO:4 C KESTEL BURSA;+90 (224) 384-1318;http://www.dezza.com.tr;dezza.com.tr
DG PLASTİK METAL SAN. VE TİC. LTD. ŞTİ.;MUTTALİP EMRİLER MAH. SARICAKAYA CAD. NO:206 TEPEBAŞI / ESKİŞEHİR TEPEBAŞI ESKIŞEHIR;+90 (222) 246-0126;http://www.dgplastikmetal.com;dgplastikmetal.com
DGR MAKİNE SANAYİ VE TİCARET A.Ş.;MİNARELİ ÇAVUŞ OSB. ATATÜRK BULV. NO:1-1/A YUMURTALIK BURSA;+90 (224) 342-1700;http://www.dgr-makine.com;dgr-makine.com
DGS DIŞ TİCARET ANONİM ŞİRKETİ;15 TEMMUZ MH BAHAR CD NUROL PARK SİT J BLOK NO:43 KAT: D:35 BAĞCILAR İSTANBUL;+90 (212) 813-0838;http://www.dgsas.com.tr;dgsas.com.tr
DH GROUP TEKSTİL SAN. VE TİC. A.Ş.;KURTULUŞ OSB MH VEZİRLİ CD. NO 5 GÜRSU BURSA;+90 (224) 000-0000;http://www.dhgroup.com.tr;dhgroup.com.tr
DIESEL OTOMOTİV SANAYİ VE TİCARET LTD. ŞTİ.;MASLAK MAH. TAŞYONCASI SOK. MASLAK 1453 T4 BLOK NO:1-U/B48 SARIYER İSTANBUL;+90 (212) 812-1771;http://www.dieselotomotiv.com;dieselotomotiv.com
DIGITEX DİJİTAL BASKI TEK.TEKS.SAN. VE TİC.LTD.ŞTİ.;BEŞEVLER MH.BEYAZIT(130) SK.NO:50/B YUMURTALIK BURSA;+90 (224) 441-1649;http://www.digitex.com.tr;digitex.com.tr
DINLER GRUP ENDUSTRIYEL URUNL. TIC.LTD.STI.;ULU MH. KIBRIS ŞEHİTLER CD. NO:50/206 OSMANGAZİ BURSA;+90 (224) 251-2533;http://www.dinlergrup.com;dinlergrup.com
DIRIKANLAR OTOMOTIV.SAN.VE TIC LTD.STI.;ZİYA GÖKALP MAH. ABDULLAHPAŞA CAD. NO.37 KÜÇÜKÇEKMECE İSTANBUL;+90 (212) 670-1077;http://www.dirikanlarotomotiv.com;dirikanlarotomotiv.com
DIYARBAKIR OTOMOTIV TICARET LTD.ŞTI.;TIRYAKI HASAN PAŞA CAD. NO:23 FATİH İSTANBUL;+9 (212) 529-5739;http://www.diyarbakiroto.com;diyarbakiroto.com
DIZELPAR MOTORLU ARAÇLAR SAN. VE TIC.LTD.ŞTI.;IKITELLI DOLAPDERE SAN.SITESI 12.ADA N:36 BAŞAKŞEHİR İSTANBUL;+90 (212) 671-5450;http://dizelpar.com.tr;dizelpar.com.tr
DİAGNOTİS BİYOTEKNOLOJİ ÜRÜNLERİ SAN. VE TİC. A.Ş.;CEVİZLİ MAH. HIZIR REİS SOK. GÜNGÖRLER İŞ MERKEZİ APT. NO:27/3 CEVİZLİ MALTEPE İSTANBUL;+90 (216) 606-0547;http://http://wwwdiagnotis.com.tr;http
DİAGRAM OTOM. HIRD.SAN.TİC. LTD. ŞTİ.;Esatpaşa Mah. Aşık Veysel Cad. No:103/5 ATAŞEHİR İSTANBUL;+90 (216) 317-5444;http://mycarotomotiv.com;mycarotomotiv.com
DİALOG ABROAD EĞİTİM DANIŞMANLIK TURİZM İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ODUNLUK MAH.LİMAN CAD.GENÇARSLANLAR PLAZA NO:17 KAT:4 D:53 YUMURTALIK BURSA;+90 (224) 451-9188;http://www.dialogabroad.com;dialogabroad.com
DİGİTAL MODA TEKSTİL SAN. VE TİC.A.Ş.;KURTULUŞ OSB.MAH.PROF.DR.OKTAY SİNANOĞLU CAD. NO:68/3 GÜRSU BURSA;+90 (224) 371-2334;http://www.moda-digital.com.tr;moda-digital.com.tr
DİGİTALİCAL TEKNOLOJİ SİSTEMLERİ TİC. LTD. ŞTİ.;SOĞANLIK YENİ MAH. BALTACI MEHMETPAŞA SK. HELENIUM TVIS A BLOK NO:1-1/61 KARTAL İSTANBUL;+90 (216) 766-5393;http://digitalical.com;digitalical.com
DİJİTAL E-TİCARET OTOMOTİV SAN. VE TİC. A.Ş.;BAHÇEKAPI MAH. 2503 CAD. NO:4/6 ETİMESGUT ANKARA;+90 (312) 000-0000;http://www.teklifverirmisin.com;teklifverirmisin.com
DİKEY GIDA TARIM PAZARLAMA SANAYİ VE TİCARET A.Ş.;BANDIRMA KARAYOLU ÇIKIŞI 1.KM KARACABEY KARACABEY BURSA;+90 (224) 676-3771;http://www.akfa.com.tr;akfa.com.tr
DİKİCİ PAZARLAMA İÇ VE DIŞ TİC. LTD. ŞTİ.;DOSAB YASEMIN SOK.NO.5 OSMANGAZİ BURSA;+90 (224) 261-2424;http://www.dikicitekstil.com;dikicitekstil.com
DİKOMET MÜHENDİSLİK MAKİNA METAL OTOMOTİV DERİ TEKSTİL İNŞAAT SANAYİ VE DIŞ TİCARET A.Ş.;MİNARELİÇAVUŞ BURSA OSB MAH. SEDİR(290) CAD. NO:23 YUMURTALIK BURSA;+90 (224) 411-2393;http://www.dikomet.com;dikomet.com
DİLEK GURBETÇİ - ASAYRA TEKSTİL;CUMHURİYET CAD. KARİZMA İŞ MERKEZİ 1.KAT NO.3/41 YALOVA YALOVA;+90 (226) 812-4455;http://www.asayratextile.com;asayratextile.com
DİLEK ŞEKER - ŞEKERHANIM DOĞAL ÜRÜNLER;KUYYAKA KÖYÜ MUDANYA BURSA;+90 (224) 565-2541;http://www.sekerhanim.com;sekerhanim.com
DİLEK TEKSTİL TİCARET VE SANAYİ LTD.ŞTİ.;DEMİRTAŞ DUMLUPINAR OSB MAH. ASRİ SOK.NO:82 OSMANGAZİ BURSA;+90 (224) 261-1259;http://www.dilektekstil.com.tr;dilektekstil.com.tr
DİLHAN TEKS.SAN.VE TİC.A.Ş;SANTRAL MAH. YENİ YALOVA YOLU CAD. NO.640 OSMANGAZİ BURSA;+90 (224) 267-0425;http://www.dilhan.com.tr;dilhan.com.tr
DİLHAN TEKSTİL İÇ VE DIŞ TİC. A.Ş.;OVAAKÇA SANTRAL MAH. İSTANBUL CAD.NO:640/1 OVAAKÇA OSMANGAZİ BURSA;+90 (224) 267-0425;http://www.dilhan.com.tr;dilhan.com.tr
DİNAMİK OTOMOTİV GIDA TEKSTİL İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YEŞİLTEPE MAH. 8026 SOK. NO:2 ERENLER ERENLER SAKARYA;+90 (216) 661-0412;http://www.dinamikotomotiv.com.tr;dinamikotomotiv.com.tr
DİNCER TURA - MA DOUCE BEBE;YUNUSEMRE MAH.4. YAPRAK SK.NO:6 YILDIRIM BURSA;+90 (224) 360-9696;http://www.madoucebebe.com;madoucebebe.com
DİNÇBAY LASTİKÇİLİK OTOMOTİV SAN. VE TİC.LTD.ŞTİ.;KARTALTEPE MAH. AYKUT SOK. NO:1/A MURATPAŞA BAYRAMPAŞA İSTANBUL;+90 (212) 615-3330;http://http://dincbay.com;http
DİNEX EGZOZ VE EMİSYON TEKNOLOJİLERİ SAN. VE TİC. A. Ş.;YILDIRIM BEYAZIT OSB MAH. 29. SK. NO:18/A ÇERKEZKÖY ÇERKEZKÖY TEKIRDAĞ;+90 (282) 736-4040;http://www.dinex.org;dinex.org
DİNİZ ADIENT OTO DONANIM SANAYİ VE TİCARET A.Ş.;MİNARELİÇAVUŞ BURSA OSB MAH. SARI CD.NO:39 YUMURTALIK BURSA;+90 (224) 280-5400;http://https://www.dinizadient.com/;https
DİNİZ HOLDİNG A.Ş.;ORG.SAN.BÖLG.ALİ OSMAN SÖNMEZ BULV. NO:17 YUMURTALIK BURSA;+90 (224) 243-1170;http://www.dinizholding.com;dinizholding.com
DİR-PA LASTİK KAPLAMA SANAYİ TİCARET A.Ş.;İZMİRYOLU 17.KM. BURSA BETON TESİSLERİ KARŞISI GÖRÜKLE YUMURTALIK BURSA;+90 (224) 483-2960;http://www.dir-pa.com;dir-pa.com
DİSA OTOMOTİV İTHALAT İHRACAT PAZARLAMA A.Ş.;"ERGENE 2 ORGANİZE SANAYİ BÖLGESİ, D-100 KARAYOLU, NO: 139/1, İDARİ BİNA KAT:2 TEKİRDAĞ TEKIRDAĞ";+90 (282) 672-2525;http://www.disaautomotive.com;disaautomotive.com
DİSA OTOMOTİV ÜRÜNLERİ SAN. VE TİC. A. Ş.;ERGENE 2 ORGANİZE SANAYİ BÖLGESİ D-100 KARAYOLU DIŞ KAPI NO.139/1 ERGENE ÇORLU TEKIRDAĞ;+90 (282) 672-2525;http://disaotomotiv.com;disaotomotiv.com
DİSETA TEKSTİL İÇ VE DIŞ TİC.LTD;DEMİRTAŞ ORG SAN.MUSTAFA KARAER CD. N:19 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 261-3030;http://www.diseta.com;diseta.com
DİTA GERİ DÖNÜŞÜM METAL MADENCİLİK TAŞIMACILIK İNŞAAT SANAYİ VE TİCARET LTD.ŞTİ.;SAKARYA MAH. 5. GÜLER SK. BANUŞOĞLU İŞ MERKEZİ SİT. NO:4/107 OSMANGAZİ BURSA;+90 (224) 242-7390;http://www.dita-recycling.com;dita-recycling.com
DİTAŞ DOĞAN YEDEK PARÇA İMALAT VE TEKNİK A.Ş.;KUŞTEPE MAH. MECİDİYEKÖY YOLU CAD. TRUMP TOWERS NO:12 KULE:2 KAT:34 MECİDİYEKÖY ŞİŞLİ İSTANBUL;+90 (212) 997-0300;http://www.ditas.com.tr;ditas.com.tr
DİYALA OTOMOTİV GIDA ITRİYAT MAMULLERİ TİCARET LTD.ŞTİ;MİMARSİNAN MAH.YEDPA TİCARET MERKEZİ F CADDESİ NO:5 ATAŞEHİR İSTANBUL;+90 (216) 471-1755;http://www.diyala.com.tr;diyala.com.tr
DİZAYN LAZER METAL TASARIM SAN.VE TİC. A.Ş.;İKİTELLİ OSB MAH. ATATÜRK BLV. İ.O.S.B İŞYERİ NO: 54 İÇ KAPI NO: 7 BAŞAKŞEHİR İSTANBUL;+90 (212) 671-6992;http://dizaynlazer.com.tr;dizaynlazer.com.tr
DİZAYN STONE PEYZAJ ÇEVRE DÜZENLEME SAN. TİC. LTD. ŞTİ.;MİMAR SİNAN MAH. YEŞİLCE SOK. NO:23 SULTANBEYLİ İSTANBUL;+90 (216) 000-0000;http://dizaynstone.com;dizaynstone.com
DİZAYNVİP OTOMOTİV MÜHENDİSLİĞİ TASARIMI VE ÜRETİMİ A.Ş.;ÜNIVERSITE MAH. FİRUZKÖY BULVARI NO:75/A AVCILAR İSTANBUL;+90 (212) 428-4545;http://www.dizaynvio.com;dizaynvio.com
DİZAYNVİP OTOMOTİV TİCARET A.Ş.;ÜNİVERSİTE MAH. FİRUZKÖY BULVARI NO:75/B GÜMÜŞPALA AVCILAR İSTANBUL;+90 (212) 428-4545;http://www.dizaynvip.com;dizaynvip.com
DİZDAR GLOBAL İNŞAAT OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İNKILAP MAH. KÜÇÜKSU CAD. ANTASYA RESİDENCE B BLOK NO: 64 A İÇ KAPI NO: 512 İNKILAP ÜMRANİYE İSTANBUL;+90 (216) 520-2525;http://www.dizdarinsaat.com;dizdarinsaat.com
DİZDAR TEKSTİL TİC.SAN.A.Ş.;ANKARA YOLU 14.KM KESTEL SANAYI BÖLGESI PK.113 KESTEL BURSA;+90 (224) 373-0000;http://www.dizdar.com.tr;dizdar.com.tr
DİZELSAN İTHALAT İHRACAT DIŞ TİCARET LTD. ŞTİ.;İOSB DOLAPDERE SAN.SİTESİ 20.ADA NO:44 BAŞAKŞEHİR İSTANBUL;+90 (212) 549-4000;http://www.dizelssan.com;dizelssan.com
DJ-AUTO OTOMOTİV YEDEK PARÇALARI TİC. A.Ş.;VARYAP MER.BUS.BARBAROS MAH.MOR SÜMBÜL SK. 1. BL. 1. KAT 9/121 ATAŞEHİR ATAŞEHİR İSTANBUL;+90 (216) 642-9267;http://www.dj-auto.com.tr;dj-auto.com.tr
DK NET LOJİSTİK TİC. LTD. ŞTİ.;TAKSİM ELMADAĞ CAD. NO:69 ŞİŞLİ İSTANBUL;+90 (212) 671-2626;http://http://www.orbayoto.com.tr/;http
DK YEDEK PARÇA OTOMOTİV İTHALAT İHRACAT SANAYİ VE TİCARET LTD.ŞTİ.;ERGAZİ MAH. 1803 CAD. NO:6A/25 YENİMAHALLE/ANKARA YENİMAHALLE ANKARA;+90 (312) 000-0000;http://www.dkotomotiv.com.tr;dkotomotiv.com.tr
DKNTEKS GİYİM TEKS İTH VE İHR LTD ŞTİ;GÜLBAHÇE MAH DR SADIK AHMET CAD UZUNOĞLU İŞHANI SİT A BLOK APT NO:2/301 OSMANGAZİ BURSA;+90 (224) 000-0000;http://www.dknteks.com;dknteks.com
DKS ARTI METAL A.Ş.;MİNARELİÇAVUŞ OSB MAH. N.113SOK NO:6 FETHİYE YUMURTALIK BURSA;+90 (224) 411-1128;http://artitozboya.com.tr;artitozboya.com.tr
DMN MEKATRONİK OTOMOTİV İTH. İHR. SAN. VE TİC. LTD. ŞTİ.;HASANAĞA OSB MAH. 7.CAD. NO:9 YUMURTALIK BURSA;+90 (224) 443-4511;http://www.capracamper.com;capracamper.com
DMR DİJİTAL KUMAŞ BASKI İPLİK KONF. TEKS. SAN. VE TİC. LTD. ŞTİ.;DEMİRTAŞ DUMLUPINAROSB PAPATYA SOK. NO:24/G OSMANGAZİ BURSA;+90 (224) 261-2411;http://www.dmrdijital.com.tr;dmrdijital.com.tr
DMR MOTORLU ARAÇLAR SAN.VE TIC LTD.ŞTI.;5.San.Sıtesı 4196 Sok.No:50 ÇAY İZMİR;+90 (232) 478-6494;http://andacotomotiv.com;andacotomotiv.com
DMS GIDA İTHALAT İHRACAT TİCARET LİMİTED ŞİRKETİ;KIZILAY MAH. MİLLİ MÜDAFA CAD. NO:14/15 KIZILAY ÇANKAYA ANKARA;+90 (312) 425-8404;http://www.dmscmpny.com;dmscmpny.com
DNA MÜHENDİSLİK KALIP MAKİNE BİLGİSAYAR ENERJİ İNŞAAT SANAYİ VE TİCARET LTD.ŞTİ.;ÇALI MAH. ÇALI SANAYİ BÖLGESİ BEYAZ CADDE NO.2 YUMURTALIK BURSA;+90 (224) 482-2259;http://www.dnakalip.com;dnakalip.com
DNC OTO YEDEK PARÇA PAZ.TİC. VE SAN.A.Ş.;ÜÇEVLER MAH.İZMİR YOLU ERSAN SK.AKNİL PLAZA NO:14/B PK:16270 YUMURTALIK BURSA;+90 (224) 443-2999;http://www.dncotomotiv.com;dncotomotiv.com
DNP EUROPA METAL SAN.VE TİC.LTD.ŞTİ;DEMİRTAŞ DUMLUPINAR OSB MAH. GÜL SOK. NO:9 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 261-3090;http://www.denpametal.com;denpametal.com
