firma_adi;adres;sehir;ilce;telefon;website;domain;birlik
ABBOTT LABORATUARLARI İTH. İHR. VE TİC.LTD.ŞTİ.;EKİNCİLER CAD HEDEF PLAZA NO:3;İSTANBUL;BEYKOZ;(216) 5387400;www.abbott.com;abbott.com;İİB-HUBUBAT
DOĞU KARADENİZ GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KAVACIK MAH.ORHAN VELİ KANIK CAD.NO.90/A;İSTANBUL;BEYKOZ;(216) 4258924;;;İİB-HUBUBAT
SORELLA GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;AHMET YESEVİ MAH. BAHÇE SK GEÇİT PREMİUM NO:11B/17;BURSA;NİLÜFER;(224) 0000000;;;İİB-HUBUBAT
KULA YAĞ VE EMEK YEM SANAYİ TİCARET ANONİM ŞİRKETİ;GÜMÜŞÇEŞME MAH. KEPSUT CAD.  NO.311/A  ALTEYLÜL;BALIKESIR;ALTIEYLÜL;(266) 2496800;www.kulayag.com.tr;kulayag.com.tr;İİB-HUBUBAT
BRS GIDA ÜRÜNLERİ LTD. ŞTİ.;İSTİKLAL MAHALLESİ 11.KARANFİL SOKAK NO:23;BURSA;OSMANGAZİ;(224) 0000000;;;İİB-HUBUBAT
MIRPLAST PLASTIK INŞ.TEKS.SAN. VE DIŞ TIC.LTD.ŞTI.;ISTOC TOPTANCILAR CARS.12 ADAN:98;İSTANBUL;BAĞCILAR;02126598357;www.yildizlamir.com;yildizlamir.com;İİB-HUBUBAT
KARNAVAL ÇİKOLATA GIDA SANAYİ TİCARET LİMİTED ŞTİ;ESENŞEHİR MAHALLESİ PALMİYE SOKAK DÖNMEZLER YEMEK BLOK NO :3 İÇ KAPI : 1 ;İSTANBUL;ÜMRANİYE;(216) 0000000;;;İİB-HUBUBAT
2LINE GROUP DIŞ TİCARET İTHALAT VE İHRACAT LİMİTED ŞİRKETİ;CUMHURİYET MAH.1991 SOKAK BEYCENTER BLOK.NO:2/37;İSTANBUL;ESENYURT;(212) 8525230;;;İİB-HUBUBAT
MUTLU EVCİL HAY. MAM. PAZ. VE TİC. AŞ;INÖNÜ MAH GEBZE PLASTİKÇİLER OSB MAH. 2. CAD. NO: 4;KOCAELI;GEBZE;(212) 0000000;;;İİB-HUBUBAT
GÜLER KADAYIF UNLU MAM.GIDA PAZ.VETİC.LTD.ŞTİ;FATİH MAH.YAKACIK CAD.ÇELEBİ SOK.NO 7;İSTANBUL;SANCAKTEPE;(216) 3114526;https://gkmtelkadayif.com.tr/;gkmtelkadayif.com.tr;İİB-HUBUBAT
ALAH İNŞAAT VE DIŞ TİCARET SANAYİ LİMİTED ŞİRKETİ;YEŞİLKENT MAH. NAZIM HİKMET BLV. NO: 53 C İÇ KAPI NO:173;İSTANBUL;ESENLER;(212) 0000000;;;İİB-HUBUBAT
PHORA HAYVAN SAĞLIĞI ÜRÜNLERİ SAN TİC.A.Ş;DRAGOS ORHANTEPE MAH. KIRGÜLÜ SOK SK.NO:25/01;İSTANBUL;KARTAL;(216) 5739730;;;İİB-HUBUBAT
PAYROS GIDA İÇECEK ANONİM ŞİRKETİ;ESENTEPE MAH. YILDIZ POSTA CAD. NO: 21 İÇ KAPI :2;İSTANBUL;ŞİŞLİ;(850) 3777376;http://www.payros.com;payros.com;İİB-HUBUBAT
ASY FOOD GROUP GIDA SAN VE TİC LTD ŞTİ;FULYA MH ORTAKLAR CD ŞAHİN GİRAY APT NO 12/2 D3;İSTANBUL;ŞİŞLİ;(212) 0000000;;;İİB-HUBUBAT
SEYDİOĞLU BAKLAVA GIDA SANAYİ VE TİCARET ANONİM ŞİRKETİ;ÇINARDERE MAH. OLİMPİYAT CAD.NO:68 PENDİK/İSTANBUL;İSTANBUL;PENDİK;(216) 3076196;;;İİB-HUBUBAT
MUHTAR GROUP GIDA İÇ VE DIŞ TİC.SAN.LTD.ŞTİ.;İKİTELLİ ORGANİZE SANAYİ BÖLGESİ MAH.MUTFAKÇILAR M6 BLOK SK.NO:36;İSTANBUL;BAŞAKŞEHİR;;;;İİB-HUBUBAT
ŞERİZE HATUN GIDA SANAYİ PAZARLAMA İTH.İHR.LTD.ŞTİ.;TUZLA KÖYÜ NO:412 ;ÇANAKKALE;AYVACIK;(286) 0000000;;;İİB-HUBUBAT
212 BOSPHORUS GIDA TEKSTİL REKLAM ORGANİZASYON EGİTİM DANIŞMANLIK PAZ SAN.TİC.LTD.ŞTİ;TALATPAŞA MAH. YAŞARLI CAD. CASADA DEMİR NO:26/11;İSTANBUL;KAĞITHANE;(212) 0000000;;;İİB-HUBUBAT
ŞAHLANLAR GIDA SAN VE TİC.LTD.ŞTİ.;ATATÜRK BULVARI ASKERI HASTANEKARŞISI;ISPARTA;ISPARTA;(246) 2241447;;;İİB-HUBUBAT
KENT BORİNGER DIŞ TİC.LTD.ŞTİ;AKÇABURGAZ MAH. 3 CADDE 3106 SOKAK NO:3;İSTANBUL;ESENYURT;(212) 8863200;www.soyyigit.com.tr;soyyigit.com.tr;İİB-HUBUBAT
VEFA GLOBAL PAZARLAMA SANAYI VE TICARET LIMITED SIRKETI;ÇAMLIK MH. SELÇUKLU CD. NO:24/148;İSTANBUL;PENDİK;(216) 0000000;;;İİB-HUBUBAT
AKSEL GIDA PAZ.SAN.VE TİC.LTD.ŞTİ;KOCATEPE MAH. MEGA CENTER ABLOK NO:15/1;İSTANBUL;BAYRAMPAŞA;;;;İİB-HUBUBAT
DORUK KIMYEVI MADDELERI SAN. VE TIC. LTD. ŞTI.;ZÜMRÜTEVLER MAH. GÜL CAD.NO:11/C;İSTANBUL;MALTEPE;(216) 3716029;;;İİB-HUBUBAT
SOM TATLICILIK GIDA OTOMOTİV İNŞAAT EMLAK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;SİNANBEY MAHALLESİ GENÇLER SOKAK NO 2/A;BURSA;İNEGÖL;(224) 7159190;http://www.fehmiusta.com.tr;fehmiusta.com.tr;İİB-HUBUBAT
PACMAR DENİZCİLİK LTD ŞTİ;ALTUNİZADE M.F. KERİM GÖKAY C.OKUL S.E 3 ;İSTANBUL;ÜSKÜDAR;(216) 4286665;;;İİB-HUBUBAT
EUROPE ELİTE SANAYİ DIŞ TİC. TURİZM  VE LOJİSTİK LTD.ŞTİ.;MOLLA GÜRANİ MAHALLE ŞEHİT PİLOT MAHMUT NEDİM SOKAK NO:1  NO:44 KAT:4 ;İSTANBUL;FATİH;(212) 6215819;;;İİB-HUBUBAT
WORLD FOOD DIŞ TİCARET ANONİM ŞİRKETİ;KÜÇÜK ÇAMLICA MAH. ÜÇER SOK NO:6İÇ KAPI NO:1;İSTANBUL;ÜSKÜDAR;(216) 3257743;;;İİB-HUBUBAT
MIS MEDITERRANEAN INTERN. SHIPPİNG DENİZ. VE TUR. TİC. LTD. ŞTİ.; Türtelaş Hasan Efendi Mh. Akyol Sk.Aziz Seyra Ap.N:6 D:6 SK.AZIZ SEYRAN PAL.AP.N.6 D.6;İSTANBUL;BEYOĞLU;(212) 2516616;;;İİB-HUBUBAT
RAM DÜNYA MEDİKAL LİMİTED ŞİRKETİ;TURGUT ÖZAL MA. TONGUÇ BABA CAD. NO:21 İÇ KAPI:35;İSTANBUL;ESENYURT;;;;İİB-HUBUBAT
ALADDİN GROUP DIŞ TİC LTD ŞTİ;KOZYATAĞ MAH. GÜLBAHAR SOK. ASMALI APARTMANI NO:12 - DAİRE 9-;İSTANBUL;KADIKÖY;(212) 0000000;www.aladdingroup.com.tr;aladdingroup.com.tr;İİB-HUBUBAT
DİJİTAL KLİNİK TEKNOLOJİ VE PAZARLAMA SAN. TİC.LTD.ŞTİ;BULGURLU MAH. İZZETTİN BEY SOK NO:9/2/2;İSTANBUL;ÜSKÜDAR;(216) 0000000;;;İİB-HUBUBAT
MFS GROUP İÇ VE DIŞ TİC LTD ŞTİ;ŞENLİKKÖY MH YEŞİLKÖY HALKALI CD NO 93/2;İSTANBUL;BAKIRKÖY;(212) 0000000;;;İİB-HUBUBAT
ATAAY GIDA SANAYI VE TICARET ANONIM SIRKETI;YENİBOSNA MERKEZ MAH. SEDİR SK. NO: 7 34197;İSTANBUL;BAHÇELİEVLER;(212) 6523366;;;İİB-HUBUBAT
GEN TAHIN GIDA SANAYI VE TICARET ANONIM SIRKETI;KAYAPA MAH. KADIPINARI SK. FABRIKA NO: 6 IÇ KAPI NO:1;BURSA;NİLÜFER;(224) 0000000;;;İİB-HUBUBAT
CEBRAN GLOBAL GIDA İTHALAT İHRACAT VE TİCARET LİMİTED ŞİRKETİ;ZEYREK MAH. ÖMER EFENDİ SK. NO:13A;İSTANBUL;FATİH;(212) 0000000;;;İİB-HUBUBAT
BUYRAZ KOZMETIK GIDA SANAYI VE TICARET ANONIM SIRKET;MAHMUTBEY MAH. TASOCAGI YOLU CAD. B BLOKAGAOGLU MY OFFICE NO: 3 IÇ KAPI NO: 337;İSTANBUL;BAĞCILAR;(212) 0000000;;;İİB-HUBUBAT
NOVA DÜKKAN GIDA SAN VE TİC.LTD.ŞTİ.;FSM MAH. ATATÜRK CAD.NO:21;İSTANBUL;SARIYER;(212) 0000000;;;İİB-HUBUBAT
UNİTED COMPANY GIDA EMLAK İNŞ TUR VE DIŞ TİC LTD ŞTİ;CİHANGİR MH SEMAH SK NO 15A;İSTANBUL;AVCILAR;(212) 0000000;;;İİB-HUBUBAT
MANE AROMA VE ESANS SAN VE TİC.LTD.ŞTİ;GİRNE MAH. IRMAK SOK KÜÇÜKYALI İŞ MERK B BLOK NO:3;İSTANBUL;MALTEPE;(216) 4659700;;;İİB-HUBUBAT
KELLOGG MED GIDA TİC.LTD.ŞTİ.;RAMAZANOĞLU MH.MAHMUT BAYRAMCD.NO:88;İSTANBUL;PENDİK;02165242996;;;İİB-HUBUBAT
KAYLA GURME GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;NAMIK KEMAL MAH. MOTİF SK. OZTURKKARDESLER NO: 18A;İSTANBUL;ÜMRANİYE;(216) 0000000;;;İİB-HUBUBAT
EFENDİ PEHLİVAN GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;HÜRRİYET MAH. 277. SK. NO: 2A ;İSTANBUL;GAZİOSMANPAŞA;(212) 0000000;;;İİB-HUBUBAT
LETUX PHARMA İLAÇ KİMYA VE GIDA SANAYİ TİCARET LTD.ŞTİ.;YALI MAH. KADIR SOK.HELIS MORE OFFICE NO:14 KAPI N;İSTANBUL;KARTAL;(216) 3472519;;;İİB-HUBUBAT
PİKARE İÇ VE DIŞ TİCARET LTD ŞTİ;19 MAYIS MAH. TURABOĞLU SK. HAMDIYE YAZGAN  IS MERKEZI BLOK NO: 4 İÇ KAPI NO: 2;İSTANBUL;KADIKÖY;(212) 7520353;;;İİB-HUBUBAT
İNTERVO DIŞ TİCARET VE MÜMESSİLLİK LİMİTED ŞİRKETİ;ETİLER NİSPETİYE CAD.AKMERKEZİŞ MERK.B3 BLOK KAT:1;İSTANBUL;BEŞİKTAŞ;(212) 2821900;www.intervoltd.com;intervoltd.com;İİB-HUBUBAT
GÜLLÜOĞLU GIDA SAN.VE TIC.A.Ş.;KARAKÖY MUMHANE CAD.  NO:171;İSTANBUL;BEYOĞLU;(212) 2499680;www.gulluoglu.biz;gulluoglu.biz;İİB-HUBUBAT
SUMİ AGRO TURKEY TARIM İLAÇLARI SAN. TİC. AŞ.;MEYDAN SK. BEYBİGİZ PLAZA 1/18;İSTANBUL;SARIYER;(212) 2902560;www.sumiagro.com.tr;sumiagro.com.tr;İİB-HUBUBAT
ISTANBUL TURIZM VE OTELCILIK A.Ş;OSMANLI SOK.NO.23;İSTANBUL; ;0.212-2434342;;;İİB-HUBUBAT
BT TOHUMCULUK ZİRAAT VE TİCARET A.Ş.;GÜLBAHÇE MAH. ULUBATLI HASAN BULVARI ALP İŞ MERKEZNO.101/21;BURSA;OSMANGAZİ;(224) 2530654;;;İİB-HUBUBAT
İSMAİL MAHMUT GENÇAY-GENÇAY BAHARAT;SABUNCU HAN. CAD.SABUNCUHAN NO:22EMİMÖNÜ;İSTANBUL;FATİH;(212) 5122343;;;İİB-HUBUBAT
FELLAS GIDA VE SAĞLIK ÜRÜNLERİ SAN VE TİC.A.Ş;GİRNE MAH. IRMAKLAR SOK KÜÇÜKYALI İŞ MERK SİT.NO:72/9B/1 ;İSTANBUL;MALTEPE;(216) 3741064;;;İİB-HUBUBAT
ZEYNA GROUP DIŞ  TİCARET ANONİM ŞİRKETİ;NAMIK KEMAL MH 121 SK SABRA NO 26A/1;İSTANBUL;ESENYURT;(212) 0000000;;;İİB-HUBUBAT
GÖKTÜRK GIDA SAN VE DIŞ TIC.LTD.ŞTİ;İKİTELLİ O.S.B.TURGUT ÖZAL CAD.ÇEVRE SAN SİT.6 BLOK NO:30-32 ;İSTANBUL;BAŞAKŞEHİR;(212) 4857800;;;İİB-HUBUBAT
KOZAL İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;ÜRÜNLÜ MAH. İZMİR YOLU CAD. NO:435 C/2;BURSA;NİLÜFER;(224) 0000000;;;İİB-HUBUBAT
PASTA STORE GIDA OTO. İNŞ. İTH. İHR. SAN. TİC. LTD. ŞTİ.;MAHMUTBEY MAH.2450.SOK.NO18/1;İSTANBUL;BAĞCILAR;(212) 6595450;www.pastastore.com.tr;pastastore.com.tr;İİB-HUBUBAT
ARS SMART PAZARLAMA İTHALAT İHRACAT VE TİCARET ANONİM ŞİRKETİ;UĞUR MUMCU MAH. AKASYA SK. ÜNVER KONAK APT.NO:24 İÇ KAPI NO:21;İSTANBUL;KARTAL;(216) 0000000;;;İİB-HUBUBAT
ZOOTECHNIST İLAÇ SANAYİ VE TİCARET LTD. ŞTİ.;KARADENİZ MAH. BAYBURT CAD. NO:3/31;TEKIRDAĞ;SÜLEYMANPAŞA;(212) 3560345;;;İİB-HUBUBAT
EL BEYTÜL EL DİMEŞKİ RESTORAN TİCARET LİMİTED ŞİRKETİ;ALİ KUŞÇU MAH.ESKİ ŞİFAHANE SK.NO:1/1;İSTANBUL;FATİH;(212) 0000000;;;İİB-HUBUBAT
RUBY ÇİKOLATA GIDA TİCARET LİMİTED ŞİRKETİ;ORHAN GAZİ MAH. 1656. SK. NO: 36A;İSTANBUL;ESENYURT;(212) 0000000;;;İİB-HUBUBAT
HHB GIDA SANAYI VE TICARET ANONIM SIRKETI;IÇERENKÖY MAH. ASKENT SK. KOSIFLER OTO NO: 3 A IÇ KAPI NO: 6;İSTANBUL;ATAŞEHİR;(262) 5020132;www.hhbgida.com;hhbgida.com;İİB-HUBUBAT
AKRA GRUP GIDA ÜRÜNLERİ SAN. VE TİC. LTD. ŞTİ.;YENİ MAH. TOPÇA F BLOK NO:13;SAKARYA;ERENLER;(264) 2221212;;;İİB-HUBUBAT
KAKAOAĞACI GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KAVAKPINAR MAH. ASA SK. NO: 2 AB;İSTANBUL;PENDİK;(216) 0000000;;;İİB-HUBUBAT
ISTALIKA ŞEKERLİ MAMÜLLER DIŞ TİCARET LİMİTED ŞİRKETİ;YENİ MAHALLE LADİN SOKAK NO:11 D:25;İSTANBUL;SARIYER;(212) 0000000;;;İİB-HUBUBAT
ESANS TİC.VE SAN AŞ.;KUTUCULAR CD.KADIOĞLU SK.NO:8;İSTANBUL; ;(212) 5273470;;;İİB-HUBUBAT
ÖZ CAN PIŞMANIYE GIDA MATBAA SAN. VE TIC. A.Ş;YENİ BURSA YOLU ÜZERİVEZİRÇİFTLİĞİ MEVKİİ NO.72;KOCAELI;BAŞİSKELE;;;;İİB-HUBUBAT
MONDELEZ TURKEY GIDA ÜRETİM A.Ş.;İNÖNÜ MAH. PLASTİKÇİLER ORG. SAN. BÖLG.1.CADDE 11. SOK. NO:5;KOCAELI;GEBZE;(262) 7511555;"www.7days.com, www.chipita.com";;İİB-HUBUBAT
STAR FOOD GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;CEVİZLİK MAH. KARTOPU SK. NO: 9 /1 İÇ KAPI NO: 1;İSTANBUL;BAKIRKÖY;(212) 5612604;;;İİB-HUBUBAT
ANAMAS TARIM ÜRETIM PAZARLAMA SANAYI TICARET LTD.ŞTI.;BURHANETTİN ONAT CAD.YILMAZ SİT. B BLOK NO:99 KAT :4 DAİRE:22;ANTALYA;MURATPAŞA;(242) 3223680;www.anamastohum.com;anamastohum.com;İİB-HUBUBAT
KARIN GIDA SAN. VE TIC. A.Ş.;ÇEVRİK MAH. ŞEHİT MESUT KIROĞLU CAD. NO:60/1-A-B ;DÜZCE;CUMAYERİ;+(212) 2199784;www.karinnuts.com;karinnuts.com;İİB-HUBUBAT
MPS FORGE METAL PARÇA SANAYİ TİCARET LİMİTED ŞİRKETİ;SANAYİ MAH. KUMRU SOK NO:12/A;KOCAELI;İZMİT;(262) 3351841;;;İİB-HUBUBAT
DONUK PASTA ÜRETİM VE PAZARLAMA A.Ş;ARSLANBEY MAH. UZUN SOK NO:46 ;KOCAELI;KARTEPE;(262) 3732303;;;İİB-HUBUBAT
FAST KITCHEN GIDA TİCARET LİMİTED ŞİRKETİ;NECİP FAZIL MH. ŞAHSUVAROĞLU SK. N.14/3;İSTANBUL;ÜMRANİYE;(216) 0000000;;;İİB-HUBUBAT
RM GRUP GIDA SAN VE TİC.LTD.ŞTİ.;YEŞİLOVA MAH. 4. BARBAROS CAD. NO:3/4;İSTANBUL;KÜÇÜKÇEKMECE;(212) 6376844;;;İİB-HUBUBAT
ADM WILD GIDA SAN.VE TIC. LTD.ŞTI.;REŞİTPAŞA  MAH.ESKİ  BÜYÜKDERE CADNO:14 PARK PLAZA K:12 D:28 34398;İSTANBUL;SARIYER;(212) 3451006;www.wild.de;wild.de;İİB-HUBUBAT
ANIL GROUP GLOBAL GIDA  SAN.VE TIC.LTD.ŞTİ; MAHMUTBEY MH 2447 SK NO 102;İSTANBUL;BAĞCILAR;(212) 6595993;www.anilgroup.com.tr;anilgroup.com.tr;İİB-HUBUBAT
PEK DONDURULMUS GIDA SANAYI VE TICARET ANONIM SIRKETI;KARADENİZ MAH. ŞEHİT FİLİZ OKANDAN CAD NO:14/1 SÜLEYMANPAŞA ;TEKIRDAĞ;ŞARKÖY;(282) 2636444;;;İİB-HUBUBAT
ADA FİSKOS GRUP GIDA ÜRÜNLERİ SANAYİ VE TİCARET LTD.ŞTİ;YENİ MAH. TOPÇA TOPTANCILAR ÇARŞISI KÜME EVLER TOPÇA A BLOK NO 1 A İÇ KAPI NO 16;SAKARYA;ERENLER;(264) 0000000;;;İİB-HUBUBAT
YEY FOOD AND DRINK SUPPLY CENTER LOJİSTİK PAZARLAMA TİCARET LİMİTED ŞİRKETİ;BAŞAK MAH. MİMAR SİNAN CAD. B.ŞEHİR VADİ PARK EVL.N:2AA/43;İSTANBUL;BAŞAKŞEHİR;(212) 0000000;;;İİB-HUBUBAT
YTM KURTEX DIŞ TİCARET LİMİTED ŞİRKETİ;SEYİTNİZAM MAHALLESİ DEMİRCİLER SİTESİ 8.CADDE GALKSİ A BLOK İŞHANI KAPI NO 75 DAİRE 146;İSTANBUL;ZEYTİNBURNU;(212) 0000000;;;İİB-HUBUBAT
DORAPACK PLASTİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MAHMUTBEY MAH. TAŞOCAĞI YOLU CAD. POLAT TOWER SİTENO:1/139;İSTANBUL;BAĞCILAR;(212) 0000000;http://www.dorapack.com.tr;dorapack.com.tr;İİB-HUBUBAT
OPTİMUM GIDA İÇ VE DIŞ TİC.LTD.ŞTİ.;İSTANBUL DERİ SANBÖLG.RUGAN SOK.N:2 XVIII-5/6 ÖZEL PARSEL;İSTANBUL;TUZLA;(216) 3043535;;;İİB-HUBUBAT
NİTANAN GIDA İTH.İHR.TİC.LTD.ŞTİ.;BARIŞ MAH. BELEDİYE CAD GINZA LAVINYA  NO:30/62;İSTANBUL;BEYLİKDÜZÜ;(212) 0000000;;;İİB-HUBUBAT
ALPHA İLAÇ VETERİNER ÜRÜNLERİ İTHALAT İHRACAT SANAYİ TİCARET LİMİTED ŞİRKETİ;İSMETPAŞA MAHALLESİ 101. SOKAK NO:58/A;İSTANBUL;SULTANGAZİ;(212) 0000000;;;İİB-HUBUBAT
DOĞU CAZİBESİ GRUP GIDA VE İNŞ.TİC.LTD.ŞTİ.;DENİZKÖŞKLER MAHMUHTARKAZIM AKGÜL CAD. NO:6/6;İSTANBUL;AVCILAR;(212) 5327875;;;İİB-HUBUBAT
CELALETTİN ÇELİK;TALATPAŞA MAH.KIRMIZI GÜL CAD. AŞÇI APARTMANI NO:8;EDIRNE;MERKEZ;(284) 0000000;;;İİB-HUBUBAT
RİTMO TARIM ÜRÜNLERİ TİC. VE SAN. A. Ş.;ANTALYA CADDESI NO:373;ANTALYA;KEPEZ;(242) 3404730;;;İİB-HUBUBAT
COJ KAHVE VE GIDA HİZMETLERİ TİCARET ANONİM ŞİRKETİ;ALTUNİZADE MAH. ORD. PROF. FAHRETTİN KERİM GÖKAYCAD. NO: 38 İÇ KAPI NO: 2;İSTANBUL;ÜSKÜDAR;(850) 8001080;http://www.cupofjoy.com.tr;cupofjoy.com.tr;İİB-HUBUBAT
MERT COŞKUN - CKN GROUP DIŞ TİC;EMEKEVLER MAH. CENGİZ TOPEL CAD. NO:10 E/17;KOCAELI;KARTEPE;(262) 0000000;;;İİB-HUBUBAT
EXWELL GLOBAL AMB. GIDA İTH. İHR. SAN. VE TİC. LTD. ŞTİ.;ÖZERLER MAH. İSTANBUL CAD. ATA İŞ MERK.NO:51/1İÇ KAPI NO:106  ;KIRKLARELI;LÜLEBURGAZ;(288) 0000000;;;İİB-HUBUBAT
YAĞMUR HAZIR GIDA SANAYİ TİCARET LİMİTED ŞİRKETİ;DUMLUPINAR MAH. BAŞKALE CAD. NO:3 ;BURSA;NİLÜFER;(212) 6876559;;;İİB-HUBUBAT
EMRE KISMET;SANAYİ DİĞER YALOVA-BURSA YOLU CAD.159İÇ KAPI NIO 5;YALOVA;MERKEZ;(226) 8000091;;;İİB-HUBUBAT
YEKHANOĞLU UNLU MAM.GIDAVE İNŞ.SAN.DIŞ.TİC.LTD.ŞTİ;UGURMUMCU MAH. HOCA AHMET YESEVİ CAD. 2271 SOK NO:15 ;İSTANBUL;SULTANGAZİ;(212) 6191959;www.yekhanoglu.com.tr;yekhanoglu.com.tr;İİB-HUBUBAT
GOOD FOOD DONUK GIDA TİC. LTD. ŞTİ.;UĞUR MUMCU MAH. SERÇE SOK. MAVİ EVLER D BLOK NO:2B;İSTANBUL;KARTAL;(216) 0000000;;;İİB-HUBUBAT
DC PASTACILIK GIDA SAN.VE TİC.A.Ş.;"MVK WORK - SQUARE, YENİŞEHİR MAH.MUSTAFA AKYOL  SOKAK A BLOK 13  NUMARA:111";İSTANBUL;PENDİK;(216) 3040154;;;İİB-HUBUBAT
AKBABA SAĞLIK HİZM GIDA İNŞ VE DIŞ TİC.LTD.ŞTİ;DEMİRCİ MAH. DEMİRCİ YOLU CAD. NO:26 ;BURSA;NİLÜFER;;;;İİB-HUBUBAT
PALMIYE ILAÇ KIMYA VE GIDA SAN TIC.A.Ş.;İÇERENKÖY MAH. SİNOP SOK. NO:6 ;İSTANBUL;ATAŞEHİR;(216) 5774020;www.palmiyeilac.com;palmiyeilac.com;İİB-HUBUBAT
EB VİTAL TURİZM TARIM İNŞAAT ANONİM ŞİRKETİ;NİSBETİYE MAH. NİSBETİYE CAD. ÖZDEN IŞ MERKEZINO: 22 İÇ KAPI NO: 3;İSTANBUL;BEŞİKTAŞ;(212) 2135513;;;İİB-HUBUBAT
RKARE GIDA TURİZM TİCARET VE SANAYİ LİMİTED ŞİRKETİ;YOLÇATI MAH ATATÜRK CAD (330) NO:1 A NİLÜFER BURSA;BURSA;NİLÜFER;(224) 4428800;;;İİB-HUBUBAT
MİM ÇAY SAN.VE TİC.LTD.ŞTİ;ÖMERLİ MAH.URAN CAD.17/1;İSTANBUL;ÇEKMEKÖY;(216) 0000000;;;İİB-HUBUBAT
SUSAM ÇEKİRDEĞİ GIDA İTH.İHR.VE TİC.LTD ŞTİ.;HALİDE EDİP ADIVAR MAH KEKLİK SK EKŞİOĞLU EKSA DEMİRİST APARTMANI NO:2-4 İÇ KAPI :9;İSTANBUL;ŞİŞLİ;(212) 2519733;;;İİB-HUBUBAT
NARPLAST AMBALAJ SANAYİ VE TİCARET ANONİM ŞİRKETİ;İKİTELLİ OSB MH 25 CD ÜSTÜN PŞASTİK AMB NO 14/1;İSTANBUL;BAŞAKŞEHİR;(212) 0000000;;;İİB-HUBUBAT
EASY MİX GIDA ÜRETİM SANAYİ VE TİCARET ANONİM ŞİRKETİ;BÜYÜKBAKKALKÖY MAH. SAMANDIRA YOLU SK.TÜRKER NAKLİYAT BLOK NO:24;İSTANBUL;MALTEPE;(216) 0000000;;;İİB-HUBUBAT
KARADENİZ İNCİSİ DEPOLAMA VE LOJİSTİK A.Ş;İKİTELLİ OSB. 107 SOK P BLOK TORMAK SAN. SİT NO:28;İSTANBUL;BAŞAKŞEHİR;(212) 4855754;;;İİB-HUBUBAT
LADİVA FOOD EXPORT IMPORT NAKLİYE TAŞIMACILIK GIDA İNŞ. TURİZM YATIRIM SAN TİC.LTD.ŞTİ;ÇOBANÇEŞME MAH. SANAYİ CAD. NO:44 D/76;İSTANBUL;BAHÇELİEVLER;(212) 6036836;;;İİB-HUBUBAT
ÖZVEREN GIDA ITHALAT IHRACAT SAN. VE TIC. LTD. ŞTI.;MEŞRUTİYET MAH. MATBAACI SOK  BEKİROĞLU İŞ MERK NO:36/202;İSTANBUL;ŞİŞLİ;(212) 2911035;;;İİB-HUBUBAT
FORTUNE GROUP GIDA VE TURİZM SAN TİC.LTD.ŞTİ;MEŞRUTİYET MAH. BUKET SOK NO:9/3;İSTANBUL;ŞİŞLİ;(212) 2915334;;;İİB-HUBUBAT
DETEKS KİMYA SANAYİ ANONİM ŞİRKETİ;ÇAMÇEŞME MAH.SANAYİ CAD.ALEMDAR KİMYA YANI;İSTANBUL; ;(216) 3963789;www.deteks.com.tr;deteks.com.tr;İİB-HUBUBAT
EGEMAK MAKINA GIDA VE TARIM URUNL.URET.VE DIS TIC.LTD.STI.;ÇEKMEKÖY YOLU NO:38;İSTANBUL;ÜMRANİYE;(216) 3133334;;;İİB-HUBUBAT
ALİSYA PASTACILIK GIDA SANAYİ VE TİCARET ANONİM ŞİRKETİ;ORTA MAH. KINALIKAR SK. DEMKAR KLİMA SİT. NO :12 /1;İSTANBUL;TUZLA;(216) 3040572; b.demir@alisyapastacilik.com;alisyapastacilik.com;İİB-HUBUBAT
PASİFİK TİC.İHR.VE İTH. A.Ş;YAKUPLU MAH. GEÇİT SOK NO:17/5;İSTANBUL;BEYLİKDÜZÜ;(212) 4828111;;;İİB-HUBUBAT
GAZIANTEPLI HABEŞ SEYIDOĞLU BAKLAVAL.ULUSL.NAKL.SAN.TIC.LT;BAKIR VE PİRİNÇ SAN. SİTESİAÇELYA CAD. NO:5;İSTANBUL;BÜYÜKÇEKMECE;(212) 8766969;;;İİB-HUBUBAT
CSI TARIM AŞ;ÜNALAN MAH LİBADİYE CAD EMAR RESİDENCE NO:82E İÇ  KAPI:302;İSTANBUL;ÜSKÜDAR;(216) 3420032;;;İİB-HUBUBAT
BRIDGES İNTERNATİONAL İNŞ SAN İTH İHR VEDIŞ TİC LTD ŞTİ;Z.GÖKALP MAH. AĞAOĞLU MY WORLD ARCAA RECİDANCE NO:13-4;İSTANBUL;AVCILAR;(212) 0000000;;;İİB-HUBUBAT
