firma_adi;adres;telefon;website;domain;birlik
TEKSDATA YAZILIM VE OTOMASYON SİSTEMLERİ LİMİTED ŞİRKETİ;İKİTELLİ OSB MAH. YTÜ İKİTELLİ TEKNOPARK SK. YILDIZ TEKNİK ÜNİV. TEKNOPARK NO:1 İÇ KAPI NO:202 BAŞAKŞEHİR İSTANBUL;(212) 4246185;http://www.teksdata.com;teksdata.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
T TETA AYDINLATMA PROJE VE MÜHENDİSLİKTİC. LTD. ŞTİ.;YENİÇAMLICA MAH. DURSUNBEY CAD. AYKUT SOK NO:12/A ATAŞEHİR İSTANBUL;(216) 4716840;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
LETTA BİLGİ İLETİŞİM TEKNOLOJİLERİ DONANIM VE YAZILIM AR.GE.SAN.TİC.A.Ş.;MUALLİM MAH. DENİZ CAD.NO:143/5 A7 BLOK KAT 1 NO:12,13 GEBZE KOCAELİ;(262) 6412020;http://www.letta.com.tr;letta.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
KANCA İTHALAT İHRACAT LİMİTED ŞİRKETİ;YENİŞEHİR MAH. SÜNBÜL SOK. NO:8EKİNCİ REZİDANCE NO:8 A BLOK KAT:6/77 PENDİK İSTANBUL;(216) 6460450;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
BİOMEGA MEDİKAL VE LABORATUAR HİZM. DIŞ TİC. LTD.ŞTİ.;SÜLEYMAN SEBA CAD. AKARETLER SIRAEVLER NO:E2/8 BEŞİKTAŞ İSTANBUL;(212) 2598377;www.biomega.com.tr;biomega.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
RITIM GRUP TIBBI CIH.ELK.SAN.TİC.A.Ş.;İVEDİK O.S.B 2224.CD. NO:1/216PK:06378 YENİMAHALLE ANKARA;(312) 2560030;www.ritimport.com;ritimport.com;TET - Elektrik ve Elektronik İhracatçıları Birliği, İMİB - İstanbul Maden İhracatçıları Birliği
PANOTEK MÜHENDİSLİK OTOMASYON ELEKTRİK SANAYİ VE LİMİTED ŞİRKETİ;KURTULUŞ MAH. BAYRAK(510) CAD. A BLOK NO: 1 A/B NİLÜFER BURSA;(224) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ECE SERAMİK AKRİLİK KİMYA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;BARTIN KARAYOLU 17.KM. ÇAYCUMA ZONGULDAK;03726283800;www.formina.com.tr;formina.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
TMS KONTROL VE TEKNOLOJI YÖNETİM SİSTEMLERİ LTD.ŞTI;ANADOLU CAD. 8001/3 SOKAK NO:53 AYAZ AP K:2 D:2 ATAŞEHİR MAH 35610 ÇİĞLİ, İZMİR, TÜRKİYE ÇİĞLİ İZMİR;;www.tms.gen.tr;tms.gen.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
MARKALED DIŞ TİC.LTD.ŞTİ;MURATPAŞA MAH.SİTELER CADDESİ NO:2-4-2 BAYRAMPAŞA İSTANBUL;(212) 4385038;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
BLG KİMYA TEKNOLOJİLERİ SAN.VE TİC.LTD.ŞTİ.;BİLMO KÜÇÜK SAN. SİT. AYDINLI MAH. YANYOL CAD. MELODİ SOK. NO:2/17 TUZLA İSTANBUL;(216) 4554371;www.blgkimya.com;blgkimya.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
3DCNC MAKİNA KALIP SAN. TİC. LTD.ŞTİ.;ZAFER MAH. YENİ SAN. SİT. M11 BLOK NO:3 ÇORLU TEKİRDAĞ;(282) 6733368;;;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
PERRİGO KİŞİSEL BAKIM ÜRÜNLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;FERAHEVLER MAH. VATAN CAD.KAYMAK SOK.NO.18 SARIYER İSTANBUL;02122990820;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
FETİH PLASTİK SANAYİ VE TİCARET LTD.ŞTİ.;BEYLİKDÜZÜ OSB.MERMERCİLER SAN.SİT.9.CAD.NO:11 BEYLİKDÜZÜ İSTANBUL;(212) 3322895;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
CEMRE ULUSLARARASI İNŞAAT TUR. SAN. VE DIŞ TİC. LTD. ŞTİ.;İKİTELLİ ORGANİZE SANAYİ BÖLG.DEMİRCİLER SİT. B-8 BL. N:183/A İKİTELLİ BAŞAKŞEHİR İSTANBUL;(212) 2105519;;;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği, İMİB - İstanbul Maden İhracatçıları Birliği
LİKİT KİMYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;NARTANESİ SOKAK NO:16 A ATAŞEHİR İSTANBUL KÜÇÜKBAKKALKÖY 34755 ATAŞEHİR, İSTANBUL, TÜRKİYE ATAŞEHİR İSTANBUL;(216) 4993000;www.likitkimya.com;likitkimya.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
WÖMNER ENERJİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;SANAYİ MAH.TEKNOPARK BUL.NO:1/4C İÇ KAPI NO :Z08 PENDİK İSTANBUL;(216) 9990018;http://www.womner.com;womner.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
GIZEM ELEKTRIK AYDINLATMA SAN. VE TIC.LTD.STI.;BEREKETZADE MH.B.HENDEK CD.NO.41/A BEYOĞLU İSTANBUL;(212) 2923071;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
ATEKSIS PROFESYONEL SES VE GORUNTU SIST.SAN.VE TIC.LTD.ST;ŞERİFALİ MAH. İBRAHİM HAKKI SOK. NO:34, ÜMRANİYE İSTANBUL;(216) 4259966;www.ateksis.com;ateksis.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
KOHLER ELEKTRIK SAYACLARI SAN. VE TIC.AS;BANKALAR CAD. YANIKKAPI TENHA SOK.UÇARLAR HAN NO.8 BEYOĞLU İSTANBUL;(212) 2568190;www.kohlersayac.com.tr;kohlersayac.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
ÖZDE DENTAL TIBBİ ÜRÜNLER SAN. VE TİC. LTD. ŞTİ.;PİYALE PAŞA MAH. NARİN SOK. NO: 3/A BEYOĞLU İSTANBUL;(212) 2316132;;;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KAREXIM ELEKTRONIK IÇ VE DIS TICARET LIMITED SIRKETI;KARLIKTEPE MAH. KADIYORAN SK. TURAN KARDESLER APT NO: 14 IÇ KAPI NO: 4 KARTAL İSTANBUL;(216) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
KUTAY LABORATUAR CIHAZLARI TICARET A.S.;LEVENT C. KIRIZANTEM S. NO: 62 levent BEŞİKTAŞ İSTANBUL;02122829700;www.kutaygroup.com;kutaygroup.com;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği, İMİB - İstanbul Maden İhracatçıları Birliği
ATP MÜHENDİSLİK LOJİSTİK MÜŞAVİRLİK SAN VE TİC.LTD.TŞİ;ERENLER MAH. 1266 SK. 20 1 ERENLER/SAKARYA ERENLER SAKARYA;(264) 2792021;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
MEDSALUS SAĞLIK HİZMETLERİ TİCARET LİMİTED ŞİRKETİ;ESENTEPE MAHALESİ KELEBEK SOKAK NO:2/88 KARTAL İSTANBUL;(216) 5734848;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
MAY PHARMA SAĞLIK HİZMETLERİ VE YATIRIMLARI ANONİM ŞİRKETİ;MERKEZ MAH. 711. SOK.NO:10/103 BAĞCILAR İSTANBUL;(212) 4106060;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
VARNOST BİLİŞİM TEKNOLOJİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;HALİL RIFAT PAŞA MAH.HAVUZ SK. NO:31/2 ŞİŞLİ İSTANBUL;(212) 2209220;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
YILDIZ VAROL;KOCATEPE MAH. 20. SK. NO: 32 B BAYRAMPAŞA İSTANBUL;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
AAT EXPORT DIŞ TİCARET LİMİTED ŞİRKETİ;FERHATPAŞA MAH. MAREŞAL FEVZİ ÇAKMAK CAD.AAT PLAZA BLOK NO: 14 İÇ KAPI NO: 2 ATAŞEHİR İSTANBUL;(216) 4644301;;;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği, İMİB - İstanbul Maden İhracatçıları Birliği
BIO MERIEUX DIAGNOSTIK MALZ. VE HIZM.TIC.A.S.;IŞIKLAR CAD. NO.29 ATAŞEHİR İSTANBUL;(216) 4440083;www.biomerieux.com.tr;biomerieux.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği, İMİB - İstanbul Maden İhracatçıları Birliği
ENKAEOS ELEKTRİK ELEKTRONİK ANONİM ŞİRKETİ;DUDULLU OSB MAH. İMES-302 SK. İMES C NO: 11 PK:34775 ÜMRANİYE/İSTANBUL ÜMRANİYE İSTANBUL;(216) 3640888;www.enkaeos.com;enkaeos.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ULTRASONİK NDT KALİTE KONTROL CİH.VE HİZ.LTD.ŞTİ;ŞERİFALİ MAH.BÜYÜKYAVUZ SOK.A APT.NO:31/53 ÜMRANİYE İSTANBUL;(216) 6293056;http://www.ultrasonik-ndt.com;ultrasonik-ndt.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ERDAMED TIBB ÜRÜNLER SAN. İÇ VE DIŞ TİC. LTD. ŞTİ.;FAHRETTİN KERİM GÖKAY CAD.ORTAKLAR İŞ MERKZ.K:2 D:18 KADIKÖY İSTANBUL;(216) 4493708;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
NORM TAM TAKIM -APARAT MASTAR İML.SAN.VE TİC.LTD.ŞTİ;ESENTEPE MAH.KOCATEPE CAD.GÜZİN SOK.NO:9 KARTAL İSTANBUL;(216) 4832353;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
CAN PERİ;ÜNİVERSİTE MAH YASA SOK NO 2 AVCILAR İSTANBUL;(212) 6941070;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
SOELPEC TEKNOLOJİ LİMİTED STİ;TURKALİ MAH. MECİT ALİ SOK. ALPER APT. NO:16/3 BEŞİKTAŞ İSTANBUL;(212) 0000000;http://www.soelpec.com;soelpec.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
YILTEKNİK ENERJİ SANAYİ VE TİCARET A.Ş.;ATA MAH. SAN. CAD. NO:6 GEMLİK BURSA PK:16600 GEMLİK BURSA;(224) 5190070;www.yilteknik.com;yilteknik.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
WE TEKNOLOJİ SİSTEMLERİ VE SANAYİ TİCARET ANONİM ŞİRKETİ;TAHTAKALE MAH. FIRAT 1 CAD. NO:6 /5 İÇ KAPI NO: 28 AVCILAR İSTANBUL;(212) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
NURSAN CNC METAL İŞLEME SAN. VE TİC. LTD. ŞTİ.;IMES SAN.SIT.A BLOK 101.SK.N.1 ÜMRANİYE İSTANBUL;(216) 4156556;http://www.nursancnc.com;nursancnc.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
DEMİRKAYA JENERATÖR ENERJİ İNŞAAT VE DIŞ TİCARET LİMİTED ŞİRKETİ;FERHATPAŞA MAH.50.SOK NO:25 ATAŞEHİR İSTANBUL;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
RBD GLOBAL DIŞ TİCARET LİMİTED ŞİRKETİ;DEFTERDAR MAH. OTAKÇILAR CAD. SINPAS FLAT OFIS NO 78 IÇ KAPI NO: 94 EYÜP İSTANBUL;(212) 2129100;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
AYC MÜHENDİSLİK MİMARLIK İNŞAAT SAN. VE TİC. A.Ş.;BAHARİYE MAH BORNOVA İZMİR;(232) 2900533;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
KUMRU TABELA REKLAM SANAYİ VE TİCARET LİMİTED ŞİRKETİ;FEVZİÇAKMAK MAH. BÜSAN ÖZEL ORG.SAN.BÖL.MİLENYUM CAD. NO:19/C KARATAY KONYA;(332) 3450290;http://bilgi@kumrutabela.com.tr;bilgi@kumrutabela.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
LEODAS İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;ATAKÖY 7-8-9-10. KISIM MAH. ÇOBANÇEŞME E-5 YAN YOLCAD. A-B BLOK NO: 18/2 İÇ KAPI NO: 322 BAKIRKÖY İSTANBUL;(212) 8235607;;;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
MİL YAPI PROFİL MAKİNE İNŞAAT TAAHHÜT SAN. VE TİC. LTD. ŞTİ.;İ.O.S.B HESKKOP SAN. SİT. M3 BLOK NO:43 BAŞAKŞEHİR İSTANBUL;(212) 6701044;www.milmakina.net;milmakina.net;TET - Elektrik ve Elektronik İhracatçıları Birliği
MİKROLİNK BİLİŞİM SAN.TİC.A.Ş.;BAĞLAR MAH. YALÇIN KOREŞ CAD. NO:16 BAĞCILAR İSTANBUL;(212) 5023810;www.mikrolink.com.tr;mikrolink.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
SUPERPAY ÖDEME HİZMETLERİ VE ELEKTRONİK PARA ANONİM ŞİRKETİ;HUZUR MAH. AZERBAYCAN CAD.B NO:4 B İÇ KAPI NO 210 SARIYER İSTANBUL;(212) 3009999;http://superpay.com.tr;superpay.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
HOBBY MEDIKAL SAGLIK URUNLERİ TIC LTD STI.;YENİDOĞAM MAH SEMİH SOK TURABOĞLU KARDEŞLER APT NO :24/A SANCAKTEPE İSTANBUL SANCAKTEPE İSTANBUL;(212) 4513768;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
DPİ TEKNOLOJİ ELEKTRİK ELEKTRONİK DAN. MÜH. İTH. VE İHR. TİC. LTD. ŞTİ.;MEŞRUTİYET MAHALLESİ KONUR SOKAKNO:25/13 ÇANKAYA ANKARA;(312) 0000000;http://www.dpiteknoloji.com.tr;dpiteknoloji.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ARF TEKNOLOJI A.S.;ISTINYE MAH. RESSAM HIKMET ONAT SK.NO:9 SARIYER SARIYER İSTANBUL;(262) 6564767;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
TURMOBİLE İNOVASYON VE BİLGİ TEKNOLOJİLERİ SANAYİ TİCARET LİMİTED ŞİRKETİ;SARAY MH. KÜKÜKSU CAD. B BLOK NO:64/125 PK:34764 ÜMRANİYE İSTANBUL;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
NEXT SAĞLIK ÜRÜNLERİ ANONİM ŞİRKETİ;İVEDİKOSB MAHALLESİ 2284.CADDE NO:1010 YENİMAHALLE ANKARA;(312) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
POSSLIM BİLİŞİM TEKN.LTD.ŞTİ;ÇAĞLAYAN MAH.TAFLAN SOK. NO:11/5 KAĞITHANE İSTANBUL;(212) 2708164;http://www.posslim.com/;posslim.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
VOLTX ELEKTRİK MALZEMELERİ İNŞAAT TAAHHÜT SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;PERPA TİCARET MERKEZİ B-BLOK KAT:8 NO:1094 OKMEYDANI ŞİŞLİ İSTANBUL;(212) 2101368;www.tfselektrik.com;tfselektrik.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
MIKRON TERMOPLASTIK SANAYI VE TICARET A.S.;SANAYI MAH.SULTAN SELIM CAD.YESIL SOK.7/1 KAĞITHANE İSTANBUL;02122702068;;;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
CAN KALİBRO MAKİNA KALIP SAN.VE TİC.LTD.ŞTİ.;MİNARELLİ ÇAVUŞ KÖYÜ DÖKÜMCÜLER SİT 104 SOK NO 23 NİLÜFER BURSA;(224) 4110462;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
ÇAĞLAR PASLANMAZ ENDÜSTRİYEL MUTFAK EKİPMANLARI SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MALTEPE MAHALLESİ DAVUTPAŞA CADDESİ NO 8/88 ZEYTİNBURNU İSTANBUL;(212) 4811637;;;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
SMARTLİNE TEKNOLOJİ ÜRÜNLERİ İNŞ. SAN. TİC. LTD. ŞTİ.;ŞİRİNEVLER MAH. GEDİZ SK. DURU PLAZA NO:9 KAT:7 OF BAHÇELİEVLER İSTANBUL;(212) 6547353;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
INOX BİLİŞİM VE GÜVENLİK TEKN.İTH.İHR. TİC.LTD.ŞTİ;PERPA TİCARET MERKEZİ A BLOK KAT:8 NO:804 ŞİŞLİ İSTANBUL;(212) 2224588;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
DMR MEDİKAL İTHALAT İHRACAT LTD.ŞTİ.;ŞEHREMİNİ MAH. DENİZ ABDAL ÇEŞMESİ SOK. ASLAN APT.NO:11/A FATİH İSTANBUL;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği, İKMİB - İstanbul Kimyevi Maddeler ve Mamulleri İhracatçıları Birliği
GİFTMUNDO HEDİYELİK EŞYA REKLAM ORGANİZASYON GIDA TİCARET LİMİTED ŞİRKETİ;SİNANOBA MAH. ASUDE SK. NO: 6 İÇ KAPI NO: 1 BÜYÜKÇEKMECE İSTANBUL;(212) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
SCS BİNA OTOMASYON MÜHENDİSLİK VE TESİSAT LTD. ŞTİ.;BAĞDAT CAD. ZÜHTÜ PAŞA MAH. RÜZGARGÜLÜ ÇIKMAZISOK. IHLAMUR APT. B BLOK NO:1 K:2 D:4 KADIKÖY İSTANBUL;(216) 3367966;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
PAKOSAN ELEKTRONTEKNİK SANAYİ VE TİCARET A.Ş.;TERAZIDERE MAH. HAKAN SOK. NO.24 BAYRAMPAŞA İSTANBUL;02125670799;www.pakosan.com.tr;pakosan.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
SOMPLAST PLASTİK DIŞ TİCARET VE SAN LTD.ŞTİ.;KÜÇÜKPİYALE M. AĞAÇKÖPRÜ S.NO:28/ BEYOĞLU İSTANBUL;(212) 2513054;;;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
MES MAKINA ELEKTRIK KIMYA SANAYI ANONİM ŞİRKETİ;DILOVASI ORG.SAN.BÖLGE. 3.KISIM GEDIZ CAD.N.17 41480 GEBZE KOCAELİ;;www.mesaluminium.com.tr;mesaluminium.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
EYD MÜHENDİSLİK ELEKTROMARKET TİCARET LİMİTED ŞİRKETİ;ŞERİFALİ MAHALLESİ GARİP SOKAK NO 39 B ÜMRANİYE ÜMRANİYE İSTANBUL;(216) 9993346;http://www.eydmuhendislik.com;eydmuhendislik.com;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
FLOWERS COSMETİC BAKIM ÜRÜNLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;HADIMKÖY MH.HEYBELİ SOK.N:4/1 ARNAVUTKÖY ARNAVUTKÖY İSTANBUL;(850) 8551414;http://www.flowerscosmetic.com.tr;flowerscosmetic.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
AYGUN AYDINLATMA ELEKTRIK ELO. MALZ.SAN.VE TIC.LTD.STI.;PERPA TIC.MERKEZI A BLOKKAT.4-5-6 N:221 ŞİŞLİ İSTANBUL;02122102336;www.aygunaydinlatma.com.tr;aygunaydinlatma.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
GURBET ÇAVUŞOĞLU;PINARTEPE MAH.ZÜBEYDE HANIM CAD.NO:15/8 BÜYÜKÇEKMECE İSTANBUL;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği, İKMİB - İstanbul Kimyevi Maddeler ve Mamulleri İhracatçıları Birliği
CE MEDİKAL DANIŞMANLIK VE DIŞ TİCARET LİMİTED ŞİRKETİ;5 LEVENT MAHALLESİ 15 TEMMUZ CAD. NO 10 5 LEVENT A1 BLOK KAT 22 DAİRE 294-EYÜPSULTAN EYÜP İSTANBUL;(850) 9691907;wwww.cemedical.com.tr;wwww.cemedical.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
GEPA ELEKTRONIK SAN.VE TIC.LTD STI.;SEBZEBAHCELERI SK. NO:93/36 ALTINDAĞ ANKARA;03123841085;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
BUTON LED AYDINLATMA,MOBİLYA VE AKSESUARLARI SAN.TİC.LTD.ŞTİ;MAHMUDİYE MAH.OSMANBEY CAD.NO:39 İNEGÖL BURSA;(224) 7123444;www.buttonaks.com;buttonaks.com;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DORMAKABA KAPI VE GÜVENLİK SİSTEMLERİ SAN. VE TİC.A.Ş.;BEYLİKDÜZÜ OSB MAH. 8. CAD. B İLGİN METAL NO: 1 İÇ KAP I NO: 2 BEYLİKDÜZÜ İSTANBUL;02122109393;www.dorma.com;dorma.com;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
DAMGA MAK.VE MUTFAK ESYALARI S AN.VE TIC.LTD.STI;MAHMUTBEY MAH ISTOÇ 15.ADA NO:83 BAĞCILAR İSTANBUL;(212) 6593508;www.damga.com.tr;damga.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
MY ANDA TAHIL DEPOLAMA SİSTEMLERİ İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TAŞPAZAR MAH. 856 SK. NO: 5 İÇ KAPI NO: 35 MERKEZ MERKEZ AKSARAY;(382) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
ÖZTÜRK NET BİLİŞİM TEKNOLOJİLERİ İNŞAAT TAAHHÜT İHRACAT İTHALAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;1439 CADDE NO:11/A TUĞCULAR İŞ MERKEZİ İVEDİK OSB MAHALLESİ YENİMAHALLE ANKARA;(850) 2598850;http://www.ozturknet.com;ozturknet.com;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
BEMKA GRUPLAMA ELEK.MALZ.SAN. VE TIC.LTD.STI.;ALKOP SAN.TIC.1575 SK C2 BLOK NO.1-2-3-4 AKCABURGAZ MAH 34522 ESENYURT, İSTANBUL, TÜRKİYE ESENYURT İSTANBUL;(212) 8582333;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
SABANCI MEDİKAL SAN. VE TİC. LTD.ŞTİ.;BAŞAKŞEHİR MAH.GÖL ETABI SİT. BULVAR RESIDANCENO:2 ND BAŞAKŞEHİR / İSTANBUL BAŞAKŞEHİR İSTANBUL;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği, İKMİB - İstanbul Kimyevi Maddeler ve Mamulleri İhracatçıları Birliği
WEİSS MEDİKAL TIBBİ GEREÇLER İTHALAT İHRACAT TİCARET LİMİTED ŞİRKETİ;NİHAT SOK. NO:14/B KAYIŞDAĞI 3475534755 KAYIŞDAĞI ATAŞEHİR İSTANBUL;(212) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
GÜLMAK TORNA TESVİYE VE SANAYİ PLASTİKLERİ İMALATI LTD. ŞTİ.;BALÇIK MAH.3210.SOK.N:43/B GEBZE KOCAELİ;(262) 7510740;www.gul-mak.com;gul-mak.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
HAULT AGENCY BİLİŞİM ELEKTRONİK İLETİŞİM DANIŞMANLIK HİZM. SAN TİC LTD ŞTİ;FENERBAHÇE MAH. İĞRİP SK. KADIKÖY İSTANBUL;(216) 4527980;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
BOF MIMARI TASARIM AHSAP METAL INS.SAN.VE TIC.LTD.STI.;YUKARI DUDULLU MAH. TAVUKÇUYOLU CAD.HÜNKAR SOK. NO:3 ÜMRANİYE İSTANBUL;(216) 4201941;www.bof.com.tr;bof.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ENGIN KOC;ERDEM SOKAK NO.21 EŞİYOK İŞMERKEZİ K.3 OFİS 8 İÇMELER TUZLA İSTANBUL;02122434493;www.ege-mar.com;ege-mar.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
PROTEL ELEKTRONIK URUNLER PAZ. TIC.LTD.STI;PERPA TIC.MERK.NO 63 ŞİŞLİ İSTANBUL;02122218060;www.protel-elektronik.com;protel-elektronik.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
SON LED SANAYİ TİCARET AŞ;İ.O.S.B. ÇEVRE SAN. SİT 8. BLOK NO:10-12 İKİTELLİ BAŞAKŞEHİR İSTANBUL;(212) 4862044;www.sonled.com;sonled.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
UMUTSAN DISCILIK EL ALETLERI SAN.VE TIC.LTD.STI.;GAZİ PAŞA MAH. GÖL SOK. NO:52/A PANCAR TORBALI İZMİR;(232) 2576691;www.umutsan.com;umutsan.com;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ENTEKSİS TEKNOLOJİ SİSTEMLERİ TİCARET LTD. ŞTİ.;DÜNYA TİCARET MERK. EGS BUSINESS PARK B 2 BLOK NO:35 YEŞİLKÖY BAKIRKÖY İSTANBUL;(212) 4650708;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
