firma_adi;adres;sehir;ilce;telefon;website;domain;birlik
MEST MARİNE DENİZCİLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ESENYALI MAH. YANYOL CAD. VARYAP PLAZA NO: 61İÇ KAPI NO: 247;İSTANBUL;PENDİK;(216) 4741043;http://www.mestmarin.com;mestmarin.com;İİB-GEMİ
YONCA - ONUK ADİ ORTAKLIĞI;AYDINTEPE MH.KIZILÇAM SK.NO:8/2;İSTANBUL;TUZLA;(216) 3929970;www.yonca-onuk.com;yonca-onuk.com;İİB-GEMİ
YEKO MARİNA DENİZCİLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ANKARA YOLU 17.KM BARAKFAKİ;BURSA;KESTEL;(224) 3841070;;;İİB-GEMİ
MRO MARİNE ENDÜS MÜH SAN TİC LTD. ŞTİ.;EVLIYA ÇELEBI MAH. CÖMERT SK. TUZLA GEMI YAN SANAYI SITESI F BLOK NO: 1 IÇ KAPI NO: 20;İSTANBUL;TUZLA;(216) 0000000;;;İİB-GEMİ
FALCON TECHNIC MÜHENDİSLİK HİZMETLERİ LTD.ŞTİ;POSTANE MAH İNCİ SOK NO:17/1 TUZLA;İSTANBUL;TUZLA;(216) 0000000;;;İİB-GEMİ
SEAPORT DENİZCİLİK MÜHENDİSLİK DANIŞMANLIK SAN VE TİC. LTD.ŞTİ;PALMİYE MAH.1214 SOK.ÜSTÜN APT.SİTESİ ÜSTÜNAPT. BLOK NO:12 İÇKAPI:1;MERSIN;YENİŞEHİR;(850) 8388296;www.seaport-group.com;seaport-group.com;İİB-GEMİ
BUBAGO SPORT TİC. LTD. ŞTİ. ;KONAKLAR MAH. AKASYALI SOK NO:22;İSTANBUL;BEŞİKTAŞ;(212) 2571087;;;İİB-GEMİ
KRAKEN YAT SANAYİ TİCARET LİMİTED ŞİRKETİ ;KIZILAĞAÇ MAH. EROL AĞAN CAD.C-D YATÇILIKTURZ.İTH.İHR. SAN.SİT. NO:54/7;MUĞLA;BODRUM;(252) 0000000;;;İİB-GEMİ
HİCRİ ERCİLİ DENİZCİLİK ANONİM ŞİRKETİ;600 EVLER MAH. BALIKESİR ASFALTI SAĞ TARAF NO:72;BALIKESIR;BANDIRMA;(266) 7210670;;;İİB-GEMİ
ALI CANDAN;ISMET KAMIL ÖNER CAD.187 SOK.NO:11;MUĞLA;MARMARİS;(252) 4126165;;;İİB-GEMİ
VRS SAILING TURİZM İTHALAT VE İHRACAT TİC.LTD.ŞTİ.;SARIANA MAH.MUSTAFA MÜNİR ELGİN BULVARI NO:38;MUĞLA;MARMARİS;(232) 4217672;;;İİB-GEMİ
NORTHWEST DENİZCİLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ALTINTEPE MAH. İSTASYON YOLU SK. NO:3 İÇ KAPI NO:1;İSTANBUL;MALTEPE;(216) 0000000;;;İİB-GEMİ
EURO MARİN DENİZ VE YAT MALZ. A.Ş.;AOSB MAHALLESİ 10016 SOKAK NO:22;İZMİR;ÇİĞLİ;(232) 5024601;;;İİB-GEMİ
NAVALIUM GEMİ İNŞA SANAYİ VE TİC LTD.ŞTİ.;EVLİYA ÇELEBİ MH.PELİKAN SK. TUZLA GEMİ YANSN.Sİ.D1 BL.8/3;İSTANBUL;TUZLA;(216) 0000000;;;İİB-GEMİ
HAT-SAN  GEMİ İNŞAA BAKIM ONARIM DENİZ NAKLİYAT SAN.TİC A.Ş;FLORYA CAD. FLORYA PLAZA NO:88 K:2 ;İSTANBUL;BAKIRKÖY;(212) 6629596;;;İİB-GEMİ
DK MARİNE ENGİNE DENİZCİLİK DANIŞMANLIK VE TİCARET LİMİTED ŞİRKETİ;HÜRRİYET MAH. SEDİR SK. GAZİOĞLU APT NO: 1 İÇ KAPINO:1;İSTANBUL;KARTAL;(216) 0000000;;;İİB-GEMİ
HEMAPAR OTOMOTİV İÇ VE DIŞ TİC.LTD.ŞTİ.;MASLAK ATATÜRK OTO SAN.SİTESİ 1.KISIM GİRİŞ NUMARA:1/A;İSTANBUL;ŞİŞLİ;(212) 2434908;;;İİB-GEMİ
HELİAVİAS HAVACILIK DIŞ TİCARET LİMİTED ŞİRKETİ;TOMTOM MAH. İSTİKLAL CAD. NO:229/3 ;İSTANBUL;BEYOĞLU;(212) 2330277;;;İİB-GEMİ
MARMARA VİNÇ SERVİS SAN. VE TİC. LTD.ŞTİ.;BATTALGAZİ MAH. SADIKOĞLU SOK. 3C 26 1NO:2;İSTANBUL;SULTANBEYLİ;(216) 3042805;;;İİB-GEMİ
ANKA TEKNE DENİZCİLİK MÜHENDİSLİK TURİZM TİCARET ANONİM ŞİRKETİ;DEVLETYOLU ALTI MEVKİİ TERSANELER CADDESİ NO:66/3//1 ÇAVUŞÇİTFLİĞİ KÖYÜ;YALOVA;ALTINOVA;(216) 3430282;;;İİB-GEMİ
EMTU MARİNA TEKNİK HİZMETLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;GÜZEL YALI MAHALLESİ BAĞDAT CADDESİ NO:21/A;İSTANBUL;PENDİK;(216) 0000000;;;İİB-GEMİ
HÜSNİYE ARDIÇ GÜRSEL;BALTALİMANI MAH BALTALİMANI HİSAR CAD NO:50;İSTANBUL;SARIYER;(212) 6244408;;;İİB-GEMİ
REXMAR MÜH MAKİNA VE SAN TİC LTD ŞTİ;BARIŞ SB MAH. 5003 SOK KADİR HAS BİNASI KISIM B APT NO:2B/108;KOCAELI;GEBZE;(262) 6413105;;;İİB-GEMİ
OR-BAY MAKİNA  SAN TURİZM İNŞAAT GIDA İTH.İHR.VE TİC.LTD.ŞTİ;ULUSAL EGEMENLİK CAD.NO:15;MUĞLA;MARMARİS;(252) 4125511;www.orbaymakina.com;orbaymakina.com;İİB-GEMİ
CB YAT YAT TASARIM VE İML.LTD.ŞTİ;HALASKARGAZİ CADDESİ NO:172 - 224 MAYIS MAHALLESİ 34363 ;İSTANBUL;ŞİŞLİ;;www.cbyacht.com;cbyacht.com;İİB-GEMİ
SEMİH FENER;KAYABAŞI MAH. KAYAŞEHİR BULVARI NO: 42D / 18;İSTANBUL;BAŞAKŞEHİR;(212) 0000000;;;İİB-GEMİ
TENDR YAT YAPIM VE TİC.LTD.ŞTİ;BALÇIK MAH. ORGANİZE CAD. NO:23;KOCAELI;GEBZE;(262) 9999569;;;İİB-GEMİ
GİSAN ALTINOVA GEMİ İNŞA SANAYİ VE TİCARET ANONİM ŞİRKETİ;ÇAVUŞÇİFLİĞİ KÖYÜ DEVLET YOLU ALTI MAH.TERSANELER CAD.NO:64/1 ;YALOVA;ALTINOVA;(226) 4615273;http://www.gisanaltinova.com;gisanaltinova.com;İİB-GEMİ
OBSAN GEMİ İNŞAAT TAAHÜT TİCARET İMİTED ŞİRKETİ;HACIHALİL MAH. İSMETPAŞA CAD. YILMAZ İŞ MERKEZİ NO21/2;KOCAELI;GEBZE;(262) 5036259;www.obsan.com.tr;obsan.com.tr;İİB-GEMİ
RIZA AĞYÜZ;K. BAKKALKÖY MAH. ULUSOY SOK NO:12 MAVİSU RESİDENCSİT ;İSTANBUL;ATAŞEHİR;(216) 8112063;;;İİB-GEMİ
VOW YACHT-GÖKHAN ADAK;BORAZANLAR MAH HÜRRİYET CADDESİ NO:86 B/26;BOLU;MERKEZ;(374) 0000000;http://www.vowyacht.com;vowyacht.com;İİB-GEMİ
ORION YÖNETİM DANIŞMANLIĞI VE TURİZM ANONİM ŞİRKETİ;ALAÇATI MAH. 18006 SK. NO: 3/9B;İZMİR;ÇEŞME;(232) 0000000;;;İİB-GEMİ
ESEV KARDEŞLER DENIZ HIZ.TIC. LTD.ŞTI.;GÜZELYALI MAH. SEMT YAKUT SK. 10 1;İSTANBUL;PENDİK;;;;İİB-GEMİ
OTTOMAR GEMİ İNŞAA SAN. VE TİC.A.Ş;GÜZELYALI MAH. SAHİL YOLU CAD.NO:179 ;İSTANBUL;PENDİK;(216) 4469379;;;İİB-GEMİ
ORHAN MENEKŞE ORT.;YENİ MAH.KARATÜK CAD.NO: 28 İÇ KAPI NO: 3 ;İSTANBUL;SARIYER;(212) 0000000;;;İİB-GEMİ
TÜRKMEN GEMİ İŞLETMECİLİĞİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;ZEYTİNLİK MAH. MİLLİYETÇİ SK. ÖZ UĞUR İŞ MERKEZİNO: 6 İÇ KAPI NO: 9;İSTANBUL;BAKIRKÖY;(212) 0000000;;;İİB-GEMİ
TOMAY DENİZCİLİK GEMİ İNŞAA BAKIM VE ONARIM LİMİTED ŞİRKETİ; EVLİYA ÇELEBİ MAH.KÜME SOK. TUZLA TİCARET MERKEZİN.2C/9;İSTANBUL;TUZLA;(216) 0000000;;;İİB-GEMİ
SU MARINE YAT SAN.VE TIC.LTD. ŞTI;ISTANBUL DERI ORGANIZE YAN SANGELIŞTIRME ALANI YA-6 PARSEL.AYDINLI;İSTANBUL;TUZLA;(216) 5910595;www.sumarineyat.com.tr;sumarineyat.com.tr;İİB-GEMİ
TAYFUN UÇAR;CAMİ MAH. ÇEŞMİNAZ SOK. 2/1;İSTANBUL;TUZLA;(216) 0000000;;;İİB-GEMİ
CSC MAKİNA ELEKTRONİK TİC. LTD. ŞTİ.;KİMYACILAR OSB. ORGANİK CAD.C-15 GİRİŞ KAT ;İSTANBUL;TUZLA;(216) 5930323;;;İİB-GEMİ
ECR ELEKTROMEKANİK ELEKTRİK  SAN.TİC.LTD.ŞTİ;EVLİYA ÇELEBİ MAH İSTASYON CAD.GİPTAŞ SAN.SİT. A BLOK NO:33;İSTANBUL;TUZLA;(216) 4470533;www.ecrmarine.com;ecrmarine.com;İİB-GEMİ
BAHADIR ÖZKİL;TEPE MAH.BARBAROS CAD. ADA DOKUZ 1/1;MUĞLA;MARMARİS;;;;İİB-GEMİ
GNC GLOBAL TURİZM A.Ş.;CUMHURİYET CAD. RIFAT ARIN SK. YAZICI OFFICE NO:3 İÇ KAPI :31;AYDIN;KUŞADASI;(256) 0000000;;;İİB-GEMİ
DARDANEL YATÇILIK VE DENİZCİLİK DIŞ TİC A.Ş;ŞENLİKKÖY MAH YEŞİLKÖY HALKALI CD NO:93/2;İSTANBUL;BAKIRKÖY;(212) 9098730;http://www.dardaneldenizcilik.com;dardaneldenizcilik.com;İİB-GEMİ
ÇİĞDEM ALPER;İÇMELER MAH. 1186 SOK. SIRA SELVİLER SİTESİ NO: 14;İZMİR;URLA;(232) 0000000;;;İİB-GEMİ
İSMAİL ASLAN;EVLİYA ÇELEBİ MAH. HIZIR REİS CAD. TUZLA GEMİ YAN SANAYİ SİTESİ D BLOK D1 BLOK NO: 60 İÇ KAPI NO: 18;İSTANBUL;TUZLA;(216) 0000000;;;İİB-GEMİ
YOUNG YACHTING GEMİ TURIZM İTH İHRACAT LTD ŞTİ;ILICAMAH 5011 N O 32 ÇEŞME İZMİR;İZMİR;ÇEŞME;(232) 0000000;;;İİB-GEMİ
MEHMET AKİF HUT;MERKEZ ÜVECİK KÜME EVLERİ NO: 336/2;ÇANAKKALE;EZİNE;(286) 0000000;;;İİB-GEMİ
VARUNA GEMİ TAMİR VE GLOBAL DENİZCİLİK HİZMETLERİ SANAYİ VE DIŞ TİCARET ANONİM ŞİRKETİ;MANSUROĞLU MAH. 288/4 SK. A NO: 9/1 İÇ KAPI NO: 33;İZMİR;BAYRAKLI;(232) 0000000;http://www.varunashiprepair.com;varunashiprepair.com;İİB-GEMİ
GENCE TEKNOLOJİ YAZILIM SANAYİ VE TİCARET LİMİTED ŞİRKETİ;"IOSB MAH. YTÜ İKİTELLİ TEKNOPARK, 1/1B23,";İSTANBUL;BAŞAKŞEHİR;(212) 6070845;;;İİB-GEMİ
ARMADORA YATÇILIK DENİZCİLİK SAN. VE TİC. LTD. ŞTİ.;İSTANBUL DERİ ORG. SAN. BÖLG. ANTİK SOK. NO:15 Ç2-4 NOLU PARSEL;İSTANBUL;TUZLA;(216) 5044136;;;İİB-GEMİ
GÜNGEN DENIZCILIK VE TIC.AŞ.;BUDAK SK.NO:3;ANKARA;ÇANKAYA;;;;İİB-GEMİ
ETAP MARİNE DENİZCİLİK SAN.VE TİC.LTD.ŞTİ;AYDINTEPE MAH.S.YOLU CAD.DENİZLİLER TİC.MERK.NO:25/20 ;İSTANBUL;TUZLA;(216) 3925142;www.etap-marine.com;etap-marine.com;İİB-GEMİ
ÖZ IRMAK YATÇILIK GEMİ ACENTELİĞİ RENT A CAR TAŞIMACILIK İTHALAT İHRACAT SANAYİ VE TİCARET A.Ş.;YILDIZEVLER MAH. PROF. DR.TURAN EROL CAD. NO: 2 İÇ KAPI NO: 15;ANKARA;ÇANKAYA;(312) 0000000;;;İİB-GEMİ
BOSTAN DENİZCİLİK LTD. ŞTİ.;MERDİVENKÖY MAH. BORA SK. NİDA KULE GÖZTEPESİT. A APT.NO:1-3/93;İSTANBUL;KADIKÖY;(216) 3430240;;;İİB-GEMİ
HALİKARNAS DENİZ DOĞA VE SPOR MALZEMELERİ TURİZM TİCARET LİMİTED ŞİRKETİ;HACIMİMİ MAH. ESKİ PARMAKKAPI SK. NANBASKÜL TİCAREAPT. NO: 17 ;İSTANBUL;BEYOĞLU;(212) 2445666;;;İİB-GEMİ
ANATOLİ YAT TURİZM TİCARET LİMİTED ŞİRKETİ;CELALİYE MAH. D-100 KARAYOLU CAD. NO:313 ;İSTANBUL;BÜYÜKÇEKMECE;(212) 0000000;;;İİB-GEMİ
VANE TEKNOLOJİ ANONİM ŞİRKETİ;BAHÇELİEVLER MAH 320 SK NO 3/B.;ANKARA;GÖLBAŞI;(312) 2867003;https://vanemar.io/;vanemar.io;İİB-GEMİ
KOPUZLAR DENİZCİLİK VE NAKLİYAT TİC.LTD.ŞTİ;SOĞANLIK YENİ MAH. ATATÜRK CADDESİ ELSE APT.NO:6/1 K:4;İSTANBUL;KARTAL;(216) 4937073;;;İİB-GEMİ
MARBEYAZ MAKİNA SAN. A.Ş.;DENİZ MAH. YENİ LİMAN YOLU NO.11;KOCAELI;DERİNCE;(262) 2236404;;;İİB-GEMİ
UNİVERSAL OTOMAT SAN VE TİC.LTD.ŞTİ;İKİTELLİ ORG.SAN BÖL BAĞCILAR GÜNGÖREN SAN. SİT 3 BLOK NO:-13 ;İSTANBUL;BAŞAKŞEHİR;(212) 5494360;;;İİB-GEMİ
YILDIZLAR YATÇILIK İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;AYDINTEPE MAH. YAVUZ CAD. YILDIZ İŞ MERKEZİ NO:9.  K.4. D.17;İSTANBUL;TUZLA;(216) 4934583;;;İİB-GEMİ
RAMAZAN TAŞER;CUMHURİYET MAH. SEFA SOK.BELEK APT. NO : 7 İÇ KAPI NO : 6 ;İSTANBUL;BAHÇELİEVLER;(216) 3471528;;;İİB-GEMİ
BATUHAN GÜNAY;SOĞUKSU MAHALLESİ KARADUT SOKAK NO:2/2CA / 6;İSTANBUL;BEYKOZ;(216) 4164220;;;İİB-GEMİ
ERTUĞRUL KÖKTÜRK;KARLITEPE MAH.  CAMİİ ARKASI SK. ERZEN AP 5-7/3;İSTANBUL;GAZİOSMANPAŞA;(212) 0000000;;;İİB-GEMİ
GRUPO DESA DIŞ TİC. LTD. ŞTİ. ;M AKİF MH FATİH BULVARI NO 232/4 34920;İSTANBUL;SULTANBEYLİ;(216) 4960050; www.grupodesaltd.com ;grupodesaltd.com;İİB-GEMİ
SÜLEYMAN MARANGOZ -MERT MARİNE GEMİ ELEKTRİK ELEKTRONİK.TİC;İSTANBUL KARTAL PETROL İŞ MAH.RAHMANLAR CAD. NO:30;İSTANBUL;KARTAL;(216) 3870620;;;İİB-GEMİ
RAİF ALİ DİNÇKÖK;KÜLTÜR MAH. KÖKARDI SOKAK TEKFEN VİLLALARI KAPI NO: 8 F;İSTANBUL;BEŞİKTAŞ;(212) 3430282;;;İİB-GEMİ
ERC PERVANELERİ MAKİNE SANAYİ TİCARET LTD. ŞTİ.;DUDULLU OSB MAH İMES 501 SK E BLOK NO:5;İSTANBUL;ÜMRANİYE;(216) 0000000;http://www.ercpervaneleri.com;ercpervaneleri.com;İİB-GEMİ
FMG DENİZCİLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İCADİYE MAH CUMHURİYET CAD. HUZUR APT.BLOK NO:167/4;İSTANBUL;ÜSKÜDAR;(216) 7598309;http://www.flawlessmg.com;flawlessmg.com;İİB-GEMİ
TR OTO EKSPERTİZ SERVİS VE PRODÜKSİYON LTD.ŞTİ;MAHMUTBEY MAH. İSTOC OTO TİC.MERK. O BLOK NO:89/14;İSTANBUL;BAĞCILAR;(212) 6599707;;;İİB-GEMİ
DENMAR YATÇILIK TURİZM TİCARET LİMİTED ŞİRKETİ;KARGI MAHALLESİ MANOLYA (KRG) SK. THE RESIDENCE BARUT OTEL NO:4/1 İÇ KAPI NO:2;MUĞLA;FETHİYE;(252) 0000000;;;İİB-GEMİ
MEHMET METİN ERALP;ARMUTALAN MAH. ARMUTALAN 269. SOK. 20A;MUĞLA;MARMARİS;(216) 3430282;;;İİB-GEMİ
TSM DENİZ ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;TOPRAK ADA MEVKİİ;İZMİR;KARABURUN;(216) 5612920;;;İİB-GEMİ
KONAN DENİZCİLİK  VE TİC. A.Ş.;KOŞUYOLU MAH.KATİP SALİH SOK.  KONAN DENİZCİLİK NO:1İÇ KAPI:1;İSTANBUL;KADIKÖY;(216) 3400874;;;İİB-GEMİ
SEKAPARK TURİZM İŞL.VE YAT A.Ş.;KOZLUK MAH.SALİM DERVİŞOĞLU CAD.SEKA ALANINO:33;KOCAELI;İZMİT;(262) 3252319;;;İİB-GEMİ
DEVAL DENİZ TAŞM. TİC.VE SAN LTD.ŞTİ;EGİTİM MAH. OYRAZ SOK SADIKOĞLU İŞ MERK.NO:60/61;İSTANBUL;KADIKÖY;(216) 3497734;;;İİB-GEMİ
TİSG TURKEY YAT TERSANECİLİK A.Ş.;HERSEK MAH HAKKI KAN CAD NO 8/1 ALTINOVA ;YALOVA;ALTINOVA;(212) 3581073;http://theitalianseagroup.com;theitalianseagroup.com;İİB-GEMİ
INCETRANS DENIZ TAŞIMA LTD.ŞTI .;ORD.PROF FAHRETTIN KERIM GÖKAY CAD. NO:18/1 DENİZCİLER İŞ MERK  ABLOK K/2;İSTANBUL;ÜSKÜDAR;(216) 6511818;;;İİB-GEMİ
AZİZ BALIKÇILIK VE DENİZ TAŞIMACILIĞI LTD. ŞTİ.;ÇIRÇIR MAH.SAYA YOLU CAD.A BLOK APT.NO:68-84/7;İSTANBUL;EYÜP;(212) 0000000;;;İİB-GEMİ
ANKA BY TAYLAN YATÇILIK SANAYİ VE TİCARET LTD.ŞTİ.;RTA MAH.ATAYOLU CAD.ORTIM SNAYİ I BLOK NO:13 I İÇ ;İSTANBUL;TUZLA;(216) 0000000;;;İİB-GEMİ
SEVİL CENGİZ-BERR MÜHENDİSLİK;POSTAHANE MAH. ÖZDAMAR ÇIKMAZI ZEMİNKAT 6/3;İSTANBUL;TUZLA;(216) 3952034;;;İİB-GEMİ
AKUA MOTOR SERVİS SATIŞ TUR. İTH. İHR. LTD. ŞTİ.;PENDİK SAHİLYOLU BULVARI NO:61 ALTKAYNARCA;İSTANBUL;PENDİK;(216) 4916596;www.aqua-motor.com;aqua-motor.com;İİB-GEMİ
İSTANBULİSTA OTO KİRALAMA TUR. TİC. LTD. ŞTİ.;MEHMET AKİF MAH.HAZAR SOK.NO:1/4;İSTANBUL;KÜÇÜKÇEKMECE;(212) 0000000;;;İİB-GEMİ
UBM DENİZCİLİK LİMİTED ŞİRKETİ;AYDINTEPE MAH. BATU SK. EVORA T NO: 27 / 10;İSTANBUL;TUZLA;(216) 0000000;;;İİB-GEMİ
MARİN İSTANBUL GEMİ EKİPM.PROJE YÖN.SAN.VE TİC.LTD.ŞTİ.;POSTANE MAH.BAHAR ÇIKMAZI YENİ CAMİ SOK.NO:45;İSTANBUL;TUZLA;(216) 4473720;;;İİB-GEMİ
PORTWAY TURİZM YATCILIK SANAYİ VE TİC. LTD. ŞTİ.;GÖCEK MAH. INÖNÜ BULVARI NO:112/2;MUĞLA;FETHİYE;(252) 0000000;;;İİB-GEMİ
BALTECH ARSA PAZ. SAN. VE TİC. AŞ;ETİLER MAH.ETİLER SOK NO:13;İSTANBUL;BEŞİKTAŞ;(212) 2870303;;;İİB-GEMİ
UNIMARITIME INTERNATIONAL ENTER. DEN. SAN VE TİC. LTD. ŞTİ.;SAHİL BULVARI GÜZELYALI MAH. HAYDAR SOKAK NO: 54/2;İSTANBUL;PENDİK;(216) 4930962;;;İİB-GEMİ
NECMİ SATIR;İSTİNYE MAH. ÖMER HOCA SK. NO:7/4 ;İSTANBUL;SARIYER;(216) 9490550;;;İİB-GEMİ
NEAR GÜVENLİK MALZ. İML.PAZ. NECMETTİN ŞİMŞEK;EVLİYA ÇELEBİ MAH.GİPTAŞ SANAYİ SİTESİ B BLOK NO:38;İSTANBUL;TUZLA;(216) 5980811;;;İİB-GEMİ
MONO DENİZCİLİK VE TURİZM ANONİM ŞİRKETİ;ESKİÇEŞME MAH. NEYZEN TEVFİK CAD. MARINE BLOK NO: 9/7 İÇ KAPI NO: 1;MUĞLA;BODRUM;(212) 5404077;;;İİB-GEMİ
METEHAN METE;MERKEZ MAH. SELİMİYE CAD. MAYA VERA SİTESİ2. ETAP 327 A2 BLOK KAPI NO: 12A;İSTANBUL;ÇEKMEKÖY;(216) 3430282;;;İİB-GEMİ
EOS GRUP DENİZCİLİK ANONİM ŞİRKETİ;KAZLIÇEŞME MAHALLESİ ABAY CADDESİ ONALTIDOKUZ SİTESİ NO:56 C 4 ;İSTANBUL;ZEYTİNBURNU;(212) 4155020;;;İİB-GEMİ
KAREN MAKİNA SANAYİ VE DIŞ TİCARET LTD. ŞTİ;ATAKENT MAH. 220 SK. NO:27/B;İSTANBUL;KÜÇÜKÇEKMECE;(212) 4210606;;;İİB-GEMİ
EGE YAT TURIZM LTD.ŞTI.;ESENŞEHİR MAH. ORG.SAN.BÖL.MUHTEREM SOK NO:4;İSTANBUL;ÜMRANİYE;(216) 3142035;www.egeyat.com;egeyat.com;İİB-GEMİ
KIRBULK ULUSLARARASI GEMİCİLİK TURİZM TAŞIMACILIK VE TİCARET ANONİM ŞİRKETİ;ALTUNİZADE MAHL.ORD.PROF.FAHRETTİN KERİMGÖKAY CAD DENİZCİLİK İŞ MERK 18/2B BLOKK2;İSTANBUL;ÜSKÜDAR;(216) 5541400;;;İİB-GEMİ
ENGİN BAYRAKTAROĞLU;FENERBAHÇE MAH. DR. FARUK AYANOĞLU CAD. NO 7 / 13;İSTANBUL;KADIKÖY;(216) 0000000;;;İİB-GEMİ
BURHAN SERKAN ZIRHLIOĞLU;ACARLAR MAH. 13 SK. ACARKENT C007 KAPI NO: 22 D:1;İSTANBUL;BEYKOZ;(216) 3430282;;;İİB-GEMİ
TASFİYE HALİNDE VOLUM DENIZCILIK A.Ş.;HARBİYE MAH.CUMHURİYET CAD.PEGASUS EVL.NO:26/1;İSTANBUL;BEYOĞLU;(212) 2411051;;;İİB-GEMİ
KUASAR MARİN MÜHENDİSLİK ANONİM ŞİRKETİ;SANAYİ MAH. TEKNOPARK BLV. YEDİTEPE ÜNİVERSİTESİ A;İSTANBUL;PENDİK;(216) 4932252;;;İİB-GEMİ
SERİ DÖKÜMCÜLÜK SAN.VE TİC.LTD.ŞTİ;ÇAVUŞOĞLU MAH. YAKACIK CAD. ÇAVUŞOĞLU SANAYİ SİT I BLOK NO: 108 ;İSTANBUL;KARTAL;(216) 3531260;www.seridokum.com;seridokum.com;İİB-GEMİ
CNMAR DENİZCİLİK VE LOJİSTİK HİZMETLERİ LİMİTED ŞİRKETİ;İÇERENKÖY MAH. TOPÇU İBRAHİM SK. QUICK TOWER NO: 8- 10 D;İSTANBUL;ATAŞEHİR;(212) 4112515;http://www.cnmardenizcilik.com.tr;cnmardenizcilik.com.tr;İİB-GEMİ
HUZUR YAT VE DEN. TEKSAN TUR.İNŞ VE TİC. LTD. ŞTİ.;EVLİYA ÇELEBİ MAH.GANİ SOK. NO:3;İSTANBUL;TUZLA;(216) 3952930;;;İİB-GEMİ
KORLAS MARİN DENİZCİLİK VE TİCARET LTD. ŞTİ.;BARBAROS MAH. AHLAT SOK. WATER GARDEN AVM B BLOK N2/51;İSTANBUL;ATAŞEHİR;(216) 3370102;http://www.korlasmarin.com.tr;korlasmarin.com.tr;İİB-GEMİ
BODRUM BOAT SANAYİ VE TIC.LTD.ŞTİ.;TÜRKKUYUSU MAH. KIBRIS ŞEHİTLERİ CAD. 94/C;MUĞLA;BODRUM;(252) 3196949;;;İİB-GEMİ
İSTANBUL GÜVERTE VE GEMİ MAL SAN TİC LTD ŞTİ;EVLİYA CELEBİ MAH FERSAH SOK TUZLA GEMİ YAN SANSİT E BLOK NO 8;İSTANBUL;TUZLA;(216) 0000000;;;İİB-GEMİ
DEN-TA DENİZCİLİK TİC.VE SAN LTD.ŞTİ;KORUMA DURAGI PİRİREİS CAD NO:4/6;İSTANBUL;MALTEPE;(216) 5182527;;;İİB-GEMİ
YÜCEL MASTER İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;EVLİYA ÇELEBİ MAH.EBE SK. NO:6A;İSTANBUL;TUZLA;(216) 0000000;;;İİB-GEMİ
ÖMER SABUKTEKİN;TÜRKKUYUSU MAHALLESİ DEMİRÖZ SOKAĞI NO:11;MUĞLA;BODRUM;(252) 4124547;;;İİB-GEMİ
TAILWIND HAVAYOLLARI A.Ş;İSTANBUL DÜNYA TİC.MERK.A2 BLOK KAT:13 NO:395;İSTANBUL;BAKIRKÖY;(212) 4653737;www.tailwind.com.tr;tailwind.com.tr;İİB-GEMİ
ORHUN MAKİNA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İSTANBUL DERİ ORG SAN BÖLGESİ  KUMPAS CADDESİ NO:14 Ö 1 - 6 ÖZ PARS ;İSTANBUL;TUZLA;;;;İİB-GEMİ
DEMIR GROUP MARIN DENIZCILIK GEMI INSA SANAYI TICARET LIMITED SIRKETI;PIRI REIS MAH. ATABEY SK.A BLOK NO: 14;KOCAELI;DARICA;(262) 0000000;;;İİB-GEMİ
LAURUS MARINE TAS MÜH VE DENİZCİLİK SAN TİC LTD ŞTİ;DEMOKRASİ CD BİRMES SAN SİT A2 BLOK NO 13-14;İSTANBUL;TUZLA;(216) 4475320;www.laurus.com.tr;laurus.com.tr;İİB-GEMİ
İNTERMARİNE DENİZCİLİK ANONİM ŞİRKETİ;DEVELİ MAH. 9111 SK. NO: 11;İZMİR;MENDERES;(212) 4518688;;;İİB-GEMİ
EMOCEAN YACHTING TURİZM İTH. VE İHR. LTD.ŞTİ.;SARIANA MAH. MUSTAFA MÜNİR ELGİN BULVARI SANİTER 1 NO:38/5;MUĞLA;MARMARİS;(252) 0000000;;;İİB-GEMİ
RHEA DENİZCİLİK SAN VE TİC LTD ŞTİ;İÇMELER MH YILMAZ SK NO 4/1/5;İSTANBUL;TUZLA;(216) 0000000;;;İİB-GEMİ
VELLAMO LOJİSTİK VE DIŞ TİCARET LİMİTED ŞİRKETİ;ŞERİFALİ MAH. KULE SOK. NO:27/4;İSTANBUL;ÜMRANİYE;(216) 2324014;https://www.vellamolojistik.com/;vellamolojistik.com;İİB-GEMİ
VOYAGER WORLDWİDE YASDEN DEN. A.Ş.;İÇMELER MEVKİİ SAHİL YOLU CD.NO:24 DENİZCİLER TİC.MRKZ.D:21;İSTANBUL;TUZLA;(216) 4937401;http://www.thomasgunnyasden.com.tr;thomasgunnyasden.com.tr;İİB-GEMİ
