firma_adi;adres;sehir;ilce;telefon;website;domain;birlik
ARI DAMLASI DOĞAL ÜRÜNLER SANAYİ VE TİCARET LİMİTED ŞİRKETİ;IKITELLI OSB FATİH 6A BLOK NO 1;İSTANBUL;BAŞAKŞEHİR;(212) 4855080;www.aridamlasi.com;aridamlasi.com;İİB-YAŞ MEYVE
2BE SATINALMA HİZMETLERİ DANIŞ.VE DIŞ.TİC.AŞ.;CUMHURİYET MAH. CUMHURİYET CAD. BEY CENTER PLAZA K:10 NO:74;İSTANBUL;ESENYURT;(212) 8522421;www.2be.com.tr;2be.com.tr;İİB-YAŞ MEYVE
DALAYMAN LOJİSTİK ULUSLARARASI NAKLİYAT İTHALAT İHRACAT DANIŞMANLIK LTD. ŞTİ.;YAKUPLU MAH. GEÇİT SOK. SİTESİ NO. 17 İÇ KAPI NO: 5;İSTANBUL;BEYLİKDÜZÜ;;www.dalayman.com;dalayman.com;İİB-YAŞ MEYVE
ALK GLOBAL GIDA IHRACAT ITHALAT VE TICARET LIMITED SIRKETI;MERKEZ MH. SEÇKİN SK. Z OFİS NO:2-4A İÇ KAPI NO:10;İSTANBUL;KAĞITHANE;(212) 0000000;;;İİB-YAŞ MEYVE
RUBY SERA VE TARIM ÜRÜNLERİ ANONİM ŞİRKETİ;ESENTEPE MAH. CEVİZLİ D-100 GÜNEY YANYOL CAD. TAL VİZYON D BLOK NO: 13 İÇ KAPI NO: 46;İSTANBUL;KARTAL;(216) 8050030;;;İİB-YAŞ MEYVE
NİSAN MEŞRUBAT DAĞ .PAZ. SAN.TİC.LTD.ŞTİ.;ÇAVUŞOĞLU MAH.SANATKARLAR CAD. NO:36/1;İSTANBUL;KARTAL;(216) 0000000;;;İİB-YAŞ MEYVE
CHERRY VALLEY GIDA SAN.TIC.LTD ŞTI.;*F.ÇAKMAK CAD.2/1 SOK.KAPINO:1  DAİRE:6;İSTANBUL;BAĞCILAR;(212) 4629216;;;İİB-YAŞ MEYVE
KALE ÇATAL KAŞIK BIÇAK SAN.VE TIC.LTD.ŞTI.;ESENLER YOLU SEYMEN SOK. NO:22;İSTANBUL;BAYRAMPAŞA;(212) 6122935;;;İİB-YAŞ MEYVE
MTG MERMER TURİZM GIDA VE İNŞ SANAYİ TİCARET LİMİTED ŞİRKETİ;FERHATPAŞA MAH. AKDENİZ CAD. G-73 SOK NO:20 ;İSTANBUL;ATAŞEHİR;(216) 4124553;;;İİB-YAŞ MEYVE
DEMIRAL GIDA ÜRÜN.SAN.VE DIŞ. TIC. A.Ş.;CENNET MAH.ALPASLAN CAD.NO:1 D:1KEMALPAŞA MAH. ÇUKURYURT YOLU NO:64 SARAY-TEKİRDAĞ;İSTANBUL;KÜÇÜKÇEKMECE;(262) 7684500;"www.akyamantar.com; www.sakliorman.com";;İİB-YAŞ MEYVE
BESU GIDA SAN. VE TİC. LTD.ŞTİ;YENİŞEHİR MAHALLESİ SÜMBÜL SOK. - SİTESİA BLOK NO:61İÇ KAPI NO:14;İSTANBUL;PENDİK;(216) 0000000;www.besugida.com;besugida.com;İİB-YAŞ MEYVE
HERBY GIDA SAN PAZ VE TİC AŞ;ACIBADEM MH ÇEÇEN SK AKASYA EVLERİA BLOK NO 25/A63;İSTANBUL;ÜSKÜDAR;(212) 5227316;www.herby.com.tr;herby.com.tr;İİB-YAŞ MEYVE
FORYAP İNŞ. VE ELEKTRİK TAAH. DENİZCİLİK İÇ DIŞ TİC. LTD. ŞTİ.;CEVİZLİ MH ZUHAL CD RİTİM İSTANBULB BLOK NO 44 BH ;İSTANBUL;MALTEPE;(216) 2283424;;;İİB-YAŞ MEYVE
ARDA BAĞCILIK LTD. ŞTİ.;KAYRAK MEVKİİ KÜÇÜKDÖLLÜK KÖY MERKEZİ;EDIRNE;MERKEZ;(212) 5800000;;;İİB-YAŞ MEYVE
PİNİTEKS KUMAŞÇILIK İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;MERKEZ MAH. ZÜBEYDE HANIM CAD. NO: 4A;İSTANBUL;GÜNGÖREN;(212) 0000000;;;İİB-YAŞ MEYVE
ANC GROUP GIDA İMALAT SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;KOZA MAH. 1638 SOK AÇELYA SİTESİ B BLOK D:41;İSTANBUL;ESENYURT;(212) 8926697;www.ancgroup.com;ancgroup.com;İİB-YAŞ MEYVE
HALİL İBRAHİM BEDİR;NENEHATUN MH YİĞİTCAN SKNO:10/2;İSTANBUL;ARNAVUTKÖY;(212) 7064680;;;İİB-YAŞ MEYVE
HOE DIŞ TİCARET SANAYİ LİMİTED ŞİRKETİ;DENIZKÖSKLER MAH. YOSUN SK. 0 NO: 23 IÇ KAPI NO: 1;İSTANBUL;AVCILAR;(212) 0000000;;;İİB-YAŞ MEYVE
SLPLUS GAYRİMENKUL YATIRIM A.Ş.;MOLLA FENARİ MAH. ALİBABA TÜRBE SOK.NO:24/104 ;İSTANBUL;FATİH;(212) 2152512;www.slplusgroup.com;slplusgroup.com;İİB-YAŞ MEYVE
BORİST GIDA SAN VE TİC.LTD.ŞTİ.;K.BAKKALKÖY MAH. DEFNE SOK.FLORA NO:1 İÇ KAPI  NO:231;İSTANBUL;ATAŞEHİR;;www.borist.com.tr ;borist.com.tr;İİB-YAŞ MEYVE
TAHA ONAT HAYV.GAYRİMENKUL GÜM.LOJ.TAŞ TURZ.GIDA VE TİC.LTD.ŞTİ;LONDRA CAMPİNG TESİSLERİ YENİ PASAJ NO:1KAPIKULE;EDIRNE;MERKEZ;(284) 2382030;;;İİB-YAŞ MEYVE
BAYRAM KARDEŞLERİ GIDA İNŞAAT SAN. VE DIŞ TİC. LTD. ŞTİ;KARDENİZ MAHALLESİ 1168 SOKAK NO:8 KAPI NO:1;İSTANBUL;GAZİOSMANPAŞA;(212) 0000000;;;İİB-YAŞ MEYVE
FUNGİ STR PAZARLAMA DIŞ TİC.LTD.ŞTİ.;YEŞİLTEPE MAH.OĞUZHAN CAD.NO:59/AERGENE;TEKIRDAĞ;ÇORLU;(282) 0000000;;;İİB-YAŞ MEYVE
KONFRUT AG TARIM ANONİM ŞİRKETİ;CEVİZLİ MAHALLESİ ZUHAL CADDESİ RİTİM İSTANBUL SİTA3 BLOK APT. NO.46C/182;İSTANBUL;MALTEPE;(216) 5456868;http://www.konfrutag.com.tr;konfrutag.com.tr;İİB-YAŞ MEYVE
GOLDEN BEE İTHALAT İHRACAT GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;BARBAROS MAH.IHLAMUR BULV. NO:3 İÇ KAPI NO:15;İSTANBUL;ATAŞEHİR;(216) 0000000;;;İİB-YAŞ MEYVE
DİONYSOS ŞARAPÇILIK PAZARLAMA İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;RUMELİHİSARI MAH. SIRÇACI SK. NO:23 İÇ KAPI NO:1 ;İSTANBUL;SARIYER;(216) 3345350;;;İİB-YAŞ MEYVE
BATA TARIM VE GIDA ÜRÜNLERİ TURİZM PAZARLAMA SANAYİ VE TİCARET ANONİM ŞİRKETİ;MÜEYYETZADE MAH. NECATİBEY CAD. GAYRET HAN NO:53İÇ KAPI NO:401;İSTANBUL;BEYOĞLU;(212) 2430844;http://www.safitad.com;safitad.com;İİB-YAŞ MEYVE
ÖZDAL YAŞ MEYVE SEBZE SANAYİ TİCARET LTD.ŞTİ;KOCATEPE MAH.GÜMRÜK İSKELESİ CAD. A BLOK MEGA CENT NO:89/1335;İSTANBUL;BAYRAMPAŞA;(212) 5670361;;;İİB-YAŞ MEYVE
MUTİ GIDA SANAYİ PAZARLAMA VE TİCARET A.Ş.;ULUS MAH.İSMETPAŞA CAD.KURT 1 SOK. NO:4;İSTANBUL;BÜYÜKÇEKMECE;(212) 8614530;www.mutigida.com;mutigida.com;İİB-YAŞ MEYVE
QASD GROUP İTH. VE İHR. TİC. LTD. ŞTİ.;CUMHURİYET MAH. NAZIM HİKMET BULVARI ALTINTAŞ OKUTAN PARK BLOK NO:89 İÇ KAPI: 72;İSTANBUL;ESENYURT;(212) 2894734;;;İİB-YAŞ MEYVE
MEK GROUP DIŞ TİCARET LİMİTED ŞİRKETİ;BAĞLARBAŞI MAH.SAKARYA SK.MALTE PLAZA NO:35/128;İSTANBUL;MALTEPE;(216) 0000000;;;İİB-YAŞ MEYVE
BEL KARPER GIDA SANAYI A.Ş.;DİKİLİTAŞ MH.FULYA AYAZMADERE CD.AKŞİT PLZ.NO:12 K:6;İSTANBUL;BEŞİKTAŞ;(212) 3264200;;;İİB-YAŞ MEYVE
ALPİN END. MUTFAK İNŞ. VE GIDA DIŞ TİC. LTD. ŞTİ.;ABDURRAHMANGAZİ MH.HAFIZ CD.NO.57 A;İSTANBUL;SULTANBEYLİ;(212) 2492110;;;İİB-YAŞ MEYVE
TURKUAZ GÖZETİM BELGELENDİRME VE EĞİTİM HİZM.TİC.LTD.ŞTİ;TUNA MAH. OSMAN GAZİ CAD. 24 / 2;İSTANBUL;ESENLER;(850) 2551887;saim.tasdemir@ks01.kep.tr;ks01.kep.tr;İİB-YAŞ MEYVE
SORMAZ MAKİNA SANAYİ DIŞ TİCARET LİMİTED ŞİRKETİ;ATATÜRK MAH. SEDEF SOK.NO.1/2 ESENYURT / İSTANBUL;İSTANBUL;ESENYURT;(212) 0000000;;;İİB-YAŞ MEYVE
ER EXPORTS IÇ VE DIS TICARET LIMITED SIRKETI;ORUÇREIS MAH. TEKSTILKENT CAD. TEKSTILKENT B13 BLO NO: 10 Y IÇ KAPI NO: 312 ;İSTANBUL;ESENLER;(212) 0000000;;;İİB-YAŞ MEYVE
JOLLY GIDA SAN. VE TİC. LTD. ŞTİ.;İKİTELLİ OSB  MAH.TÜMSAN 1 KISIM 3. BLOK SOK TÜMSAN 1. KISIM 3 BLOK 24/24  ;İSTANBUL;BAŞAKŞEHİR;;;;İİB-YAŞ MEYVE
ÖZTÜRK İÇECEK GIDA PAZARLAMA SAN.TİC.LTD.ŞTİ.;KOCATEPE MAHALLESİ GÜMRÜK İSKELESİ CADDESİMEGA CENTER SİT A BLOK APT NO 89/560 ;İSTANBUL;BAYRAMPAŞA;(216) 5724342;http://www.ozturkicecek.com;ozturkicecek.com;İİB-YAŞ MEYVE
ARTE FOODS GIDA DANIŞMANLIK SAN.TİC.LTD.ŞTİ.;CAMİ MAH ÇEŞMİNAZ SK YAKAMOZ VİLLALARI NO 6/1;İSTANBUL;TUZLA;(216) 3937711;;;İİB-YAŞ MEYVE
KANER DIŞ TİC.LTD.ŞTİ;KARANFİL CAD.6.ARALIK SOK.NO:50;İSTANBUL;BEŞİKTAŞ;02122847488;;;İİB-YAŞ MEYVE
NATUREL GIDA İÇ VE DIŞ TİCARET A.Ş.;KULOĞLU MH.GAZETECİ EROL DERNEK SK.Y.MELEK İŞHANI BLK.N.17/1PK:34200;İSTANBUL;BEYOĞLU;(212) 2417450;;;İİB-YAŞ MEYVE
ÇALIŞKANLAR DOK. MAM. VE EV GERÇ . PAZ. İTH. İHR. DAH. TİC. LTD. ŞTİ. ;LALELI BUYUK RESITPASA C.AHMETSUAYIP SK.NO.22;İSTANBUL; ;02125224221;;;İİB-YAŞ MEYVE
ARS KORKMAZ HALI SAN.VE DIŞ TİC.LTD.ŞTİ.;İSTİKLAL MAH. ŞEHZADE CAD. NO: 1 A;İSTANBUL;ÜMRANİYE;(216) 3284030;;;İİB-YAŞ MEYVE
RZP GROUP COMPANY DIŞ TİCARET YATIRIM ANONİM ŞİRKETİ;ATATÜRK MAH. ÖLMEZ SK. NO:4;İSTANBUL;ATAŞEHİR;(216) 4556653;;;İİB-YAŞ MEYVE
GOLDEN HORSES TURİZM İTH.İHR.SAN. VE TİC.LTD.ŞTİ.;ZAFER MAH. 177 SK. SELF İSTANBUL NO: 1 A / 13 ;İSTANBUL;ESENYURT;(212) 0000000;;;İİB-YAŞ MEYVE
DEMKO DEMİRCİ KONSERVECİLİK A.Ş.;BÜYÜKDERE CAD.MEYDAN SK.PLAZASPRING K.12;İSTANBUL;SARIYER;(212) 2118767;www.demko.com.tr;demko.com.tr;İİB-YAŞ MEYVE
EKOL FOODSERVİCE TURİZM SAN VE DIŞ TİC.A.Ş;MİMARSİNAN MAH. SARILALE SOK 8 A ;İSTANBUL;EYÜP;(212) 3213171;;;İİB-YAŞ MEYVE
RAYSU GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ŞÜKRÜPAŞA MAH. 3073 SK. NO:2 İÇ KAPI NO:3;EDIRNE;MERKEZ;(284) 0000000;;;İİB-YAŞ MEYVE
SUPER BLUE DIŞ TİCARET LİMİTED ŞİRKETİ;MEVLANA MAH. EVLİYA ÇELEBİ CAD.INCILER CARŞISI NO4 İÇ KAPI NO: 69;İSTANBUL;ESENYURT;(212) 0000000;;;İİB-YAŞ MEYVE
MARK GIDA İNŞAAT İTH. VE İHR.SAN.TİC.LTD.ŞTİ.;ATAKÖY 7-8-9-10.KIS.MH.Ç.ÇEŞME E-5 YAN YOL A BLOK NO:22/1/30;İSTANBUL;BAKIRKÖY;(212) 0000000;;;İİB-YAŞ MEYVE
KOCABAĞ BAĞCILIK VE ŞARAPÇILIK LTD. ŞTI.;ATATÜRK BULVARI GÜREME YOLUNO:69 UÇHISAR KASABASI;NEVŞEHIR;NEVŞEHİR;(384) 2192979;www.kocabag.com;kocabag.com;İİB-YAŞ MEYVE
TİMO DEKORASYON AYDINLATMA İNŞAAT VE DIŞ TİCARET LİMİTED ŞİRKETİ;NURTEPE MH DİYAR SK NO:1-C;İSTANBUL;KAĞITHANE;(212) 3954258;www.timodekarasyon.com;timodekarasyon.com;İİB-YAŞ MEYVE
SADEE GLOBAL TOPTAN GIDA PAZ.DAĞ.İTH.İHR. LTD.ŞTİ;İNÖNÜ MH ATATÜRK BLV. SULTANGAZİ BELEDİYESİ 54/1ASULTAN TOWN AVM;İSTANBUL;SULTANGAZİ;(212) 0000000;;;İİB-YAŞ MEYVE
AL BARAKA GIDA ITHALAT IHRACAT SANAYI VE TICARET LIMITED SIRKETI;RAMI YENI MAH  KURU GIDA 11. SK. NO: 48 IÇ KAPI 1;İSTANBUL;EYÜP;(212) 6234545;;;İİB-YAŞ MEYVE
VM GIDA NAKLIYAT IÇ VE DIS TICARET INSAAT TAAHHÜT ANONIM SIRKETI;GÖKTÜRK MERKEZ MAH. KUMLUGEÇIT SK. RIVERSIDE ABLOKNO: 10 A IÇ KAPI NO: 18;İSTANBUL;GAZİOSMANPAŞA;(212) 2109310;;;İİB-YAŞ MEYVE
CAPO GIDA SAN VE DIŞ TİC AŞ;KÜÜKBAKKALKÖY MH KÜÇÜK SETLİ SK NO 6B/0;İSTANBUL;ATAŞEHİR;(216) 0000000;;;İİB-YAŞ MEYVE
AKAYA GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TOMTOM MAHİSTİKLAL CADDESİBEYOĞLU İŞ MERKEZİBL NO:187/147;İSTANBUL;BEYOĞLU;(212) 0000000;;;İİB-YAŞ MEYVE
KORHAN SERA PAZARLAMA VE DIŞ TİCARET ANONİM ŞİRKETİ;İÇERENKÖY MAH. ÇAYIR CAD. PARTAS CENTER NO:1/4 KAT;İSTANBUL;ATAŞEHİR;(216) 4032200;;;İİB-YAŞ MEYVE
ARIKON İNŞ. SAN. VE YATIRIM LTD. ŞTİ;HACIMİMİ MAH. ARAP OĞLAN SK. NO:7 DAİRE:8;İSTANBUL;BEYOĞLU;(212) 2801518;;;İİB-YAŞ MEYVE
DEMİR İHRACAT İTHALAT TEKSTİL GIDA TİCARET LİMİTED ŞİRKETİ;ZUHURATBABA MAH. GÜLDEREN SK. A BLOKNO: 2 /8 İÇ KAPI NO: 16;İSTANBUL;BAKIRKÖY;(212) 0000000;;;İİB-YAŞ MEYVE
AYATAY GIDA İNŞ.İTH.İHR.VE TİC LTD.ŞTİ;KAYABAŞI MAH.ULUBATLI HASAN CAD.GİRİŞ KAYAŞEHİR C7 BLOK NO:2 D 4;İSTANBUL;BAŞAKŞEHİR;(212) 0000000;;;İİB-YAŞ MEYVE
SEÇ SALÇA KONS.SAN.VE TİC.LTD. ŞTİ.;RAMİ KURU GIDA SİT. ST BLOK NO 7RAMİ-EYÜP;İSTANBUL;EYÜP;(212) 6141802;www.secsalca.com.tr;secsalca.com.tr;İİB-YAŞ MEYVE
ARAS TOPLU TÜKETİM GIDA SANAYİ TİCARET LİMİTED ŞİRKETİ;ŞAHİNTEPE MAH. LALEZAR SK. IGTOT ÇARŞI 5A BLOKNO:4 Z 13;İSTANBUL;BAŞAKŞEHİR;(212) 5724342;http://www.arasgıda.com;xn--arasgda-vfb.com;İİB-YAŞ MEYVE
GURMELER GIDA DIŞ TİCARET ANONİM ŞİRKETİ;ÇİFTLİK MAH. ÇAVUŞBAŞI CUMHURİYET CAD. NO: 187 C;İSTANBUL;BEYKOZ;(216) 0000000;;;İİB-YAŞ MEYVE
ÖZ KILIÇARSLAN GIDA İTHALAT VE İHRACAT LİMİTED ŞİRKETİ;KAVAKLI MAH LALEGÜL SOK KONUT NO:3 İÇ KAPI NO:1;İSTANBUL;BEYLİKDÜZÜ;(212) 0000000;;;İİB-YAŞ MEYVE
AKDERMAN TİCARİ ALANLAR İNŞAAT PAZARLAMA YÖNETİM VE YATIRIM ANONİM ŞİRKETİ;EĞITIM MH.POYRAZ SK.SÖĞÜTLÜÇEŞME IŞMERK.NO.3/36;İSTANBUL;ŞİŞLİ;(216) 4494306;;;İİB-YAŞ MEYVE
VARS GIDA TEMİZLİK VE PAZARLAMA LTD. ŞTİ.;YANIK MAH. YANIK ORTA SK. KÖY KONAGI NO: 19;SAKARYA;SAPANCA;(264) 0000000;https://varsfoods.com/;varsfoods.com;İİB-YAŞ MEYVE
TRAKYA MANTAR GID.TAŞ.TURZ.INŞ TAAH.EML.OTO.SAN.TIC.LTD.ŞTI.;GÜNGÖRMEZ KÖYÜ-LALADERE PİKNİK ALANI;TEKIRDAĞ;SARAY;(282) 7686560;;;İİB-YAŞ MEYVE
ZEYNALLI İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;MUSTAFA KEMALPAŞA MAH. KARADUT SK. EREN APT ERENAPT NO: 143 B ;İSTANBUL;AVCILAR;(212) 0000000;;;İİB-YAŞ MEYVE
GAYE GRUP GLOBAL GIDA KOZMETİK VE DAYANIKLI TÜKETİM ÜRÜNLERİ PAZARLAMA SAN. VE TİC. LTD.ŞTİ.;HALİL RIFAT PAŞA MAH. YÜZER HAVUZ SK.PERPA TİC MRK B BLOK NO:1/1;İSTANBUL;ŞİŞLİ;(212) 3252415;;;İİB-YAŞ MEYVE
MZSG GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YENİ MAH 2179 SK. A BLOK NO:20B İÇ KAPI NO:7;SAKARYA;HENDEK;(264) 2787929;;;İİB-YAŞ MEYVE
MERİSA GIDA SANAYİ TİCARET ANONİM ŞİRKETİ;ÖMERAĞA MAH. İSTİKLAL CAD. GAKKO İŞ HANI SİTESİ NO85/48;KOCAELI;İZMİT;(262) 0000000;http://info@merisagida.com;merisagida.com;İİB-YAŞ MEYVE
ERMS GIDA İTH.İHR.SAN. VE TİC.LTD.ŞTİ.;REŞİTPAŞA MH ESKİ BÜYÜKDERE CD NO 14/24;İSTANBUL;SARIYER;(212) 0000000;;;İİB-YAŞ MEYVE
TORUNLAR GIDA SAN.VE TİC.A.Ş;KAVACIK RÜZGARLIBAHÇE 95.SOK.NO:6;İSTANBUL; ;(216) 4250328;;;İİB-YAŞ MEYVE
EKİN KOCADAĞ ZEYTİN VE GIDA SANAYİ TİCARET LİMİTED ŞİRKETİ;PETROL İŞ MAH.BATMAN SOK.NO:19 İÇ KAPI NO:5;İSTANBUL;KARTAL;;www.ekinkocadag.com;ekinkocadag.com;İİB-YAŞ MEYVE
FETTAHOĞLU MEŞRUBAT VE GIDA SAN.VE TIC.LTD.ŞTI.;EYÜP SULTAN MAH. SEKMEN CAD.NO:20;İSTANBUL;SANCAKTEPE;(216) 3119660;www.gozemeyvesuyu.com;gozemeyvesuyu.com;İİB-YAŞ MEYVE
HAZAR İNŞ.DIŞ TİC.LTD.ŞTİ.;YADİGAR KONAK ŞEMSİBEY SOK NO:4/3;İSTANBUL;ÜSKÜDAR;(216) 4220302;;;İİB-YAŞ MEYVE
İSTANBUL OUTLET PERAKENDE MAĞAZACILIK ZÜCCACİYE İLETİŞİM SAN. VE TİC. LTD. ŞTİ.;KÖYÜN KENDİSİ KAPIKULEYOLU SK. NO: 42 İÇ KAPI NO: 1;EDIRNE;MERKEZ;(212) 4240245;;;İİB-YAŞ MEYVE
TR INTERNATIONAL DIŞ TİC LTD ŞTİ;BARBAROS MH HALK CD NO 8/A3;İSTANBUL;ATAŞEHİR;(216) 6636022;;;İİB-YAŞ MEYVE
DOĞUŞ LOJİSTİK NAK.İNŞ.SAN.VE TİC.A.Ş.;CİHANGİR MAH.PETROL OFİSİ CAD.NO:30 İÇ KAPI NO:25;İSTANBUL;AVCILAR;(212) 8762170;;;İİB-YAŞ MEYVE
NATURATÜRK GIDA PAZARLAMA İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;MERKEZ MAH. HASAT SK. KAMARA NO: 52 / 1;İSTANBUL;ŞİŞLİ;(212) 6931020;;;İİB-YAŞ MEYVE
VARİOLİNE İSTANBUL DIŞ TİC.A.Ş;ÇAYIR CAD.ÖZCE CENTER NO:3/7;İSTANBUL;ATAŞEHİR;(216) 5728282;www.varioline.com.tr;varioline.com.tr;İİB-YAŞ MEYVE
BAYNAT GIDA.A.Ş;ESENTEPE MAH.BÜYÜKDERE CAD. TEKFEN NO:209 İÇ KAPI NO:8;İSTANBUL;ŞİŞLİ;(212) 0000000;;;İİB-YAŞ MEYVE
POL ANTREPOCULUK VE LOJİSTİK HİZMETLERİ ANONİM ŞİRKETİ;EYÜP SULTAN MAH. MÜMİNLER CAD. NO: 58 ;İSTANBUL;SANCAKTEPE;(212) 2427778;;;İİB-YAŞ MEYVE
FLEXEAT GIDA SANAYİ TİCARET A.Ş.;ZÜHTÜPAŞA MAH. ŞEFİKBEY SOK. NO:3;İSTANBUL;KADIKÖY;(216) 0000000;;;İİB-YAŞ MEYVE
EP TARIM ANONIM SIRKETI;SERIFALI MAH. HATTAT SK. NO: 49;İSTANBUL;ÜMRANİYE;(216) 3400034;;;İİB-YAŞ MEYVE
İLHAN BOLAT MİMARLIK İNŞAAT TİCARET LİMİTED ŞİRKETİ;BAHÇELİEVLER MAH. KIZILAY SK. NO: 5 İÇ KAPI NO: 1;BOLU;MERKEZ;(374) 2221914;;;İİB-YAŞ MEYVE
NATUR YAŞ SEBZE MEYVE TİC. İTH. VE İHR. A.Ş.;DUMLUPINAR MAH.PELİN SK. B BLOK NO: !8;İSTANBUL;KADIKÖY;(216) 0000000;http://www.natur.net.tr;natur.net.tr;İİB-YAŞ MEYVE
WISH FOR TEKSTİL SATIŞ TİCARET İTHALAT İHRACAT LİMİTED ŞİRKETİ;ORUÇ REİS MH VADİ CD İSTANBUL TİCARET SARAYI  NO:108 İÇ KAPI NO:550;İSTANBUL;ESENLER;(212) 0000000;;;İİB-YAŞ MEYVE
NEFİS MEŞRUBAT GIDA İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ALTINKAYA MAH.MERAL.SK.NO:3/A;SAMSUN;BAFRA;(362) 5444672;;;İİB-YAŞ MEYVE
NUPELDA TEKSTİL DIŞ TİCARET LİMİTED ŞİRKETİ;PINAR MAH. 1266. SK. AK TOVERS-B BLOK NO: 14C İÇ KAPI NO: 39;İSTANBUL;ESENYURT;(212) 0000000;;;İİB-YAŞ MEYVE
GÜRBÜZ GIDA A.Ş;YENİ MAH. D-100 KARAYOLU ÜZERİ NO:33 C BLOK 10-27B.KARIŞTIRAN ;KIRKLARELI;LÜLEBURGAZ;(288) 4361066;;;İİB-YAŞ MEYVE
ERK FONKSİYONEL İCECEKLER VE GIDA SAN.TİC.LTD.STİ;126. SOK. 27/1 ;İSTANBUL;BEYLİKDÜZÜ;;;;İİB-YAŞ MEYVE
TROY MEYVE SEBZE TİCARETİ VE PAZARLAMA LİMİTED ŞİRKETİ;MESİHPAŞA MAH. ORDU CAD. LALELI IŞ MERKEZI NO:89/604;İSTANBUL;FATİH;(212) 5178036;;;İİB-YAŞ MEYVE
REAL CİPS GIDA SANAYİ TİCARET ANONİM ŞİRKETİ;GEBZE OSB MAH. 800. SK. NO: 805 /2 ;KOCAELI;GEBZE;(262) 0000000;;;İİB-YAŞ MEYVE
ARTWAY LOJİSTİK HİZM. VE DIŞ TİC LTD ŞTİ;ATAKENT MH 221 SK ROTA OFFICE A BLOK NO 3/A 17;İSTANBUL;KÜÇÜKÇEKMECE;(850) 3052555;www.artway.com.tr ;artway.com.tr;İİB-YAŞ MEYVE
EFOR YATIRIM SANAYİ TİCARET ANONİM ŞİRKETİ;İÇERENKÖY MAH. DESTAN SOK. EFOR PLAZA NO:6İÇ KAPI:11;İSTANBUL;ATAŞEHİR;(216) 5926053;www.akpascay.com.tr;akpascay.com.tr;İİB-YAŞ MEYVE
SAFİ YAŞ SEBZE MEYVE İTHALAT İHRACAT İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MEHMET NESİH ÖZMEN MAH. HALDUN TANER SK. KENTSİTESİ A-8 BLOK NO: 9 İÇ KAPI NO: 5 ;İSTANBUL;GÜNGÖREN;(212) 0000000;;;İİB-YAŞ MEYVE
YENİ MAGAZACILIK ANONİM ŞİRKETİ;BURHANIYE MAH. NAGEHAN SK. B NO: 4 B IÇ KAPI NO: 1;İSTANBUL;ÜSKÜDAR;(212) 2107597;;;İİB-YAŞ MEYVE
TUĞRA SU LOJ GIDA İNŞ.SAN VE TİC.LTD.ŞTİ.;İHSANİYE MAH. HATEM SOK NO:3/1;İSTANBUL;ÇATALCA;(212) 0000000;;;İİB-YAŞ MEYVE
BACO İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;MASLAK MAH. MASLAK MEYDAN SK. BEYBI GIZ PLAZAA BLOK NO: 1 İÇ KAPI NO: 55;İSTANBUL;SARIYER;(212) 0000000;;;İİB-YAŞ MEYVE
AS SWAN ULUSLARARASI DIŞ TİC. VE SAN. LTD. ŞTİ;SEYYİD ÖMER MAHALLESI HUSEYİN KAZIM SOKAK NO : 50 / A;İSTANBUL;FATİH;(212) 8904350;;;İİB-YAŞ MEYVE
BEYKÖYÜ GIDA ÜRÜNLERİ SANAYİ VE TİC.A.Ş.;OVAYENİCE MH ÇATALCA CD NO:281;İSTANBUL;ÇATALCA;(212) 6526484;;;İİB-YAŞ MEYVE
LEVENTO İÇ VE DIŞ TİC.LTD.ŞTİ;CUMHURİYET MAH.ANNEM SOKAK NUMARA:9/202;SAKARYA;ADAPAZARI;(264) 2740359;;;İİB-YAŞ MEYVE
CORVUS TARIM GIDA TEKS.ŞARAP.I NŞ.TUR.VE HAVA.SAN.VE TIC.A.Ş.;SÜLEYMAN SEBA CAD.ABACI LATİFSOKAK NO:1/3;İSTANBUL;BEŞİKTAŞ;(212) 2367636;;;İİB-YAŞ MEYVE
ALTINPINAR KAYNAK SUYU İŞLETMESİ İMALAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;GÜMÜŞPINAR MAH.BOZYİĞİT SOK. NO:19;İSTANBUL;ÇATALCA;(212) 2213311;http://www.altinpinar.com.tr;altinpinar.com.tr;İİB-YAŞ MEYVE
ARCADİA VİNEYARDS TURİZM TARIM ÜRÜNLERİ VE TİC.LTD.ŞTİ;HAMITABAT KÖYÜ NO:353/B;KIRKLARELI;LÜLEBURGAZ;(216) 3459322;www.arcadiavineyards.com;arcadiavineyards.com;İİB-YAŞ MEYVE
