firma_adi;adres;sehir;ilce;telefon;website;domain;birlik
PCS MOBİLYA DİZAYN METAL PLASTİK PAZ. İTH. İHR. SAN. VE TİC. LTD. ŞTİ.;NİLÜFER ORG.SAN.BÖL.MİNARELİÇAVUŞ MH.120. SK. NO:3;BURSA;NİLÜFER;(224) 4111498;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
RD AMBALAJ IÇ VE DIS SANAYI TICARET LIMITED SIRKETI;ZİYA GÖKALP MAH SÜLEYMAN DEMİREL BUL. THE OFFICE BLOK 7E / 136;İSTANBUL;BAŞAKŞEHİR;(212) 0000000;http://www.rdpackages.com;rdpackages.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ERENAY YILMAZ;MAHMUDİYE MAH. SABAH SOK NO:2;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SRC EXPRESS LOJİSTİK DIŞ TİC.A.Ş.;ALEMDAĞ MH. 106 SK. NO:30 / A;İSTANBUL;ÇEKMEKÖY;(212) 4444289;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ADER ULUSLARARASI TAŞIMACILIK DIŞ TİC.SAN. VE TİC.LTD.ŞTİ.;HATİP MAH. AKASMA SK. H BLOK NO:4C ;TEKIRDAĞ;ÇORLU;(222) 2222222;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PERA GROUP AMBALAJ İTHALAT İHRACAT LİMİTED ŞİRKETİ;ODUNLUK MAH. AKPINAR(180)CAD. GREEN WHİTE PLAZA NO:5/25 ;BURSA;NİLÜFER;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
YÖNTEM GIDA IHTIYAÇ MAD.VE KAĞIT ÜRÜNL.PAZ.VE TIC.LTD.ŞTI;VEZİRÇİFTLİĞİ MAH.FATİH CAD.YURVAŞ YAZI;KOCAELI;İZMİT;(262) 3492295;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
OZKAYA DIS TICARET ANONIM SIRKETI;KAVAKLI ISTIKLAL MAH. HAZAR SK. NAZKAYA NO: 4;İSTANBUL;SİLİVRİ;(212) 8630511;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AKM MOBİLYA MAK.SAN.TİC.LTD.ŞTİ;MAHMUDİYE MAH.DİRİLİŞ CD.N:17;BURSA;İNEGÖL;(224) 7185070;www.aracikan.com;aracikan.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SIGMACHEM ULUSLARARASI TICARET LIMITED SIRKETI;EĞİTİM MAH.POYRAZ SOKAK . KOLVİ PLAZA NO:12 / 4;İSTANBUL;KADIKÖY;(216) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ESRA BORUCU;OSMAN GAZİ MAH.HACI BAYRAM CAD.NO: 8A HÜSEYİN BEYAPARTMANI ;İSTANBUL;SANCAKTEPE;(216) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GALERİ 77 KÜLTÜR VE SANAT HİZM.A.Ş;HACIMİMİ MAH. SAKIZCILAR SOK N.1E ;İSTANBUL;BEYOĞLU;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ADS DIŞ TİCARET METAL ÜRÜNLERİ MOBİLYA İNŞAAT KİRALAMA SANAYİ VE TİC.LTD.ŞTİ.;SÜLEYMANİYE OSB MAHALLESİ 4.CADDE NO:26;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TESA MART GLOBAL DIŞ TİCARET A.Ş;CEMALİYE MAH. SALİH OMURTAK CAD. DOĞANLAR IŞ MERKEZI NO: 212 İÇ KAPI NO: 353 ;TEKIRDAĞ;ÇORLU;(282) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EKOL OFSET MATBAACI.TES.AMB. SAN.VE TIC.A.Ş.;YALCIN KORES CAD.NO:12;İSTANBUL; ;02124544200;www.ekolofset.com;ekolofset.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
IMPARATOR MOB.IH.IT.INŞ.NAK. SAN.VE TIC.LTD.ŞTI.;NATO YOLU NO:99;İSTANBUL;ÜMRANİYE;(216) 4660315;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
CASSEMO PREMIUM MOB. DAY.TÜK.MAL.TEKS.INS.SAN.VE TIC.LTD.STI.;MAHMUDIYE MAH. HIZMET SK. NO: 31 A;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AVCI TARIM ÜRN.DIŞ TİC.PAZ.TAAH.VE DAHİLİ TİC.LTD.ŞTİ.;UZUN ÇARŞI CAD. NO: 1/A;HATAY;ANTAKYA;(326) 2164679;www.avcigroup.com;avcigroup.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BAMESA ÇELIK SERVİS SAN. VE TİC. A.Ş.;HÜRRİYET MAH. ÖRNEK KÖY YOLU;BURSA;ORHANGAZİ;(224) 5740147;www.bamesa.com;bamesa.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
İBRAHİM ALTINAY  -  ALTINAY MOBİLYA;SULTAN SELİM MAH.BOYRAZ SOKAK NUMARA:6A/1 ;İSTANBUL;KAĞITHANE;(212) 6982035;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PASTEL NATURAPACK KARTON AMBALAJ DIS TICARET LIMITED SIRKETI;ORG. SAN. SİT. 3.CADDE G78 SK. NO:24;İSTANBUL;ÜMRANİYE;(216) 3131124;www.pastelnaturapack.com;pastelnaturapack.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
NUN MOB İNŞ. TEKSTİL TAŞ SAN VE TİC LTD.ŞTİ;YENİ MAH. ULUDAĞ CAD. C BLOK APT NO:39 C/2;BURSA;İNEGÖL;;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DOKA KALIP-İSKELE SANAYİ VE TİCARET ANONİM ŞİRKETİ;İNÖNÜ MAH. NAZARBAYEV SOK. NO:19GOSB 41400;KOCAELI;GEBZE;(262) 7515066;www.doka.com/tk;doka.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
YSR KARGO NAKLİYAT GIDA TURİZM İTH.İHR.TİC.LTD.ŞTİ.;FERHATPAŞA MAH.83.SOKAK NUMARA:9/A;İSTANBUL;ATAŞEHİR;(216) 6612551;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
LSK YAPISAL AHŞAP VE ORMAN ÜRÜNLERİ SAN VE TİC LTD ŞTİ;SULTAN ORHAN MH KERESTECİLER SAN SİT NO 1997;KOCAELI;GEBZE;(262) 6463441;www.lskyapisalahsap.com.tr;lskyapisalahsap.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
FENK MOBİLYA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;SÜLEYMANİYE MAH. AKGÜL SK. BATIKENT SİTESİ BATI KENT AVM NO:11N;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
T.Ş.T LIFT AMORTISÖR OTO YED. PARÇ.MET SAN.TIC.LTD.ŞTI.;ESKI GEMLIK YOLU. KÖŞK CAD.NO:14;BURSA;OSMANGAZİ;(224) 2152112;www.tstlift.com;tstlift.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
YALÇIN GRUP MATBAACILIK DIŞ TİCARET LİMİTED ŞİRKETİ;MALTEPE MH.LİTROS YOLU SK. C BL. NO: 2-4C/Z23;İSTANBUL;ZEYTİNBURNU;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PRISMA MOBILYA VE DERI SAN.TIC .LTD.ŞTI.;1.ORGANIZE SANAYI BÖLGESİ 10. ADA 3. PARSEL BEYKÖY;DÜZCE;MERKEZ;(380) 5537242;www.prismamobilya.com;prismamobilya.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ALEMDARSAN PLAST VE KIRT.SAN.DIŞ TİC.LTD.ŞTİ;ORTAKÖY MAH. HARPUT SOK. NO:6 D:1;İSTANBUL;SİLİVRİ;(212) 7343675;www.alemdarsan.com;alemdarsan.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
HADAR GİYİM SAN. VE TİC. LTD. ŞTİ.;KOSKA CAD.ŞAIR HAŞMET SOK.NO:33-35;İSTANBUL;FATİH;(212) 5185920;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TONNE STUDIO MİMARİ TASARIM DEKORASYON TİCARET LİMİTED ŞİRKETİ;VİSNEZADE MAH. HÜSREV GEREDE ARALIGI SK.EBRU APTNO: 1 IÇ KAPI NO: 1;İSTANBUL;BEŞİKTAŞ;(212) 6529978;http://www.tonnestudio.co;tonnestudio.co;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ATR MOBİLYA YATIRIM DIŞ TİC.A.Ş.;İKİTELLİ OSB MAH.MASKO 1A BLOK SK.MASKO1A BLOK   NO:35/35 ;İSTANBUL;BAŞAKŞEHİR;(212) 6750527;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TAMER DEMİRALP;HALASKARGAZI CAD.NO:297/299K.4;İSTANBUL; ;2122319340;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ALSOS MİMARLIK DEKORASYON TASARIM İNŞAAT SANAYİ VE TİCARET L;ŞERİFALİ MAH. BARBAROS CAD. NO:54/2;İSTANBUL;ÜMRANİYE;(216) 4510001;https://alsosahsap.com/;alsosahsap.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BEY ULUSLARARASI TAŞIMACILIK LTD.ŞTİ.;GÜZELCE MAH. HAKİM SK. GÜLEN KENT SİTESİ NO.4/1 ;İSTANBUL;BÜYÜKÇEKMECE;(212) 5931001;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ATLANTIC PRODUCTS ORMAN VE LOJ. HİZMETLERİ İTH. İHR. SAN. TİC. LTD. ŞTİ.;SİNANPAŞA MAH. SİNANPAŞA KÖPRÜSÜ SK. ÇELİK İŞ MERKBLOK NO: 10 İÇ KAPI NO: 53;İSTANBUL;BEŞİKTAŞ;(212) 4180479;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TECH FARMA MAK. SAN VE TİC.LTD.ŞTİ;İKİTELLİ OSB MAH. TİRİKO DOKUMACILAR SAN SİT M6 BLNO:93;İSTANBUL;BAŞAKŞEHİR;(212) 6718324;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ECOWORLD DIŞ TİCARET LİMİTED ŞİRKETİ;GEBEŞ MAH. D-100 YANYOL CAD.NO:23;SAKARYA;AKYAZI;(264) 4586454;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÖZTEK ETİKET SAN. VE TİC. AŞ;KERESTECILER SIT.M.AKIF CD. KIRAZ S.NO-10;İSTANBUL;GÜNGÖREN;02126373395;www.ozteklabel.com;ozteklabel.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
POLAT DİZAYN MARKET EKİPMANLARI VE MİMARLIK SAN. TİC.LTD.ŞTİ;IHLAMURKUYU MAH. ÇANAKKALE CAD. 54/A;İSTANBUL;ÜMRANİYE;(216) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
A PLUS HIRDAVAT VE AKSESUAR İTH.İHR.SAN.LTD.ŞTİ.;ZİYA GÖKALP MAH. SÜLEYMAN DEMİREL BULV THE OFFİCE7E 136 ;İSTANBUL;BAŞAKŞEHİR;(212) 4860012;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GRT MEDİKAL YATAK TEKSTİL SAN. TİC. VE İHR.LTD.ŞTİ.;NİNE HATUN MAH. 145 SOK. NO:9 A;İSTANBUL;ESENLER;(212) 6107078;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KIZTAŞI CONCEPT HORECA MOBİLYA PROJE VE TİC. LTD. ŞTİ.;ZEYREK MAH. KIZTAŞI CAD. AĞAOĞLU İŞ HANI NO:32 A;İSTANBUL;FATİH;(212) 0000000;http://www.kiztasiconcept.com.tr;kiztasiconcept.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
NATURAMAR TEKNOLOJİ VE AMBALAJ SANAYİ ANONİM ŞİRKETİ;"ŞERİFALİ MAHALLESİ, ATABEK SOKAK, NO:35/3";İSTANBUL;ÜMRANİYE;(216) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ERLOG COLOGNE LOJİSTİK DIŞ TİC.SAN VE TİC.LTD.ŞTİ;ESENYALI MAH. ADAP SOK NO:7/3 ;İSTANBUL;PENDİK;;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÖMER SİL - PETEK SANDALYE;ORHANİYE MAH. KOZLUCA YOLU NO.88;BURSA;İNEGÖL;(224) 7185644;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ESC AĞAÇ AMBALAJ ORMAN ÜRÜNLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ORHANLI MAH.DEMOKRASİ CAD. NO:32/3;İSTANBUL;TUZLA;(850) 8880060;https://www.escambalaj.com;escambalaj.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DEM-ART OTOMOTIV DEKMAM. SAN. LTD. ŞTI.;SANAYI MAH.DEFILE SOK.NO.8;İSTANBUL;KAĞITHANE;(212) 2682434;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SERKAN SAVAŞÇI- MASAL DİZAYN;KEMALPAŞA MAH.OZAN SK.NO:16 İÇ KP NO:5;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
RPAC TEKSTİL SAN. VE TİC. AŞ;ORNEK MAH.HARMANCI E.KONGREC.1541 SK.3;İSTANBUL;BÜYÜKÇEKMECE;(212) 5966765;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PPG INDUSTRIES KIMYA SANAYİ VE TICARET ANONİM ŞİRKETİ;D-100 GÜNEY YANYOL CAD. KURİS KULE KAT:15CEVİZLİ 34865 KARTAL;İSTANBUL;KARTAL;02242424290;www.ppg.com;ppg.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EXPO ART DESIGN FUAR HIZMETLERI SANAYI TICARET LIMITED SIRKETI;CEVIZLI MAH. ZUHAL CAD. RITIM ISTANBUL A5 BLOKNO: 46 E IÇ KAPI NO: 179;İSTANBUL;MALTEPE;(216) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PM DIŞ TİCARET ULUSLARARASI LOJİSTİK LİMİTED ŞİRKETİ;ERTUĞRULGAZİ MAH. ALANYURT CAD. NO:2;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ASAL FURNITURE DEKORASYON İNŞAAT SAN.VE TİC.LTD.ŞTİ.;ZORHAMİDİYE MAH.DİRLİK SOKAK NUMARA:6/A;İSTANBUL;KAĞITHANE;(212) 2955591;www.asalfurniture.net;asalfurniture.net;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ARZEN ORMAN ÜRÜNLERİ KOLTUK MOBİLYA İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;SİNANBEY MAH. 24.METAL SK. NO: 2 A;BURSA;İNEGÖL;(224) 7122156;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BİGPOİNT KIRTASİYE SAN. VE TİC. LTD. ŞTİ.;MERKEZ MAH. 29 EKIM CAD.NO:53;İSTANBUL; ;;www.bilgidagitim.com;bilgidagitim.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MANSIZLAR GAYRİMENKUL A.Ş;BEYLERBEYİ MAH. ABDULLAHAĞA CAD. NO:15;İSTANBUL;ÜSKÜDAR;;www.mansizlar.com.tr;mansizlar.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TİMERK DIŞ TİC.LTD.ŞTİ.;ORTAKÖY SAN.BULVARI 7.CADDEPINAR SOK. NO.3;İSTANBUL;SİLİVRİ;(212) 7343750;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AKTAŞ BANT VE KARTON MUKAVVA KAĞIT SAN. VE TİC. A.Ş.;"SEYİD CAD. NO: 10 VEZİRÇİFTLİĞİ 41140 BAŞİSKELE, KOCAELİ, TÜRKİYE";KOCAELI;BAŞİSKELE;(262) 3492639;www.aktasbant.com;aktasbant.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MOBİSSO HOME KOLTUK MOBİLYA SAN.VE TİC.LTD.ŞTİ.;MAHMUDIYE MAHALLESI SABAH SK. NO: 4;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÇAĞDAŞ CARGO İTHALAT İHRACAT LİMİTED ŞİRKETİ;ÇAĞLAYAN MAH. TAFLAN SOK.NO:11/5 KAĞITHANE;İSTANBUL;KAĞITHANE;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KROM DİZAYN MOBİLYA VE BOYA SAN.TİC.A.Ş;ERTUGRULGAZİ MAH. ALANYURT CAD. NO:20C;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÇILINGIRLER OFIS MOB. SAN. VE TIC. LTD. ŞTI.;KAYABAŞI MAH.PANAYIR SOK. NO:21;İSTANBUL;BAŞAKŞEHİR;(212) 6910918;www.cilingirler.com.tr;cilingirler.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ARMA OFSET BASIM VE MATBAACILIK SANAYİ VE TİC LTD ŞTİ;YAKUPLU MAH.194.SK.NO:1/369;İSTANBUL;BEYLİKDÜZÜ;(212) 6614110;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ART WAY FURNİTURE KOLTUK ORMAN ÜRÜNLERİ SANAYİ TİCARET LTD.ŞTİ;MAHMUDİYE MAH.2.MOBİLYA SK.ASK NO:22;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KAZMAZ MATBAACILIK SAN.VE TIC. LTD.ŞTI.; SULTAN SELİM  MAH LİBADİYE SOK.NO:3 4.LEVENT ;İSTANBUL;KAĞITHANE;(212) 3710300;www.printcenter.com.tr;printcenter.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SALVEZZA EZZA MOBİLYA SANAYİ TİCARET ANONİM ŞİRKETİ;YENİCEKÖY MAHALLESİ MOBİLYA CADDESİ NO:10;BURSA;İNEGÖL;(224) 7142444;www.byezza.com;byezza.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
FDF AHŞAP İÇ VE DIŞ TİC.SAN.LTD.ŞTİ;TÜRKÜCÜ KÖYÜ YOLU 3.KM ;TEKIRDAĞ;ÇORLU;;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DAĞ CREATIVE SAHNE TASARIMLARI REKLAM AJANSI TİCARET LİMİTED ŞİRKETİ;ADNAN KAHVECİ MAH. OSMANLI CAD. KALE ÖZGÜR EVLER SİTESİ B/56/95;İSTANBUL;BEYLİKDÜZÜ;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
REMADA HOME MOBILYA ÜRETIM IHRACAT ITHALAT SANAYI TICARET LIMITED SIRKETI;MAHMUDIYE MAH. ORHANGAZI CAD. NO: 81;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TERRA TEKNOLOJİ HİZMETLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;KISIKLI M.ALEMDAG C. YILDIRAN S. NO: 30 IÇ KAPI NO2;İSTANBUL;ÜSKÜDAR;(216) 0000000;http://www.terragrup.net;terragrup.net;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EBRU BALABAN;KARAYOLLARI MAH. KADİR AKDOĞAN CAD. NO : 33 İÇ KAPI NO: 1;İSTANBUL;GAZİOSMANPAŞA;(216) 5765402;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
İKİNCİLER MATBAACILIK SAN.VE TİC.LTD.ŞTİ.;MERMERCILER ORG.SAN.BÖL.MERMERCİLER CAD.NO:13;İSTANBUL;TUZLA;(216) 5932070;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
POTA TEKS.KONF. VE AKS. ETİK. MAT. SAN. VE TİC. LTD. ŞTİ.;İKİTELLİ ORG. SAN. BÖLG. ÇEVRE SAN.SİT.4.BLOK NO:2;İSTANBUL;BAŞAKŞEHİR;(212) 6370660;www.potatekstil.com.tr;potatekstil.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MARASSİ GROUP İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;IKITELLİ OSB MH GİYİM SANATKARLARI A1 BLOK NO 1A /307A;İSTANBUL;BAŞAKŞEHİR;(212) 4656699;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GREENLAB END LABRATUAR SİS SAN VE TİC LTD ŞTİ;ÖMERLİ MH TUNABOYU SK NO 1 BU 1;İSTANBUL;ARNAVUTKÖY;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
VERİTAS GİYİM SAN. VE TİC. AŞ;OTO SAN.ÇELİK SK.NO:53 K:2;İSTANBUL;BEŞİKTAŞ;(212) 2796833;www.ttmail.com;ttmail.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ALEMDAR HEDİYELİK EŞYA TİC.LTD.ŞTİ;MAHMUTBEY MAH.İSTOÇ 26.ADA NO:94-96;İSTANBUL;BAĞCILAR;(212) 6590833;www.alm.hom.com.tr;alm.hom.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SÜLEYMAN SEMİH ŞEN - DELTA HEDİYELİK EŞYA;HAVLUCULAR SK. NO:5/10;İSTANBUL;BAKIRKÖY;(212) 4522277;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
CANAPA KAĞIT TEKSTİL BASKI TEKNOLOJİLERİ SAN.VE TİC.A.Ş;ÜNALAN SOK GÖZTEPE SİT 24 BLOK D:422;İSTANBUL;ÜMRANİYE;(216) 4598979;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÖZ ERYILMAZ TOHUMCULUK TAR ÜR.KİM.GÜB.AMB.ZİR AR.SAN.TİC.A.Ş.;TERMINAL CAD.BIRLIK SITE ALTI;NIĞDE; ;03882120666;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BAYER TURK KIMYA SANAYII LTD. STI.;ÇAKMAK MAH.BALKAN CAD.NO.150;İSTANBUL;ÜMRANİYE;(216) 3732500;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EGEM DİZAYN MOBİLYA SANAYİ TİCARET LİMİTED ŞİRKETİ;ALTINŞEHİR MAH. ADİLESULTAN SK.NO: 23B;İSTANBUL;ÜMRANİYE;(212) 4513769;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BERİMEKS TURİZM EMLAK VE TEKNOLOJİ HİZMETLERİ DIŞ TİCARET LİMİTED ŞİRKETİ;TEVFIKBEY MAH. DOKTOR ALI DEMIR CAD. KOBI IS MERKENO: 51 IÇ KAPI NO: 1 ;İSTANBUL;KÜÇÜKÇEKMECE;(212) 6242111;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
METRO GROSMARKET BAKIRKÖY ALIŞVERİŞ HİZM. TİC. LTD. ŞTİ. ;GÜNEŞLİ KAVŞAĞI KOÇMAN CADDESİ NO:1 ;İSTANBUL;BAĞCILAR;(212) 4787000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BELUSSO MOBİLYA MMARLIK SAN.VE TİC.LTD.ŞTİ.;Y.DUDULLU MAH.3.CADDE  NO:223 ;İSTANBUL;ÜMRANİYE;(216) 5240421;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AYPET AMBALAJ PLASTİK MAKİNA GIDA İNŞAAT TEKS.TURİZM NAKLİYAT PETROL ÜR.İTH.İHR.SAN.VE TİC.LTD.ŞTİ;ULAŞ OSB MAH 206 SK N:17/1;TEKIRDAĞ;ÇORLU;(282) 6556464;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ROVO SOFA GROUP MOBİLYA ORMAN ÜRÜNLERİ İNŞAAT SANAYİ TİCARET LİMİTED ŞİRKETİ;MAHMUDİYE MAHALLESİ 8. MOBİLYA SOKAK NO:38A;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KONİKA KAGITVBOBİN ANBALAJ SAN.VE TİC.LTD.ŞTİ;VELİKÖY ORG.SAN.BÖL ÖKSÜZCE ÇİFTLİĞİ MEVKİİ ;TEKIRDAĞ;ÇERKEZKÖY;(282) 7461006;www.konika.com.tr;konika.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MARMARA MOBİLYA TASARIM - TARIK BAYRAM;HACIHASAN MAH. ÇUKURÇEŞME SK. NO:1/7;KOCAELI;İZMİT;(216) 5741043;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
HAT TASARIM  SANAYİ VE TİCARET A.Ş;FERHATPASA MAH. 25. SK. NO: 30 IÇ KAPI NO: 1;İSTANBUL;ATAŞEHİR;(850) 3055248;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ETİSAN ETİKET MATBAACILIK AMBALAJ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;BEYSAN SAN.SIT.FUAR CAD. NO:39HARAMİDERE;İSTANBUL;BEYLİKDÜZÜ;(212) 8755550;www.etisan.com.tr;etisan.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÇNR AMBALAJ SANAYİ VE TİCARET LTD. ŞTİ.;PELİTLİ YOLU CAD. NO:135 PELİTLİ KÖYÜ;KOCAELI;GEBZE;(262) 7512111;www.cnramlaj.com;cnramlaj.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ARDA İTHALAT VE İHRACAT LİMİTED ŞİRKETİ;EYÜP SULTAN MAH. CEMALİ SOK. AQUA DUŞ KABİN NO:4;İSTANBUL;SANCAKTEPE;(216) 5612131;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MERT ALBÜM FOTOĞRAFÇILIK KIRTASİYE İNŞAAT GIDA SAN.VE TİC.LTD.ŞTİ.;YENİ MAH.542/1 SOKAK NO:3 KAT:1KÜÇÜKKÖY-GAZİOSMANPAŞA-İST;İSTANBUL;GAZİOSMANPAŞA;(212) 6180108;www.mertalbum.com.tr;mertalbum.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ACTİVE DESİGN MOBİLYA KOLTUK İNŞ. GIDA TEKSTİL İTH.İHR. SAN TİC.LTD.ŞTİ;MAHMUDİYE MAH. TABAKHANE NO:2/1;BURSA;İNEGÖL;(224) 7134409;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ADCO PETROL KATKILARI SAN.TİC. A.Ş.;KEMERALTI CADDESİ BALKAN HAN NO 15 KAT 4 KARAKÖY HACIMİMİ MAHALLESİ 34425 BEYOĞLU;İSTANBUL;BEYOĞLU;02122520840;www.adco.com.tr;adco.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
