firma_adi;adres;sehir;ilce;telefon;website;domain;birlik
TANITIM ETIKET SANAYI VE TICARET ANONIM SIRKETI;FİRUZKÖY MH FİRUZKÖY BULVARI NO 58/4;İSTANBUL;AVCILAR;(212) 6125641;www.tanitimetiket.com.tr;tanitimetiket.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ZUHAL DIŞ TIC.A.Ş;GALIPDEDE CD.37;İSTANBUL;BEYOĞLU;02122498510;www.zuhalmuzik.com;zuhalmuzik.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AKTAŞLAR  DEKOR ORMAN ÜRÜN SÜS EŞYALARI SAN.VE TIC.LTD.ŞTİ;ÇANTA SANCAKTEPE MAH.ESKİ ÇANTA CAD.NO:88;İSTANBUL;SİLİVRİ;(212) 7278246;www.aktaslarfloristik.com;aktaslarfloristik.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BÜRODEKOR ÇELIK EŞYA TIC. VE SAN. LTDI ŞTI.;GÜMÜŞSUYU C. FATIH ŞEHITLERI S. KISMET HAN NO:29/2;İSTANBUL;ZEYTİNBURNU;(212) 5772983;www.burodekor.com;burodekor.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SHINE LOJİSTİK HİZ YAZ DAN DIŞ TİC LTD ŞTİ;ATAKENT MAH. BURÇ CAD. GÜNERİ SİTESİÖZLEM APT. B BLOK A GİRİŞİ NO:3 D:8;İSTANBUL;ÜMRANİYE;(216) 4510001;https://www.shinelogi.com/;shinelogi.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ADALI ÇELİK SAN.VE TİC.LTD.ŞTİ.;KOZLUK MAH.SANAYİ CAD.NO:12/1;SAKARYA;ERENLER;(264) 3535570;www.adalicelik.com.tr;adalicelik.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
METİN AKPINAR RAYLI DOLAP İNŞAAT TURİZM İTHALAT İHRACAT SANAYİ TİCARET LİMİTED ŞİRKETİ;FERHATPAŞA MAH. M.FEVZİ ÇAKMAK CAD. N.64/A;İSTANBUL;ATAŞEHİR;(216) 6600391;http://www.aydolap.com;aydolap.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GÜNEY ORMAN ÜRÜNLERI SAN. VE TIC. AŞ.;50.YIL MAH. ESKI EDIRNE ASFALT NO:526 SULTANGAZİ;İSTANBUL; ;(212) 6172041;www.guneyorman.com;guneyorman.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SAUNA DEKOR SAN.VE TIC A.Ş.;MAHMUTBEY YOLU 22.SOK.NO:6/3;İSTANBUL; ;(212) 5522850;www.saunadekor.com;saunadekor.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
IRIDERE KIMYA TUTKAL VE TEMIZ. MAD.IMAL.IÇ.VE DIŞ TIC.PAZ.LTD;CEBECİ MAH.2.CEBECİ YOLU 2574SOKAK NO:11;İSTANBUL;GAZİOSMANPAŞA;(212) 6599512;www.iriderekimya.com;iriderekimya.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
RAINAS ELEKTRIK VE AYDINLATMA MALZEMELERİ IMALAT VE SANAYİ TICARET LİMİTED ŞİRKETİ;OSMANGAZİ MAH. AHMET YESEVİ CAD.NO:10;İSTANBUL;ESENYURT;(212) 4650771;www.raina.com.tr;raina.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BAKGÖRLER GIDA TURİZM TEKSTİL KONFEKSİYON SAN. VE TİC. LTD. ŞTİ.;ALAATTİNBEY MAH. ATİLLA TATVEREN  CAD. NO.6/D;BURSA;NİLÜFER;(224) 4436050;www.bakgorlergida.com.tr;bakgorlergida.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GLOBAL-D DIŞ TİC.LTD.ŞTİ.;OKYANUS CD. FUNDA03 MH. 5-BLOKE10 D:21;İSTANBUL;BAŞAKŞEHİR;(212) 5437812;www.global-d.net;global-d.net;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
İSKEMLE AĞAÇ ÜRÜN.MOB.TEKS.İNŞ.SAN.VE TİC.LTD.ŞTİ.;YENİCE KÖY MAH. SANAYİ CAD. NO:3;BURSA;İNEGÖL;(224) 7381850;www.iskemle.com.tr;iskemle.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÖZEL ÖRME TEKS. SAN. VE TİC. LTD. ŞTİ. ;YAVUZ SELIM MHÇ 26/1 S.NO:15/3;İSTANBUL;BAĞCILAR;(212) 4345032;www.ozalorme.com;ozalorme.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
HAKART DEKORATİF EŞYA VE METAL SANAYİ VE TİCARET ANONİM ŞİRKETİ;BAKIR-PİRİNÇ SAN. SİT.MENEKŞE CD. NO:3;İSTANBUL;BEYLİKDÜZÜ;(212) 8762686;www.hakart.com.tr;hakart.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SPC DANIŞMANLIK İÇ VE DIŞ TİC.LTD.ŞTİ;B.CAMİ MAH. EFES BULVARI NO:46 ;EDIRNE;KEŞAN;(284) 7149742;www.spcimportexport.com;spcimportexport.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GRANİSER İÇ VE DIŞ TİCARET AŞ;ANKARA ASFALTI NO:22/1 A BLOKKAT:1-3;İZMİR; ;(232) 4865070;www.graniser.com.tr;graniser.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
METİN AZAK-MİLLA YAPI;ÜÇEVLER MAH KÜÇÜK SAN SİT 75.BLOK  NO:51/52;BURSA;NİLÜFER;(224) 4400007;www.millayapi.com;millayapi.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BOĞAZİÇİ ETİKET MATBAACILIK SAN.VE  TİC.A.Ş;BAĞLAR MAH.OSMANPAŞA CAD.NO:68/B;İSTANBUL;BAĞCILAR;(212) 6571213;www.bogazicietiket.com;bogazicietiket.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SÜLEKLER ORMAN ÜRÜN TICARET VE SAN. A.Ş.;SÜLEYMANİYE MH. BABACAN CD. NO:9;BURSA;İNEGÖL;(224) 7137534;www.sulekler.com;sulekler.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ILKAY KAĞITÇILIK TIC.VE SAN.AŞ;CIHANGIR MAH. SIRKETLER YOLUSOK. NO:305;İSTANBUL;AVCILAR;(212) 4221776;www.ilkaykagit.com;ilkaykagit.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
FARBE YAYINCILIK EĞİTİM A.Ş;GÜZELYURT MAH.2128 SOK B BLOK NO:4 ;İSTANBUL;ESENYURT;(212) 8532333;www.farbeeducation.com;farbeeducation.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
YCC AMBALAJ SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;MALTEPE MH. LİTROSYOLU SK E BLOK 2-4E İÇ KAPI 108;İSTANBUL;ZEYTİNBURNU;(212) 0000000;yccambalaj@hs01.kep.tr;hs01.kep.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ŞEKEROĞULLARI KONF. SAN. VE TİC. LTD. ŞTİ.;İSMETPAŞA MAH. 58.SOK. NO:7/9;İSTANBUL;SULTANGAZİ;(212) 5941818;www.denimteam.com;denimteam.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GRAFFITI AJANS MATBAACILIK BIL .HIZ.REK.SAN.TIC.LTD.ŞTI.;TOPKAPI MALTEPE CAD. ORTA MAH. NO.8 B BLOK K.1 ;İSTANBUL;BAYRAMPAŞA;(212) 5442132;www.ajansgraffiti.com;ajansgraffiti.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MEKSAŞ ENDÜSTRIYEL MUTFAK VE SOĞ. SAN.VE TIC.A.Ş.;VASIF ÇINAR CD NO 24/B46.SOK. NO:20;BALIKESIR;ALTIEYLÜL;(266) 2433322;www.meksas.com;meksas.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PERA MATBAA VE ETİKET AMBALAJ DIŞ TİC.LTD.ŞTİ;TAHTAKALE MAH. KARÇİÇEĞİ SOK 1/4 D:48 ;İSTANBUL;AVCILAR;(212) 4050426;www.peralabel.com;peralabel.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EROĞLU KONF. SAN. VE TİC. LTD. ŞTİ. ;TURIST MAH.İSTİHKAM TEPE CAD.NO.16 KAVAKLI BELDESİ;KIRKLARELI;KIRKLARELİ;(288) 2462009;www.eroglugroup.com.tr;eroglugroup.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ELİSSE MOBİLYA İTH. İHR. SAN. VE TİC. A.Ş.;MİNARELİ ÇAVUŞ OSB MH. N 306.SK. NO:1 ;BURSA;NİLÜFER;(224) 4112434;www.renowa.com;renowa.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
FORM SERVIS EKIPM.SAN.VE DIŞ TIC.LTD.ŞTI.;ESOT SAN.SITESI IKITELLI ORG.SAN.BOLG.P BLOK NO.10;İSTANBUL;BAŞAKŞEHİR;(212) 6714158;www.form-co.com;form-co.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BÜROSER MOBILYA DEK.SAN.VE TIC LTD.ŞTI.;KAĞITHANE CAD. NO:83/A;İSTANBUL; ;(212) 2208533;www.buroser.com;buroser.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SOFALINE MOBILYA DEKORASYON INŞ.SAN.VE TIC.LTD.ŞTI.;ESENTEPE MAH.FAHRİ KORUTÜRK CAD.TOPHANE SOK.NO:5;İSTANBUL;KARTAL;(216) 3877501;www.sofaline.com.tr;sofaline.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ERA SHOPFITTING DEKORASYON TİC. LTD. ŞTİ.;MALTEPE OFİSPARK ALTAYÇEŞME MH ÇAMLI SK NO:21/6;İSTANBUL;MALTEPE;(216) 2256474;www.erashopfitting.com;erashopfitting.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SER PLASTİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;GÜMÜŞSUYU CD. ODİN CENTER NO:28/ 34;İSTANBUL;ZEYTİNBURNU;2125019508;www.serambalaj.com;serambalaj.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BURKASAN PLASTİK ATIK YÖN. VE ÇEVRE DANIŞMANLIK HİZ. İNŞAAT SAN. VE TİC.LTD.ŞTİ.;AHMET VEFİK PAŞA MH. HASAN KESTELLİ OSB CD. NO:9;BURSA;KESTEL;(224) 3726001;www.burkasan.com;burkasan.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GÖRHAN INŞ.VE MOBILYA SAN.TIC. A.Ş.;ŞERİFALİ MAH.TURCAN CAD. NO:58A;İSTANBUL;ÜMRANİYE;(216) 3264329;www.gorhan.net;gorhan.net;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TALIA PRINT BASIM YAYIM SAN VE TİC A.Ş;CEVİZLİ MAH ENDERUN SK NO/12/18;İSTANBUL;KARTAL;(216) 0000000;www.taliaprint.com ;taliaprint.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EFEAY DIŞ TİCARET LİMİTED ŞİRKETİ;İDEALTEPE BULVAR: CADDE:BAĞDAT : BUCAK:SKCANSU SİT NO 22/1/11;İSTANBUL;MALTEPE;(216) 5123003;yargiciemre@gmail.com;gmail.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MONDİ İSTANBUL AMBALAJ LTD.ŞTİ.;TÜRKGÜCÜ OSB MH. YILMAZ ALPASLAN CD. NO:12/A;TEKIRDAĞ;ÇORLU;(282) 6854246;www.mondigroup.com;mondigroup.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MAS MATBAACILIK SANAYİ TİCARET ANONİM ŞİRKETİ;HAMİDİYE MAH. SOĞUKSU CAD. NO.3 ;İSTANBUL;KAĞITHANE;(212) 2941000;azem@masmat.com.tr;masmat.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
HEDRA PACK AMBALAJ SANAYİ VE TİCARET ANONİM ŞİRKETİ;FİRÜZKÖY MAHALLESİ MEZARLIK ÜSTÜ CADDESİ ÖZDEMİR TEKSTİL NO:23/1;İSTANBUL;AVCILAR;(212) 4286030;http://hedrapack.com.tr;hedrapack.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KALE BAHÇE MOBİLYA SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;YENİ MAHALLE HEKİMSUYU CADDESİ NO:51/1A;İSTANBUL;GAZİOSMANPAŞA;(212) 5353461;http://www.kalebahcemobilya.com;kalebahcemobilya.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ATA KONTRPLAK VE ORMAN ÜRÜNLERİ SANAYİ TİCARET LİMİTED ŞİRKETİ;TÜRKGÜCÜ OSB MAH. YILMAZ ALPASLAN CAD. NO: 54 /3;TEKIRDAĞ;ÇORLU;(212) 7484800;http://www.atakontrplak.com;atakontrplak.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
NYN ASKI VE AHŞAP SAN TİC LTD ŞTİ;MARMARA SAN SİT N BLOK NO:1134306;İSTANBUL;BAŞAKŞEHİR;(212) 4720781;www.nyn.com.tr;nyn.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GÜNEŞTEKİN SANAT YAPIM PRODÜKSÜYON A.Ş;BEDRETTİN MH. REFİK SAYDAM CD. NO:28;İSTANBUL;BEYOĞLU;(212) 2979586;www.gsmsanat.com;gsmsanat.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SEWONPACK OLUKLU MUKAVVA AMBALAJ SANAYİ TİCARET LİMİTED ŞİRKETİ;RAMAZAOĞLU MAH. YILDIRIM BEYAZIT CAD. NO:24;İSTANBUL;PENDİK;(216) 0000000;http://www.sewonpack.com;sewonpack.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MOR AJANS FILM MATBAACILIK SAN  VE TİC.LTD.ŞTİ;YAKACIK ÇARŞI MAH. FİDAN SOK NO:22 ZEMİN KAT VE 1 KAT ;İSTANBUL;KARTAL;(216) 4510065;www.mor-ajans.com;mor-ajans.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GÖRSEL SANATLAR MATBAAC. AMB. SAN. VE TIC. A.Ş.;YÜZYIL MAH. MATBAACILAR SIT.2.CD. NO:198/A;İSTANBUL;BAĞCILAR;(212) 6290058;www.gorselsanatlar.com.tr;gorselsanatlar.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MURAT YILDIZ-IMPORT EXPORT;YENİCEKÖY MAH. 645 SOK NO:7 ;BURSA;İNEGÖL;;www.moismobilya.com;moismobilya.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
YEK MATBAACILIK SAN VE TİC.LTD.ŞTİ;YÜZYIL MAH. MAS SİT.MATBAACILAR SANAYİ SİTESİ 4 CDNO:122/1;İSTANBUL;BAĞCILAR;(212) 4305000;www.yekmatbaa.com;yekmatbaa.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
İSTİKLAL LOJİSTİK İTHALAT İHRACAT SANAYİ TİCARET LİMİTED ŞİRKETİ;MAHMUDİYE MAH. ORHANGAZİ CAD. NO:25;BURSA;İNEGÖL;(224) 7141214;http://www.istikall.com;istikall.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TUTES PROMOSYON MALZ. TURIZM SAN. VE TIC. LTD. ŞTI.;FETIH MAH. KÖSEBEY SOK. ZEMINKAT NO:11/1-2-3 ;İSTANBUL;ATAŞEHİR;(216) 3242658;www.tutes-matches.com;tutes-matches.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ORACLE BILGISAYAR SISTEMLERI LTD.ŞTI.;HUZUR MAH. MASLAK AYAZAĞA CAD. NO.4/B  K.2  302 UNİQ İSTANBUL;İSTANBUL;ŞİŞLİ;(212) 3296700;www.oracle.com;oracle.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DİVAN AMBALAJ PLS.VE GIDA SAN.TİC.LTD.ŞTİ;İKİTELLİ ORGANİZE SAN BÖL.GİYİM SANATKARLARI SİT.3.ADA A BLOK NO:207;İSTANBUL;BAŞAKŞEHİR;(212) 4882828;www.divanambalaj.com;divanambalaj.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
RAN-SEL SAN. ÜRÜNLERİ TİC. LTD. ŞTİ. ;ORG.SAN.BÖLG.3.CD.NO:9;İSTANBUL;ÜMRANİYE;(216) 4711039;www.ran-sel.com;ran-sel.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KUZEY MODERN EĞİTİM ARAÇLARI SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MAHMUTBEY MAH. SOĞUKSU CAD. NO: 32 A ;İSTANBUL;BAĞCILAR;(212) 0000000;http://www.kuzeyegitimaraclari.com;kuzeyegitimaraclari.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AKMEN MENS. SAN. VE TİC. AŞ;FİRUZKÖY YOLU SARIGÜL SOK.NO.16;İSTANBUL;AVCILAR;(212) 5935200;www.ekmenmensucat.com;ekmenmensucat.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BİVAŞ ETİKET AMBALAJ SAN.TİC.LTD.ŞTİ.;AKÇABURGAZ MAH. 3026 SK NO:8;İSTANBUL;ESENYURT;(212) 8864248;http://www.bivasetiket.com;bivasetiket.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MET MOBILYA SAN. VE TIC. LTD. ŞTI.;AYDINLAR MAH.ADNAN KAHVECI CADKARDEŞLER SOK.NO:1;İSTANBUL;ÜMRANİYE;(216) 4299241;www.metmobilya.com;metmobilya.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SEHPA MOB.DEK.AKSE.SAN.VE TIC. LTD.ŞTI.;BURSA YOLU 3. KM CERRAH SAN. SIT. SAN. CD. NO:4;BURSA;İNEGÖL;(224) 7142545;www.bysehpaci.com;bysehpaci.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AS TEKSTİL ETİKET SAN. AŞ;DEREBOYU SOK.BEYSAN SAN.SİTESİNO:44 ZEMİNKAT;İSTANBUL;BEYLİKDÜZÜ;(212) 5673010;www.asetiket.com;asetiket.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ANKAYAŞAM AKS.MAK. MOB. METAL VE SAN. TİC.LTD.ŞTİ;MAHMUDİYE MAH. 25. MOB. SOK S.S KÜÇÜK SAN.SİT A APNO:2C;BURSA;İNEGÖL;(224) 0000000;www.bizimsehbaci.com;bizimsehbaci.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BEMENTE KOLTUK MOBİLYA ORMAN ÜRÜNLERİ  SAN VE TİC.LTD.ŞTİ;MAHMUDİYE MAH. 28 MOB. SOK NO:1/1;BURSA;İNEGÖL;(224) 7185353;www.bemente.com;bemente.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AMEDIA ZIL VE MÜZIK ALET.SAN. TIC.LTD.ŞTI.;DOLAPDERE SAN.SIT. 13.ADA NO:7;İSTANBUL;KÜÇÜKÇEKMECE;(212) 5490410;www.amediacymbals.com;amediacymbals.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ELVİRA AHŞAP MOBİLYA DEKORASYON SAN VE TİC.LTD.ŞTİ;İKİTELLİ OSB. MAH. KERESTECİLER SİT CAD.26 SOK 26.BLOK  K:27-29;İSTANBUL;BAŞAKŞEHİR;(212) 6705152;www.elviraahsap.com;elviraahsap.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
FURÖM AHSAP SANAYI IÇ VE DIS TICARET LIMITED SIRKETI;HIDIRAĞA MAH. İSTASYON CAD. NO.4/A;TEKIRDAĞ;ÇORLU;(282) 6549653;www.furomahsap.com.tr;furomahsap.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EFE BAKAN -EFGE DIŞ TİC;SİYAVUŞPAŞA MAH. ÇAM SOK NO:33/10;İSTANBUL;BAHÇELİEVLER;(212) 0000000;www.efedisticaret.com;efedisticaret.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AYDIN LİFE MOBİLYA LİMİTED ŞİRKETİ;RAMİ CUMA MAH. TALİMHANE CAD. NO: 37A;İSTANBUL;EYÜP;(212) 4474727;https://www.aydinlifemobilya.com/tr/;aydinlifemobilya.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SERKAN ALTUN;MAHMUDİYE MAH. 28. MOBİLYA SOK NO:41/C;BURSA;İNEGÖL;(224) 0000000;www.homeway.com.tr;homeway.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AHMET DEMIREL ORMAN ÜRNL.EMPR. INŞ.NAK.VE OTO.SAN.VE TIC.LT.Ş;KERESTECILER SIT. 7-BLOKNO:21;İSTANBUL;BAŞAKŞEHİR;(212) 6703030;www.ahmetdemirel.com;ahmetdemirel.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GÜNEY BÜRO MOBİLYA DEKO.SAN VE TİC.LTD.ŞTİ;KURBAĞALIDERE CAD.NO:55/1HASANPAŞA;İSTANBUL;KADIKÖY;(216) 3177650;www.guneymobilya.com;guneymobilya.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GTL DIŞ TİC. LTD. ŞTİ. ;OSMANBEY SAMANYOLU SK.ENGİN HAN NO:6 K:5 D:50;İSTANBUL;ŞİŞLİ;(212) 5880039;www.gtl.com;gtl.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
HAN DİZAYN AHŞAP ÜRÜNLERİ VE İNŞAAT SAN.DIŞ TİC.LTD.ŞTİ.;DERİ ORGANİZE YAN SAN.ORHANLI YC 11;İSTANBUL;TUZLA;(216) 5910218;www.handizayn.net;handizayn.net;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AYDA AKBAŞ;PETROL İŞ MAH.RAMAN SOK.BAYCAN APT NO:3 İÇ KAPI NO2;İSTANBUL;KARTAL;(212) 5706820;http://tan_akbas@hotmail.com;hotmail.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
HAKAN  AYHAN  OTURMA GRUP.MOB.VE EV TEK.SAN.VE TİC.LTD.ŞTİ;HAMİDİYE MAH. MENZİL SOK. NO:2;İSTANBUL;KAĞITHANE;(212) 2956300;www.hakanayhan.com;hakanayhan.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TEMKA KAĞIT VE MAKİNA İTH. İHR. SAN TİC. LTD. ŞTİ.;YARIMBURGAZ MAH. FATİH CAD. NO.8 ;İSTANBUL;KÜÇÜKÇEKMECE;(212) 6780033;http://www.temkakagit.com/;temkakagit.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÖZKARDEŞLER KARTON AMBALAJ ENDÜSTRİYEL KALIP SAN. VE TİC. A.Ş.;DEREBOYU CAD. NO:26 BEYSAN SAN. SİT.ÖZKARDEŞLER İŞ MERKZ. HARAMİDERE;İSTANBUL;ESENYURT;(212) 8767667;www.ozkardesler.com;ozkardesler.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
YAPI MODEL MOBİLYA İNŞ. SAN VE DIŞ TİC.LTD.ŞTİ;ESENŞEHİR MAH. VATANSEVER SOK NO:17/A1;İSTANBUL;ÜMRANİYE;(216) 4568888;www.yapimodel.com.tr;yapimodel.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
İLYA CONCEPT MOBİLYA MİMARLIK SANAYİ TİCARET LİMİTED ŞİRKETİ;KAYAPA MAHALLESİ 613 SOKAK NO:4/E;BURSA;NİLÜFER;(224) 0000000;http://www.ilyaconcept.com;ilyaconcept.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PİTON LOJİSTİK İNŞAAT TEKSTİL GIDA VE TİCARET LİMİTED ŞİRKETİ;SÜMER MAH. ADNAN KAHVECİ SK. BARIŞ NO: 7 B;İSTANBUL;ZEYTİNBURNU;(850) 5325647;http://www.pitonlojistik.com;pitonlojistik.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
5G TEKSTIL SANAYI VE TICARET LIMITED SIRKETI;ORUCREIS MAH. TEKSILKENT TICARET MERKEZI 10AD73;İSTANBUL;ESENLER;(212) 0000000;http://www.5gtekstil.com;5gtekstil.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MET KAĞITÇILIK SAN.VE TİC.A.Ş.;YÜZYIL MAH.MATBAACILAR SITESI NO:221/3;İSTANBUL;BAĞCILAR;(212) 6290429;www.arasgrup.com.tr;arasgrup.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TEKNIKKART AKILLI KART TEKNOLOJİLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;IKITELLI ORG. SAN. BÖL.HASEYAD3. KISIM FATIH S. 2-7B NO:2;İSTANBUL;KÜÇÜKÇEKMECE;(212) 4445278;www.teknikkart.com.tr;teknikkart.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DBK KERESTE İNŞAAT LİMİTED ŞİRKETİ;SANAYI ÇARŞISI NO:60;BALIKESIR;DURSUNBEY;(266) 6622994;www.birlikkereste.com.tr;birlikkereste.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
WITTMANN BATTENFELD PLASTİK MAKİNELERİ LTD.ŞTİ.;EĞİTİM MAH.POYRAZ SOK.SADIKOĞLU PLAZA 5 NO:17;İSTANBUL;KADIKÖY;(216) 5509314;http://www.wittmann-battenfeld.com.tr;wittmann-battenfeld.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
CD DUMANLAR MOBİLYA MİMARLIK İNŞAAT TEKSTİL SANAYİ VE TİCARET A.Ş.;İ.O.S.B. MAH. MASKO MOBİLYACILAR SİT. MASKO SİT.156/23 BAŞAKŞEHİR ;İSTANBUL;BAŞAKŞEHİR;(212) 6750886; www.celalduman.com.tr;celalduman.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PİRİNTPARK OFSET VE AMBALAJ. SAN.TIC.A.Ş;YAKUPLU MAH. FUAR CAD.  BEYSAN SAN. SİT. KAPTAN OFSET NO:31 İÇ KAPI NO:4 ;İSTANBUL;BEYLİKDÜZÜ;(212) 4821010;www.venk.com.tr;venk.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MORE KONTRAT TASARIM VE İNŞAAT A.Ş.;AKAT MAH. HARE SOK.2. SÖLTAŞ EVLERİ SİT.K-9 BLOK APT. NO:14 ;İSTANBUL;BEŞİKTAŞ;(212) 2699589;www.morecontraat.com;morecontraat.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SPA TİME KOZMETİK MEDİKAL ÜRÜNLER SANAYİ TİCARET LİMİTED ŞİRKETİ;İNÖNÜ MAH.KANARYAM SOK.NO.15/A;İSTANBUL;ATAŞEHİR;(216) 4554628;www.spatime.com.tr;spatime.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
LOW PROFİLE İSTANBUL TEKSTİL SAN. VE DIŞ TİC. A.Ş.;DEMİRTAŞ DUMLUPINAR OSB MAH. DEFNE SOK.NO:5;BURSA;OSMANGAZİ;(224) 2612300;www.lowprofile.com.tr;lowprofile.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
