firma_adi;adres;telefon;website;domain;birlik
POLYMETA PLASTİK METAL VE İMALAT SANAYİ TİCARET LİMİTED ŞİRKETİ;AKÇABURGAZ MAH. 1575. SK. ALKOOP SAN C1 BLOK NO: 1/6 ESENYURT İSTANBUL;(212) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
POLYTEKPROM TEKNİK MAKİNA İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;NİSPETİYE MH GAZİ GÜÇNAR SK UYGUR İS MERKEZİ 4/2 BEŞİKTAŞ İSTANBUL;;www.polytekprom.eu;polytekprom.eu;İMİB - İstanbul Maden İhracatçıları Birliği
POMA MADENCİLİK SANAYİ VE TİCARET ANONİM ŞİRKETİ;ARDIÇ SOKAK NO:4 G1/12 KAT 2BARBAROS MAHALLESİ 34746 ATAŞEHİR İSTANBUL;(216) 5040227;www.poma.com.tr;poma.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
PORTAPİA İTHALAT İHRACAT LTD ŞTİ.;İZZETPAŞA MAH YENİ YOL CAD.NUROLİZZETPAŞA MAH YENİ YOL CAD.NUROL ŞİŞLİ İSTANBUL;(212) 6036369;;;İMİB - İstanbul Maden İhracatçıları Birliği
PORTİMPEX HİJYEN ÜRÜNLERİ İTHALAT İHRACAT VE TİCARET LİMİTED ŞİRKETİ;YEŞİLKÖY MAH. ATATÜRK CAD. EGS BUSINESS PARKNO:12/8 BAKIRKÖY İSTANBUL;(212) 4637148;;;İMİB - İstanbul Maden İhracatçıları Birliği
PORTİST LOJİSTİK DIŞ TİCARET LİMİTED ŞİRKETİ;MOLLA GÜRANİ MAHALLESİ TURGUT ÖZAL MİLLET CADDESİ FİLDİŞİ MERKEZİ SİT.NO:90/113 FATİH İSTANBUL;(212) 5219161;;;İMİB - İstanbul Maden İhracatçıları Birliği
POSUS MERMER İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YAYLA MAH. PİRİNÇÇİ KÖY YOLU SK. NO: 68/9 SULTANGAZİ İSTANBUL;(212) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
POWER TK MAKİNA SERVİS SAN. VE TİC. A.Ş.;İMES SAN. SİT. E BLOK 501 SOK. NO:43 ÜMRANİYE İSTANBUL;(216) 5945959;;;İMİB - İstanbul Maden İhracatçıları Birliği
POYDEM MERMER İNŞAAT TEKSTİL SAN. VE TİC.LTD.ŞTİ.;CANBALI MAHALLESİ ÇAKILLIKUYU MEVKİ SUBAŞI PLAZA NO:24/1 KARACABEY BURSA;;www.poydem.com.tr;poydem.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
POYRAZ HAMMADDELER SANAYİ TİCARET LİMİTED ŞİRKETİ;YUKARI MAHALLESİ ÇIRÇIR CADDESİ AYYILDIZLAR İŞHANINO:1 DAİRE:62 KARTAL İSTANBUL;(216) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
POZITIF ENDUSTRIYEL MAKINALAR VE TEM.SIS.SAN.VE TIC.LTD.STI.;1202/2 SOK.NO.64/C GIDA ÇARŞISI KONAK İZMİR;02324577033;;;İMİB - İstanbul Maden İhracatçıları Birliği
POZİTİF SANATSAL ETKİNLİKLER TURİZM VE ORGANİZASYON TİC.LTD.ŞTİ.;SİTE MAH. GÜRLER SOK. NO:70/4 ÜMRANİYE İSTANBUL;(212) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
PPG INDUSTRIES KIMYA SANAYİ VE TICARET ANONİM ŞİRKETİ;D-100 GÜNEY YANYOL CAD. KURİS KULE KAT:15CEVİZLİ 34865 KARTAL KARTAL İSTANBUL;02242424290;www.ppg.com;ppg.com;İMİB - İstanbul Maden İhracatçıları Birliği
PREFABEX YAPI TEKNOLOJİLERİ İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YEŞİLBAĞLAR MAHALLESİ SELVİLİ SOK. NO:2/2/22 PENDİK İSTANBUL;(216) 3067374;;;İMİB - İstanbul Maden İhracatçıları Birliği
PREMİER TRADE İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;ATAEVLER MAH.SELİN SOK.NO:27 KARTEPE KOCAELİ;;www.mericeltd.co.uk;mericeltd.co.uk;İMİB - İstanbul Maden İhracatçıları Birliği
PRN YAPI KAPI PENCERE CEPHE SİSTEMLERİ TURİZM SANAYİ VE İNŞAAT LİMİTED ŞİRKETİ;YEŞİLTEPE MAH. ATATÜRK BLV. PİMAPENCİ NO:87/1 ERENLER SAKARYA;;;;İMİB - İstanbul Maden İhracatçıları Birliği
PRO WORLD METAL DIS TICARET LIMITED SIRKETI;BAHÇELIEVLER MAH. ESKI LONDRA ASFALTI CAD. NEF B1 BLOK NO: 5 C IÇ KAPI NO: 132 BAHÇELİEVLER İSTANBUL;;;;İMİB - İstanbul Maden İhracatçıları Birliği
PROCON YAPI INS.VE HİZM.TİC. LTD.ŞTİ.;GAYRETTEPE MAH. YILDIZ POSTA CAD. NO:36 SİNAN APT. K:7 D:39 BEŞİKTAŞ İSTANBUL;(212) 3525076;;;İMİB - İstanbul Maden İhracatçıları Birliği
PRODAR MUH. INS.SAN.TIC.LTD.STİ.;ATATÜRK MH.CAN CD.NO:1 KAT:4 SARIGAZİ SANCAKTEPE İSTANBUL;02167151314;www.prodar.com;prodar.com;İMİB - İstanbul Maden İhracatçıları Birliği
PRODEM ÜRÜN GELİŞTİRME SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ETİLER MAH. NİSPETİYE CAD. NO: 130 / 5 BEŞİKTAŞ İSTANBUL;(212) 3584940;www.prodemltd.com;prodemltd.com;İMİB - İstanbul Maden İhracatçıları Birliği
PRODİNOX METAL MAKİNA İNŞAAT SANAYİ VE TİCARET ANONİM ŞİRKETİ;ŞEKERPINAR MAH. DEFNE SK. NO:24 ÇAYIROVA KOCAELİ;(262) 6589030;www.prodinoxmetal.com;prodinoxmetal.com;İMİB - İstanbul Maden İhracatçıları Birliği
PROFEL ELEKTRİK ENERJİ SİSTEMLERİ TAAHHÜT VE TİCARET ANONİM ŞİRKETİ;RUMELİ MAHALLESİ İSMET PAŞA BLV A BLOK APT. NO: 111A ÇORLU / TEKİRDAĞ ÇORLU TEKİRDAĞ;(282) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
PROFESSOR ELEVATOR ASANSÖR SAN TİC LTD ŞTİ;CUMHURİYET MAH BAHARİYE SK NO:35 B K KARTAL İSTANBUL;;;;İMİB - İstanbul Maden İhracatçıları Birliği
PROFİNOKS ENDÜSTRİYEL MUTFAK EKİP. İNŞAAT TURİZM YAPI MALZEMELERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TOPÇULAR MAHALLESİ RAMİ KIŞLA CADDESİ NO:72/3 EYÜP İSTANBUL;;www.profinoks.com.tr;profinoks.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
PROMER DIS TIC.LTD.STI.;SIRAPINAR MAH.BEYKOZ CAD. NO 99/5 ÇEKMEKÖY İSTANBUL ÇEKMEKÖY İSTANBUL;(212) 6719271;;;İMİB - İstanbul Maden İhracatçıları Birliği
PROMET DIS TIC.VE INSAAT A.S.;TIBAS VAKFI DALYAN KONUT SIT.E BL.NO.9 KADIKÖY İSTANBUL;;;;İMİB - İstanbul Maden İhracatçıları Birliği
PROMİSE İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TAHTAKALE MH FARUK NAFİZ ÇAMLIBEL CAD. BİZİM EVLER6 N:6 N:2/7 İÇ KAPI NO:84 AVCILAR İSTANBUL;(212) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
PRONİTRON ANALİTİK CİHAZLAR SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KOŞUYOLU MAH İSMAİL PAŞA SOKAK NO:33/1 KADIKÖY İSTANBUL;(216) 4726956;;;İMİB - İstanbul Maden İhracatçıları Birliği
PROPERLİT MADENCİLİK İHRACAT TİCARET ANONİM ŞİRKETİ;KIZILAY MAHALLESİ İZMİR 2 CAD KONAK APT.NO:55 İÇ KAPI 11 ÇANKAYA ANKARA;(312) 3112881;http://www.properlite.com;properlite.com;İMİB - İstanbul Maden İhracatçıları Birliği
PROSİSTA YAPI SİSTEMLERİ SANAYİ DIŞ TİCARET ANONİM ŞİRKETİ;PİAZZA OFİS CEVİZLİ MH TUGAY YOLU CD NO:69A KAT:19/19A MALTEPE İSTANBUL;(000) 4445772;www.prosista.com;prosista.com;İMİB - İstanbul Maden İhracatçıları Birliği
PROSTONE MERMER DOĞALTAŞ İNŞ. SAN. VE DIŞ TİC. LTD. ŞTİ.;ATATÜRK MAHALLESİ VATAN CADDESİ NO:21/5 ATAŞEHİR İSTANBUL;(216) 3773902;;;İMİB - İstanbul Maden İhracatçıları Birliği
PROTART ELEKTRİK VE BİLİŞİM TEKNOLOJİLERİ DIŞ TİCARET ANONİM ŞİRKETİ;HALİL RIFAT PAŞA MH YÜZER HAVUZ SK PERPA TİC MERKEZİ NO:1/1 B BLOK KAT:6/708 ŞİŞLİ İSTANBUL;(212) 2314905;www.protart.com.tr;protart.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
PROTED PROTEZ ORTEZ ANONİM ŞİRKETİ;İVEDİK OSB MELİH GOKÇEK BULVARI, PROTED PARK 151/49 YENİMAHALLE ANKARA;(312) 3947575;www.protedglobal.com;protedglobal.com;İMİB - İstanbul Maden İhracatçıları Birliği
PRO-TEK ANALİTİK VE ENDÜSTRİYEL SİSTEMLER LTD.ŞTİ.;ATAKENT MAH.DICLE CAD. NO:29/1-2 ATAKENT ÜMRANİYE İSTANBUL;02163293960;www.protekanalitik.com;protekanalitik.com;İMİB - İstanbul Maden İhracatçıları Birliği
PRO-TEK MUSAVIRLIK MUHENDISLIK SAN.TIC.LTD.STI.;IST YOLU 15.KM.GERSAN SAN.SIT.TAHSIN KAHRAMAN CAD. 653.SOK YENİMAHALLE ANKARA;03122563153;www.protek-korozyon.com;protek-korozyon.com;İMİB - İstanbul Maden İhracatçıları Birliği
PROTEK YANGIN VE GÜVENLİK SİSTEMLERİ ANONİM ŞİRKETİ;GİRNE MAH. IRMAKLAR SOK. KÜÇÜKYALI İŞ MERKZ.B BLOK NO:72-5B/1 MALTEPE İSTANBUL;(212) 4894999;www.protek.gen.tr;protek.gen.tr;İMİB - İstanbul Maden İhracatçıları Birliği
PROVEL TÜKETİM ÜRÜNLERİ SAN. VE TİC. A.Ş.;HALKALI MH. DEREBOYU CAD. NO:11 KAT:2 KÜÇÜKÇEKMECE İSTANBUL;(212) 4718400;www.parex.com.tr;parex.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
PROVISION MÜHENDİSLİK DANIŞMANLIK İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;ZÜMRÜTEVLER MAH. ACARLAR SK. NO: 12 /1 İÇ KAPI NO: 4 MALTEPE/ İSTANBUL MALTEPE İSTANBUL;(216) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
PSL İÇ VE DIŞ TİCARET ANONİM ŞİRKETİ;MAHMUTBEY MAH. 2414. SK. NO: 5 IÇ KAPI NO: 32 BAĞCILAR İSTANBUL;(212) 4441010;;;İMİB - İstanbul Maden İhracatçıları Birliği
PTC KİMYA ENDÜSTRİ MALZEMELERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İKİTELLİ OSB MUTSAN SAN SİT M 10 BLOK NO 6 BAŞAKŞEHİR İSTANBUL;(212) 4278866;;;İMİB - İstanbul Maden İhracatçıları Birliği
PULCRA KİMYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;BEYLİKBAĞI MAH. 341 SOK. NO.1 GEBZE KOCAELİ;(262) 6754449;www.pulcra-chemical.com;pulcra-chemical.com;İMİB - İstanbul Maden İhracatçıları Birliği
PULLUKÇU TRADE İTHALAT İHRACAT SANAYİ TİCARET ANONİM ŞİRKETİ;OSMANAĞA MAH. PAZAR YOLU SK.EKİZOĞLU İŞ HANI BLOK KADIKÖY İSTANBUL;(216) 2615276;;;İMİB - İstanbul Maden İhracatçıları Birliği
PURKEM KİMYA SANAYİ TİC. LTD. ŞTİ.;TEKSTİL KENT TİCARET MERKEZİ A 13 BLOK NO:55 ESENLER İSTANBUL;(212) 4384680;;;İMİB - İstanbul Maden İhracatçıları Birliği
PUSULA DOĞALTAŞ VE MADENCİLİK A.Ş.;MEDYA MAH. 629/1. SOK. ÇEYSA YAPI ÖNYA PARK B BLOK 9.KAT N0.45 KAYAPINAR DİYARBAKIR;(412) 2291121;www.pusulamarble.com;pusulamarble.com;İMİB - İstanbul Maden İhracatçıları Birliği
PUZZOBET MİNERALLERİ ZENGİNLEŞTİRME KİMYEVİ MADDELER SANAYİ VE TİCARET A.Ş.;FİKİRTEPE MAH. RÜZGAR SOK. A2 BLOK NO : 44/ B KADI KADIKÖY İSTANBUL;(216) 3452495;;;İMİB - İstanbul Maden İhracatçıları Birliği
PÜRKAY BOYA VE KIMYA SAN.A.Ş.;SELANIK BULV. GOKSIN SOK. NO:4 KEMERBURGAZ EYÜP İSTANBUL;02123600049;www.purkay.com;purkay.com;İMİB - İstanbul Maden İhracatçıları Birliği
PYROCOPPER GLOBAL ENRJİ METAL MADEN İTHALAT İHRACAT SANAYİ VE TİCARET ANONİM ŞİRKETİ;19 MAYIS MAH. DERE SOKAK SEYFİ BEY İŞ HANI NO :23/1/11 ŞİŞLİ İSTANBUL;(212) 0000000;https://pyrocopperglobal.com/;pyrocopperglobal.com;İMİB - İstanbul Maden İhracatçıları Birliği
PYROTEK REFRAKTER SANAYİ VE TICARET LİMİTED ŞİRKETİ;MERKEZ MAH. SIRACEVIZLER CAD.BALIKÇIOĞLU APT. K.5 D. 9 NO.14-16 ŞİŞLİ İSTANBUL;(212) 2338898;;;İMİB - İstanbul Maden İhracatçıları Birliği
PYX KOZMETİK TİCARET LİMİTED ŞİRKETİ;ASIK VEYSEL MAH. KEMAL SUNAL SK.SEMERKAND RESIDENCNO: 3 IÇ KAPI NO: 33 ESENYURT İSTANBUL;(212) 8758151;;;İMİB - İstanbul Maden İhracatçıları Birliği
QARAR ALAQARİA EMLAK İNŞAAT TURİZM PAZARLAMA DIŞ TİCARET VE SANAYİ LİMİTED ŞİRKETİ;DÖNGEL MAH.EFSANE SK.F BLOK NO:16 /1F İÇ KAPI NO.1 BAŞİSKELE KOCAELİ;(262) 3211133;;;İMİB - İstanbul Maden İhracatçıları Birliği
QIS INVESTMENT GAYRİMENKUL İNŞAAT TURİZM İTHALAT VE İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MERKEZ MAH. AKAR CAD. TOWERS RESİDANS NO:3/42 ŞİŞL ŞİŞLİ İSTANBUL;(212) 6640603;;;İMİB - İstanbul Maden İhracatçıları Birliği
QİS YAPI KİMYASALLARI ANONİM ŞİRKETİ;KARADENİZLİLER MAH. ORDULU CAD. 2 BBLOK NO:57/5 BAŞİSKELE KOCAELİ;(262) 6550013;www.qisturkiye.com;qisturkiye.com;İMİB - İstanbul Maden İhracatçıları Birliği
QST DOĞAL TAŞ DIŞ TİCARET VE DANIŞMANLIK LİMİTED ŞİRKETİ;KIZILIRMAK MAHALLESİ DUMLUPINAR BULVARINEXT LEVEL NO:3A İÇ KAPI NO :10 ÇANKAYA ANKARA;(312) 9116893;;;İMİB - İstanbul Maden İhracatçıları Birliği
QTY GLOBAL INSAAT MALZEMELERI MAKINE SANAYI VE TICARET LIMITED SIRKETI;KEMALPASA MAH. 18 SEKBANLAR SK. SEKBAN AP. NO: 16 IÇ KAPI NO: 6 FATİH İSTANBUL;(212) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
QUANTUMCCM KIMYA SANAYI VE TICARET ANONIM SIRKETI;FERHATPASA SB MAH. GONCA SK. I. KISIM ISBAS BETONARME DEPO NO: 4 IÇ KAPI NO: B06 ÇATALCA İSTANBUL;(212) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
QUEENTEX KİMYA BOYA TEKSTİL SAN. VE TİC. LTD. ŞTİ.;KAYABAŞI MAH. SAFAHAT SK. 18.BÖLGE 1.ETAP C1NO:10/9 BAŞAKŞEHİR İSTANBUL;;www.queentexkimya.com.tr;queentexkimya.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
R ACTIVE KİMYA LABORATUVAR MALZEMELERİ İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;ADNAN KAHVECİ MAH., İNÖNÜ CAD.A-2 BLOK 85/3 DAİRE.13 BEYLİKDÜZÜ İSTANBUL;(212) 3832728;;;İMİB - İstanbul Maden İhracatçıları Birliği
RADA DESIGN TASARIM MİMARLIK SAN. VE TİC. LTD. ŞTİ.;CEVİZLİ MAH.ZUHAL CAD.NO:46/A/117 MALTEPE İSTANBUL;;;;İMİB - İstanbul Maden İhracatçıları Birliği
RADOMER SAGLIK HİZMETLERİ VE DANIŞMANLIK TİCARET LİMİTED ŞİRKETİ;SEHREMINI MAH. KÖPRÜLÜ MEHMETPASA SK. NO: 19 B FATİH İSTANBUL;(212) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
RADÖKSAN METALURJİ VE MADEN SAN. TİC. LTD. ŞTİ.;DİLOVASI ORG. SAN. BÖL. 4. KISIM D-4004 SOK. NO:4 D:1 DİLOVASI KOCAELİ;(262) 5675100;;;İMİB - İstanbul Maden İhracatçıları Birliği
RADYANCI ENDÜSTRİYEL MUTFAK CİHAZLARI İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;HALİL RIFAT PAŞA MH YÜZER HAVUZ SK PERPA TİC MERKEZİ B BLOK KAT:2/35 KASIMPAŞA BEYOĞLU İSTANBUL;;www.radyanci.com;radyanci.com;İMİB - İstanbul Maden İhracatçıları Birliği
RAFİNE BİLLUR TUZ SANAYİ ANONİM ŞİRKETİ;BARBAROS BULV. NO:155/B BALMUMCU BEŞİKTAŞ İSTANBUL;(212) 2191065;www.billurtuz.com.tr;billurtuz.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
RA-KA İTHALAT İHRACAT İNŞAAT SANAYİ TİCARET LİMİTED ŞİRKETİ;19 MAYIS MH.19MAYIS CD.DR.ISMET OZTURK SK.N:8 SAHIN APT. ŞİŞLİ İSTANBUL;02122919977;www.ra-ka.com.tr;ra-ka.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
RAKSMAR MADENCILIK VE DIS TIC. LTD.STI.;YENİDOĞAN MAH.MERMERCİLER CAD.NO:39 SANCAKTEPE İSTANBUL;(216) 4455123;www.raksmar.com;raksmar.com;İMİB - İstanbul Maden İhracatçıları Birliği
RAM DIŞ TİCARET A.Ş.;RUZGARLIBAHCE KAVACIK KAVSAGIENERGY PLAZA K.2 BEYKOZ İSTANBUL;(216) 5381100;www.ram.com.tr;ram.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
RAMAZAN ÜNALAN;MERSAN MUTFAK - MALTEPE MAH. FAZIL PAŞA CD. SANAYİ SİTESİ N.12/33 ZEYTİNBURNU İSTANBUL;(212) 6035844;;;İMİB - İstanbul Maden İhracatçıları Birliği
RAMEKS ALÜMİNYUM SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ÇAVUŞOĞLU MAH. YAKACIK CAD. NO: 128/2 KARTAL İSTANBUL;(216) 4515390;;;İMİB - İstanbul Maden İhracatçıları Birliği
RAMS GLOBAL İNŞAAT SAĞLIK DIŞ TİCARET ANONİM ŞİRKETİ;BÜYÜKDERE MAH AHİLER ÇIKMAZI SOK. NO: 19 SARIYER İSTANBUL;(212) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
RAN DİZEL MOTOR SANAYİ VE TİCARET LTD.ŞTİ.;ESENKENT MAH. ÇETİN EMEÇ CAD. YELİZ SOK. NO:11/10 ÜMRANİYE İSTANBUL;(216) 5900285;;;İMİB - İstanbul Maden İhracatçıları Birliği
RAN MÜHENDİSLİK DANIŞMANLIK ELEKTRİK ELEKTRONİK GÜVENLİK SİSTEMLERİ SANAYİ VE TİC.LTD.ŞTİ.;HALİLRIFATPAŞA MAH. PERPA TİC. MERKEZİB BLOK NO:5 ŞİŞLİ İSTANBUL;(212) 3204180;;;İMİB - İstanbul Maden İhracatçıları Birliği
RAS METAL SAN.TİC. LTD ŞTİ;RAUF ORBAY CADDESİ NO : 4 YALI ATAKÖY SİTESİ C BLOK DAİRE 53 ATAKÖY BAKIRKÖY, İSTANBUL, TÜRKİYE BAKIRKÖY İSTANBUL;(212) 4250016;www.rasmetal.com.tr;rasmetal.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
RASA ENERJİ ÜRETİM A.Ş.;RÜZGARLIBAHÇE MAH.SELVİ ÇIKMAZI SOK.NO:10 BEYKOZ İSTANBUL;(216) 6810000;;;İMİB - İstanbul Maden İhracatçıları Birliği
RATEB METAL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;CUMHURİYET MAH. İSMET İNÖNÜ CAD. NO:42 ÇAYIROVA KOCAELİ;(212) 8758151;;;İMİB - İstanbul Maden İhracatçıları Birliği
RAWAK DIŞ TİCARET LİMİTED ŞİRKETİ;ORUÇREİS MAH. TEKSTİLKENT CAD. B13 BLOK NO:10 İÇ KAPI NO:Z05 ESENLER /İSTANBUL PK:34235 ESENLER İSTANBUL;;;;İMİB - İstanbul Maden İhracatçıları Birliği
RAYES ENDÜSTRİYEL MİNERALLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KAZIMİYE MAH. SALİH OMURTAK CAD. NO: 28 ÇORLU / TE ÇORLU TEKİRDAĞ;(282) 6732696;;;İMİB - İstanbul Maden İhracatçıları Birliği
RDL MİMARLIK MOBİLYA TASARIM VE İNŞAAT A.Ş.;İÇERENKÖY MAH. PROF.DR.ALİ NİHATTARLAN CAD. DEMİRCİOĞLU İŞ NO:108/3 ATAŞEHİR İSTANBUL;(216) 5457040;;;İMİB - İstanbul Maden İhracatçıları Birliği
RE GRUP ENDÜSTRİYEL ÜRÜNLER SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;CEVIZLI MAH. TUGAY YOLU CAD. OFISIM ISTANBULA BLOKNO: 20 A IÇ KAPI NO: 41 MALTEPE İSTANBUL;(216) 7064367;http://www.bars.ge;bars.ge;İMİB - İstanbul Maden İhracatçıları Birliği
REA İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;CUMHURİYET MH.SADIK ŞENDİL SK.İDİL SİT.C-D BLOKLARNO:4C ŞİŞLİ İSTANBUL;;;;İMİB - İstanbul Maden İhracatçıları Birliği
REAKSİYON KİMYA ANONİM ŞİRKETİ;ÖRNEKTEPE MAHALLESİ MAKSEM İŞ MERKEZİ NO:30 KAT:1 KERVANSARAY SOKAK SÜTLÜCE BEYOĞLU İSTANBUL;02124861720;www.reaksiyon.com.tr;reaksiyon.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
REALTAŞ GRANİT MERMER TİCARET VE SANAYİ LİMİTED ŞİRKETİ;ŞEYH ŞAMİL OSB. 2. SOKAK NO:1/1 MERKEZ SİVAS;(346) 0000000;http://www.realtas.com.tr;realtas.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
REBUL JCR KOZMETİK PAZARLAMA ANONİM ŞİRKETİ;ASAF CADDESİ AKBULUT PLAZA NO:1 KAT:4 VE 5 SEYRANTEPE KAĞITHANE İSTANBUL;(212) 2299790;;;İMİB - İstanbul Maden İhracatçıları Birliği
RECEP COŞKUN BOZANLI;YENİ MAHALLE MAH.,GALERİ CADDESİ NO 141, KÜÇÜKKÖY GAZİOSMANPAŞA İSTANBUL;(212) 5380560;;;İMİB - İstanbul Maden İhracatçıları Birliği
RECEP ERTEM İNŞAAT OTOMOTİV KUYUMCULUK VE TİCARET LİMİTED ŞİRKETİ;GÜNEY MAHALLESİ TINAZTEPE SOKAK NO : 10 KÖRFEZ KOCAELİ;(262) 5000071;;;İMİB - İstanbul Maden İhracatçıları Birliği
RECEP REHA DEMİRÖZ;ACIBADEM MAH. TEKİN SOK. NO. 7-A/4POSTA KODU:34718 KADIKÖY İSTANBUL;(216) 3401849;;;İMİB - İstanbul Maden İhracatçıları Birliği
RECEP YILMAZ;CAMİKEBİR MAH. ZİYA GÖKALP CAD. NO: 64 MENEMEN MENEMEN İZMİR;;;;İMİB - İstanbul Maden İhracatçıları Birliği
RECKİTT BENCKİSER EV VE HİJYEN ÜRÜNLERİ A.Ş.;ORTA MAH.DEMOKRASİ CAD BENCKİSER SİT. NO:92 TUZLA İSTANBUL;(212) 3299600;;;İMİB - İstanbul Maden İhracatçıları Birliği
REDE KIMYA URUNL.LTD.STI.;KADOSAN OTO SAN. SİT.U BLOK NO.3YUKARI DUDULLU KADIKÖY İSTANBUL;(216) 4664690;;;İMİB - İstanbul Maden İhracatçıları Birliği
REDİST KOZMETİK SANAYİ İÇ VE DIŞ TİCARET ANONİM ŞİRKETİ;HADIMKÖY MAH. AHİ EVRAN SOK. NO:1/8 BÜYÜKÇEKMECE İSTANBUL;(212) 5520419;;;İMİB - İstanbul Maden İhracatçıları Birliği
REDRİNGS KOZMETİK AMBALAJ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MERKEZ MAH. AYAZMA CAD. NEF 11 SİTESİ D BLOKNO:21/46 KAĞITHANE İSTANBUL;(212) 8031020;www.basakmarketing.com;basakmarketing.com;İMİB - İstanbul Maden İhracatçıları Birliği
REEL MOBİLYA ORMAN ÜRÜNLERİ SAN.VE TİC.LTD.ŞTİ.;AKSE MAH. 538.SOKAK NO:12/2 ÇAYIROVA GEBZE KOCAELİ;(262) 7444615;;;İMİB - İstanbul Maden İhracatçıları Birliği
REEL TUZ KİMYA GIDA MADEN İNŞ. TAR. ÜRN. OTO TAŞ. TUR. PAZ. SAN. VE TİC. LTD. ŞTİ.;M.AKİF MH.FAHARİYE CD.N:121İKİTELLİ KÜÇÜKÇEKMECE İSTANBUL;(212) 4942304;www.reeltuz.com;reeltuz.com;İMİB - İstanbul Maden İhracatçıları Birliği
REFINETECC MADEN VE MÜHENDİSLİK SANAYİ TİCARET LİMİTED ŞİRKETİİ;TEPECİK MAH. ACISU SK. NO:2 İÇ KAPI NO:5 İZMİT KOCAELİ;(262) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
REFİZ REFRAKTER VE İZOLASYON MONTAJ TEKSTİL DANIŞMANLIK HİZMETLERİ SANAYİ TİCARET LİMİTED ŞİRKETİ;EĞİTİM MAHALLESİ 1. AÇIKGÖZ SOKAK ATAK PLAZA NO:4/17 KADIKÖY İSTANBUL;(216) 3385581;www.refiz.com;refiz.com;İMİB - İstanbul Maden İhracatçıları Birliği
REFORM İNŞAAT TURİZM İTHALAT VE İHRACAT ANONİM ŞİRKETİ;"OSMANAĞA MAH. PAZ&LT;AR YOLU SK. EKİZOĞLU İŞ HANINO: 2/11 KADIKÖY İSTANBUL";(216) 6348004;;;İMİB - İstanbul Maden İhracatçıları Birliği
REİSOĞLU MERMER SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ZÜHTÜPAŞA MAH. BAĞDAT CADDESİ VEYSELBEY APT NO:82/1 KADIKÖY İSTANBUL;(272) 3413030;www.efesusstone.com;efesusstone.com;İMİB - İstanbul Maden İhracatçıları Birliği
REMAR STONE DIŞ TİCARET SAN. LTD. ŞTİ.;DİKİLİTAŞ MAH.EMİRHAN CAD. KARDEŞLER SOK. EMİROĞLU APT. K:7 BEŞİKTAŞ İSTANBUL;;;;İMİB - İstanbul Maden İhracatçıları Birliği
