firma_adi;adres;telefon;website;domain
BUTİK JAKAR TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;"KAZIM KARABEKİR, KALECİ SK. NO 21 DUACINAR YILDIRIM BURSA";+90 (224) 360-5040;http://http://www.butikjakar.com/;http
BUTİK TEKSTİL İTHALAT İHRACAT SANAYİ VE TİC.LTD.ŞTİ.;SÜMER MAH. 66/6 SK. TEKNO ÖZEL FOR SERVİS BLOK NO:13 MERKEZEFENDİ DENIZLI;+90 (264) 241-8889;http://www.hamambutik.com;hamambutik.com
BÜNYEM TEKSTİL SAN. VE DIŞ TİC. LTD. ŞTİ;ALAŞAR MAH. 12.ADA SK. NO:32 OSMANGAZİ / BURSA OSMANGAZİ BURSA;+90 (224) 267-2600;http://www.bunyemtekstil.com;bunyemtekstil.com
BÜROSIT BÜRO DONANIMLARI SAN. VE TİC. A.Ş.;DEMİRTAŞ DUMLUPINAROSB MAH. 1.NİLÜFER SK. NO:5 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 280-2000;http://www.burosit.com;burosit.com
BY DANTEKSTİL TEKSTİL SAN. VE TİC. LTD. ŞTİ.;KAZIM KARABEKİR MAH. 2. KARAGÖZ SK. NO:17/2 YILDIRIM BURSA;+90 (224) 000-0000;http://www.dantekstil.com;dantekstil.com
BY DOĞANAY MOBİLYA ORMAN ÜRÜNLERİ LOJİSTİK SAN. VE TİC.LTD.ŞTİ.;SÜLEYMANİYE OSB MAH. 2. CAD. NO:11/A İNEGÖL BURSA;+90 (224) 777-0033;http://www.vanitti.com;vanitti.com
BYD DIŞ TİCARET A.Ş.;KUMLUKALAN MAH. SAMANLI CAD. NO: 55 GÜRSU BURSA;+90 (224) 351-4400;http://www.byddisticaret.com.tr;byddisticaret.com.tr
BYT DOKUMA MAKİNA TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;MİNARELİÇAVUŞOSB MAH. ZEYTİN CAD. NO:16 YUMURTALIK BURSA;+90 (224) 261-2108;http://www@bytdokuma.com;bytdokuma.com
BZ JAKARLI DOKUMA SANAYİ VE TİCARET A.Ş.;IŞIKTEPEOSB MAH. TURKUAZ CAD. NO:60 YUMURTALIK BURSA;+90 (224) 243-3306;http://www.bzjakar.com.tr;bzjakar.com.tr
C.M.Y.K. FİLM SERVİS ELEKTRONİK HİZMETLER EV TEKS.BEYAZ EŞYA MOB.İTH.İHR. SAN.VE TİC.LTD.ŞTİ.;DUAÇINAR MAH. EMEL SOKAK NO.7 YILDIRIM BURSA;+90 (224) 362-0286;http://www.nostakjikilimleri.com;nostakjikilimleri.com
CAC TEKSTİL SANAYİ VE TİCARET LTD. ŞTİ.;FETHİYEOSB MAH. TURKUAZ CAD. NO:19 YUMURTALIK BURSA;+90 (224) 243-7580;http://www.dersiyon.com.tr;dersiyon.com.tr
CAFER OSMAN OSMAN - MİA MOBİLYA DEKORASYON DIŞ TİCARET;KIRCAALİ MAH. KİREMİTÇİ CAD. 3/607 OSMANGAZİ BURSA;+90 (224) 220-6088;http://www.evmia.com;evmia.com
CAN İŞ ELBİSELERİ VE KİŞİSEL KORUYUCULAR YAN. GÜV. VE SÖN. SİS. TİCARET VE SANAYİ LTD.ŞTİ.;BEŞEVLER KÜÇÜK SANAYİ SİTESİ ERTUĞRUL CAD. NO. 23/1B YUMURTALIK BURSA;+90 (224) 443-3819;http://www.canisguvenligi.com;canisguvenligi.com
CAN ORGANİZE TEKSTİL İMALAT SAN. VE TİC. LTD. ŞTİ.;PAŞA ALANI MAH. 55. SOK. NO:3 KARESİ BALIKESIR;+90 (266) 000-0000;http://www.canbigbag.com.tr;canbigbag.com.tr
CANALP MENSUCAT SANAYİ VE TİCARET LTD.ŞTİ.;OVAAKÇA SANTRAL MAH. YENİ YALOVA YOLU NO.7/A OSMANGAZİ BURSA;+90 (224) 267-0731;http://www.canalpteks.com;canalpteks.com
CANBEY İPLİK DOKUMA TEKSTİL İTHALAT İHRACAT SANAYİ VE TİCARET LTD.ŞTİ.;ANADOLU MAH. ALEV SK. NO:6 YILDIRIM BURSA;+90 (224) 211-3597;http://www.canbeytekstil.com.tr;canbeytekstil.com.tr
CANERLER TEKSTIL TURIZM OTOM. SAN.VE TIC.LTD.ŞTI.;VATAN MAH.VARDAR SOK.NO.6 YILDIRIM BURSA;+90 (224) 363-5455;http://www.canerlertekstil.com;canerlertekstil.com
CAN-PA EV TEKS.SAN.VE.TIC.LTD. ŞTI.;DOSAB PAPATYA SOK.NO.2 OSMANGAZİ BURSA;+90 (224) 261-2136;http://www.canpatekstil.com;canpatekstil.com
CAPETEX DIŞ TİCARET LTD. ŞTİ;YUNUSEMRE MH. 2. YENİBAĞ SK. NO:24/1 YILDIRIM BURSA;+90 (224) 262-1622;http://www.capetex.com.tr;capetex.com.tr
CAPPİO TEKSTİL SANAYİ VE DIŞ TİC.A.Ş.;23 NİSAN MAH.241 SOK.ALPİŞ İLHAN PLAZA B BLOK NO:10 B 24 YUMURTALIK BURSA;+90 (224) 443-3080;http://www.cappio.com.tr;cappio.com.tr
CARAMELL BEBE KONFEKSİYON SANAYİ VE TİCARET A.Ş.;KAZIM KARABEKİR MAHALLESİ 4.ASMA SK. NO.5 YILDIRIM BURSA;+90 (224) 364-5050;http://www.caramell.com.tr;caramell.com.tr
CAS ANTREPO NAKLIYE GÜMRÜKLEME ITH.IHR.A.Ş.;ORG.SAN.BÖL.SARI CAD.NO.16 YUMURTALIK BURSA;+90 (224) 243-1225;http://www.casantrepo.com.tr;casantrepo.com.tr
CASA NATURALE TEKSTİL SAN. VE TİC. A.Ş.;DEMİRTAŞ DUMLUPINAROSB MAH. YILDIZ SOK. NO:37 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 366-7777;http://www.casanaturale.com.tr;casanaturale.com.tr
CASAROZA TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;DUMLUPINAR MAH. AKİF DEDE CAD. NO:27 A ALİPAŞA KÜTAHYA KÜTAHYA;+90 (274) 000-0000;http://www.casaroza.com;casaroza.com
CASELLA TEKSTİL SAN.VE .TİC.LTD.ŞTİ;KALE MAH.ANKARA CAD.NO:62/A KESTEL BURSA;+90 (224) 000-0000;http://www.casellatekstil.com;casellatekstil.com
CEBEL GIDA SAN.VETİC.LTD.ŞTİ.;ŞEHREKÜSTÜ MAH.FEVZİ ÇAKMAK CAD.NO:3 OSMANGAZİ BURSA;+90 (224) 222-8885;http://www.cebelsan.com;cebelsan.com
CEGA METAL MAKİNA SANAYİ VE TİC. LTD. ŞTİ.;IŞIKTEPE OSB MAH. 75.YIL BULVARI DEMİRCİLER SİTESİ NO:19/B 37 YUMURTALIK BURSA;+90 (224) 241-3610;http://www.cegametal.com;cegametal.com
CEGİ TEKSTİL KONFEKSİYON SANAYİ VE TİCARET ANONİM ŞİRKETİ;DEMİRTAŞ DUMLUPINAROSB MAH. YILDIZ SK. NO:33 İÇ KAPI NO:1 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 261-2380;http://www.cegitextile.com;cegitextile.com
CEMİL TURAN - BEBELİNA;DUAÇINARI MAH. BAHAR SK. NO.35/1 YILDIRIM BURSA;+90 (224) 363-0531;http://www.bebelinna.com;bebelinna.com
CE-MU-SER TEKSTİL GIDA OTOMOTİV SAN. VE TİC. LTD. ŞTİ.;DEMİRTAŞ DUMLUPINAR OSB MAH. FESLEĞEN SK. NO:5 OSMANGAZİ BURSA;+90 (224) 000-0000;http://www.cemuser.com;cemuser.com
CENK SATIŞ;DEREÇAVUŞ MH.DUMLUPINAR CAD. NO:3/2 OSMANGAZİ BURSA;+90 (224) 248-6048;http://www.etikettekstil.com;etikettekstil.com
CEYFA TEKSTİL İNŞ. DEK. İTH. VE İHR. SAN. TİC. LTD. ŞTİ.;BEŞEVLER MH YILDIRIM CD. YILMAZ APT. A BLOK NO 274 /1C YUMURTALIK BURSA;+90 (224) 000-0000;http://www.ceyfa.com;ceyfa.com
CHANAN DİZAYN TEKSTİL LTD.ŞTİ.;ÇALI MAH. 43.SOK.ELVİN TEKSTİL MEVCUT FAB. NO:6/1 YUMURTALIK BURSA;+90 (224) 482-2670;http://www.chanandizayn.com;chanandizayn.com
CHASING HORIZONS SPORTİF TURİZM GIDA İNŞAAT İTHALAT İHRACAT TİCARET LİMİTED ŞİRKETİ;İHSANİYE MAH. LEYLAK(110) SK. NO:3B AYDEMR RIZVANGL1453 FSM B D:17 İHSANİYE YUMURTALIK BURSA;+90 (224) 324-1771;http://www.chasinghorizonsllc.com;chasinghorizonsllc.com
CHK SİMETRİ TEKSTİL TASARIM BİLİŞİM EĞİTİM DANIŞMANLIK SANAYİ VE TİCARET LTD.ŞTİ.;BUTTIM IŞ MERKZ.M-2 OSMANGAZİ BURSA;+90 (224) 211-3590;http://www.cysimetri.com;cysimetri.com
CIGDEMTEKS CIGDEM TEKS.BRODE SAN.VE TIC.LTD.STI.;ALAATTINBEY KÖYÜ GIRIŞI NO:3 YUMURTALIK BURSA;+90 (224) 482-2280;http://www.cigdemteks.com.tr;cigdemteks.com.tr
CİCİ HALI MOBİLYA İNTERNET HİZMETLERİ İTH.İHR.SAN.VE TİC.LTD.ŞTİ.;BEŞEVLER MAH.SİMGE SOK.ŞÖMİNE SİT. D BLOK NO:25/C YUMURTALIK BURSA;+90 (224) 441-6734;http://www.cicihali.com;cicihali.com
CİHAN TEKSTİL NAKLİYE TURİZM SANAYİ TİCARET LTD.ŞTİ.;BUTTİM İŞ MERKEZİ A-4 BLOK NO.1023-1024 OSMANGAZİ BURSA;+90 (224) 211-2882;http://www.cihantextile.com;cihantextile.com
CİHAT ÖZ - A.C.D. TEKSTİL;YUNUSEMRE MAH. KUTLUGÜN SOKAK NO.5 YILDIRIM BURSA;+90 (224) 251-0009;http://www.acdtekstil.com;acdtekstil.com
CİTEKS MAKİNA İNŞAAT GIDA TEKSTİL SANAYİ TİCARET LTD.ŞTİ.;KAZIMKARABEKİR MAH. KİBAR SOKAK NO.29/16 YILDIRIM BURSA;+90 (224) 364-5270;http://www.citeksiplik.com;citeksiplik.com
COATS (TÜRKİYE) İPLİK SAN. AŞ;BALATOSB MAH. MAVİ CAD. NO:20 YUMURTALIK BURSA;+90 (224) 243-1550;http://www.coats.com;coats.com
CONFETTİ TEKSTİL SAN. VE DIŞ TİC. AŞ;EYÜP SULTAN MAH. HOCA NASRETTİN CAD. NO:8 SANCAKTEPE İSTANBUL;+90 (224) 243-1136;http://www.confettitextile.com;confettitextile.com
COOL HALI SANAYİ VE TİC. LTD. ŞTİ.;YENİ MAH. 113. SK. NO: 2/B İNEGÖL BURSA;+90 (224) 000-0000;http://www.coolhali.com;coolhali.com
COŞKAN İPEK TEKSTİL SAN. VE TİC. LTD. ŞTİ.;AHMET VEFİK PAŞA MAH. KESTEL ORG.SAN.BÖLG. ULUDAĞ CAD. NO:8 KESTEL BURSA;+90 (224) 331-8765;http://www.coskanipek.com.tr;coskanipek.com.tr
CRS DİJİTAL BASKI VE TEKSTİL ANONİM ŞİRKETİ;SAMANLI MAH. 4.ÇAMLICA SK. NO:16/1 YILDIRIM BURSA;+90 (224) 364-0070;http://www.crstekstil.com;crstekstil.com
ÇADIRSAN GIDA MADDELERİ NAKLİYE TİC.VE SAN A.Ş.;OSTİM OSB MAH.1172 CAD.NO:27 YENİMAHALLE ANKARA;+90 (312) 311-4650;http://www.cadirsan.com;cadirsan.com
ÇAĞLAR TEKSTIL SAN.VE TIC.LTD. ŞTI.;K.BALIKLI MAH.ÇAĞLAR SAN.SIT. KALKAN SK.NO.16-18 OSMANGAZİ BURSA;+90 (224) 215-7171;http://www.caglartextİle.com;xn--caglartextile-eoh.com
ÇAĞSOY TEKSTIL VE TIC.LTD.ŞTI.;ÇALIK HALIL MH.SARIYER SAN.BÖL KANAL CD. N:22 Tayin edilmedi BURSA;+90 (224) 482-4163;http://www.cagsoy.com.tr;cagsoy.com.tr
ÇAĞSU TURIZM PAZ.TEKS.SAN.VE TIC.LTD.ŞTI.;ÇALIKHALIL MH.SARIYER SAN.SIT. KANAL CAD.NO.22/A YUMURTALIK BURSA;+90 (224) 482-4164;http://www.cagsoy.com;cagsoy.com
ÇAĞTEKSTİL TEKSTİL ÜRÜNLERİ İTH.İHR.PAZ.SAN VE TİC.LTD.ŞTİ;BARAKFAKİH OSB MAH.8.CAD.NO:1 KESTEL BURSA;+90 (224) 215-2023;http://www.cagtextile.com.tr;cagtextile.com.tr
ÇAHAN TEKSTİL SAN. VE TİC. A.Ş.;DEMİRTAŞ DUMLUPINAROSB MAH. MUSTAFA KARAER CAD. NO:47 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 261-0348;http://www.cahan.com.tr;cahan.com.tr
ÇAVUŞ ÖRME DOKUMA TEKSTİL İNŞ.SAN. VE TİC.A.Ş.;ANADOLU MAH. 1.AKIN SK.1 C Z3 YILDIRIM BURSA;+90 (224) 364-7333;http://www.cavusorme.com.tr;cavusorme.com.tr
ÇEÇEN TEKSTİL SAN. VE TİC. A.Ş.;DEMİRTAŞ DUMLUPINAR OSB MAH. LALE SOK. NO.2 OSMANGAZİ BURSA;+90 (224) 261-0580;http://www.cecentekstil.com;cecentekstil.com
ÇETİNKAYA TIBBİ ÜRÜNLER KİMYA İLAÇ KOZMETİK İTH. İHR. LTD. ŞTİ.;YUNUSEMRE MAH. 12. YILDIRIM SOK NO:21/1 YILDIRIM BURSA;+90 (224) 000-0000;http://www.biyenal.com;biyenal.com
ÇEYİZCE TEKS. SAN. VE TİC. LTD. ŞTİ.;ANADOLU MAH.3. BAŞARAN SK.NO:22-24 YILDIRIM BURSA;+90 (224) 364-8394;http://www.ceyizce.com.tr;ceyizce.com.tr
ÇİFTTEKS TEKSTİL GIDA İNŞ.TUR.SAN.VE TİC.LTD.ŞTİ.;ALTINOVA MAH.BUTTİM D BL.KAT:3NO:945-940 OSMANGAZİ BURSA;+90 (224) 211-6091;"http://www.derisaten.com,www.ekumas.com";"derisaten.com,www.ekumas.com"
ÇİSİY TEKSTİL SANAYİ VE TİCARET A.Ş.;AHMET VEFIKPAŞA MAH.KAYASAN SK NO:1 KESTEL BURSA;+90 (224) 331-7625;http://www.cisiytekstil.com.tr;cisiytekstil.com.tr
D MERCY GIDA OTOM. HURDA AKÜ AKARYAKIT PTRL ÜRÜN ELEKTRİK ELEKTRONİK GERİ DÖNÜŞÜM VE İTH.İH. LTD. ŞT;ANADOLU MH. 3. BAŞARAN SK. NO:45/A DUACINAR YILDIRIM BURSA;+90 (224) 363-1000;http://www.brandivaperde.com;brandivaperde.com
D.C.M. TEKSTİL KONFEKSİYON SAN. VE TİC.LTD.ŞTİ.;DEMİRTAŞ DUMLUPINAROSB MAH. MUSTAFA KARAER CAD.NO:24 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 261-1616;http://www.dcmtekstil.com.tr;dcmtekstil.com.tr
D.D.S.TEKS.SAN.TIC.LTD.ŞTI.;GÜRSU ORG.SAN.BÖL.ÖZÇAVUŞOĞLU SOK.NO.12-G Tayin edilmedi BURSA;+90 (224) 371-5868;http://www.ddstekstil.com;ddstekstil.com
DAFNE YAZILIM PRODÜKSİYON TEKSTİL GIDA SAN VE TİC.LTD.ŞTİ.;GÜVENEVLER MAH. FARABİ SOKAK NO:37-39/10 ÇANKAYA ANKARA;+90 (312) 000-0000;http://www.morilu.com;morilu.com
DALİ TEKSTİL İNŞAAT TURİZM OTOMOTİV NAKLİYE İTHALAT İHRACAT TİCARET VE SANAYİ LİMİTED ŞİRKETİ;KAYAPA MAH. 1.(530) SOK. A BLOK APT. NO:11 A KAYAPA YUMURTALIK BURSA;+90 (224) 493-2660;http://www.dalitekstil.com;dalitekstil.com
DAMLA DOKUMA TEKSTİL İTH.İHR.SAN.TİC.LTD.ŞTİ.;DEMİRTAŞ DUMLUPINAR OSB MAH.ORKİDE SK.NO:17 BÖLÜM 7-8 OSMANGAZİ BURSA;+90 (224) 262-5575;http://www.damladokuma.com;damladokuma.com
DANTE OTOMOTİV TEKSTİL GIDA İNŞAAT İTHALAT İHRACAT SAN. TİC. A.Ş.;ANADOLU MAH. ATICILAR CAD. BARAN TEKSTİL NO:78-2A/B1 YILDIRIM BURSA;+90 (224) 000-0000;http://www.edantehome.com.tr;edantehome.com.tr
DAYENS KOZMETIK ÜRÜN.TEM.TAAH. TEKS.SAN.TIC.LTD.ŞTI.;MUKADDES YAZICILAR CD.ERKAN SOK.NO.11 OSMANGAZİ BURSA;+90 (224) 244-6090;http://www.dayens.com;dayens.com
DEBSA TASARIM KONFEKSİYON TEKSTİL SAN.TİC.A.Ş.;İRFANİYE MAH. 1.AKTAŞ SK. SENTAŞ TEKS. NO:18 YUMURTALIK BURSA;+90 (224) 495-1075;http://https://www.debsatextile.com/;https
DEBY PAZARLAMA TEKSTİL SAN. TİC. A.Ş.;DEMİRTAŞ DUMLUPINAROSB MAH. SARDUNYA 2 SOK. NO:6/1 OSMANGAZİ BURSA;+90 (224) 211-0689;http://www.debytex.com;debytex.com
DEC DENIZCILIK TEKS.TUR.DERI G IDA ITH.IHR.TIC.LTD.STI.;ULU MAH CELAL BAYAR CAD NO:114 OSMANGAZİ BURSA;+90 (224) 272-3202;http://www.deexco.com;deexco.com
DECO MARKET MEFRUŞAT TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;ALTINOVA MAH. İSTANBUL CAD. NO:434/44 OSMANGAZİ BURSA;+90 (224) 211-3253;http://www.kristalcarpets.co.za;kristalcarpets.co.za
DEDEOĞLU MENSUCAT KUMAŞ MAKİNA SANAYİ VE TİCARET LTD.ŞTİ.;KARAPINAR MAH. 21. CAD. NO:9/1 YILDIRIM BURSA;+90 (224) 372-0070;http://www.dedeoglutekstil.com;dedeoglutekstil.com
DEĞIRMENCIOĞLU ÇEK-YAT SAN.VE TIC.LTD.ŞTI.;VEYSEL AKRANİ MAH. ESKİ GEMLİK YOLU NO: 208 OSMANGAZİ BURSA;+90 (224) 216-1515;http://www.degirmencioglu.com;degirmencioglu.com
DEKMAR TEKSTİL MOBİLYA DEKORASYON İNŞAAT SIHHİ VE ISI TESİSAT SANAYİ TİCARET LTD.ŞTİ.;HÜDAVENDİGAR MAH. DİKKALDIRIM CAD. NO.49 OSMANGAZİ BURSA;+90 (224) 238-0801;http://www.dekmar.com.tr;dekmar.com.tr
DEMKAY TEKSTİL KONFEKSİYON HAYVANCILIK SAN. VE TİC. LTD. ŞTİ.;DEMİRTAŞ DUMLUPINAROSB MAH. M.KARAER CAD. LALE SK. N0:6 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 261-2738;http://www.demkay.com;demkay.com
DEMOTEKS MEDİKAL TEKSTİL ANONİM ŞİRKETİ;AHİ EVRAN OSB MAH. OĞUZ CAD. NO:39 SİNCAN SİNCAN ANKARA;+90 (312) 256-2444;http://https://demoteks.web.tr;https
DENİZ NAZ TEKSTİL KONF. İNŞ .OTO. İHR. İTH. SAN. VE TİC. LTD. ŞTİ.;KAZIM KARABEKİR MH. KUYUMCU SK. NO: 13-15 İÇ KAPI NO: 1 YILDIRIM BURSA;+90 (224) 361-0056;http://www.mihiborn.com.tr;mihiborn.com.tr
DENİZBRODE TEKS.GIDA SAN.VE TİC.LTD ŞTİ;BARAKFAKIH SAN.BÖLG.ANKARA YOLU 17. KM Tayin edilmedi BURSA;+90 (224) 384-1210;http://www.perden.com;perden.com
DERHAN TEKSTIL KONFEKSİYON ENERJİ SANAYİ VE TİCARET A.Ş.;ANKARA CAD.18 KM BARAKFAKIH SAN.BÖLG YILDIRIM BURSA;+90 (224) 384-1190;http://www.derhantekstil.com;derhantekstil.com
DERICIOĞULLARI YAPI MALZEME. SAN.TIC.A.Ş.;SANAYI SITESI 18 ADA NO:4 KARACABEY BURSA;+90 (224) 671-8278;http://www.dericiogullari.com.tr;dericiogullari.com.tr
DERSİYON TEKSTİL SAN. VE TİC. LTD. ŞTİ.;FETHİYEOSB MAH. TURKUAZ CAD. NO:19 YUMURTALIK BURSA;+90 (224) 243-7580;http://www.dersiyon.com.tr;dersiyon.com.tr
DEŞARP TEKSTİL SAN. VE TİC. LTD. ŞTİ..;DEMİRTAŞ OSB MUSTAFA KARARER CD. NO:13 OSMANGAZİ BURSA;+90 (224) 443-1076;http://www.desarp.com;desarp.com
DETA REKLAM TURIZM ITH.IHR. TEKSTIL SAN.VE TIC.LTD.ŞTI.;KAYAPA SANAYI BÖLGESI NO:24 Tayin edilmedi BURSA;+90 (224) 493-2410;http://www.detatekstil.com;detatekstil.com
DE-TI TEKS.SAN.VE TIC.LTD.ŞTI;DEMIRTAŞ ORGANIZE SANAYI BÖL. AÇELYA SOK. NO:12 OSMANGAZİ BURSA;+90 (224) 261-1110;http://www.detitex.com;detitex.com
"D-EV TEKSTİL,ORMAN ÜRÜNLERİ MOBİLYA TİC. VE SAN. LTD. ŞTİ.";VEYSEL KARANİ MAH. 17.YILDIZ SOK. NO:11 İÇ KAPI NO:1 16090 OSMANGAZİ BURSA;+90 (224) 671-8278;http://www.d-ev.com;d-ev.com
DEVIN DIŞ TIC.LTD.ŞTI.;NİLÜFER ORG.SAN.BÖLG.SEDİR.CAD NO:16 YUMURTALIK BURSA;+90 (224) 411-0185;http://www.devintekstil.com;devintekstil.com
DEVORE TEKSTIL SAN VE TIC .LTD STI;DEMİRTAŞ ORG.SAN.BÖL.ALİ OSMAN SÖNMMEZ CAD.NO:16 OSMANGAZİ BURSA;+90 (224) 411-0375;"http://www.devoretex.com;www.trend-a.com";"devoretex.com;www.trend-a.com"
DEVORETEX TEKSTİL DIŞ TİCARET LİMİTED ŞİRKETİ;DEMİRTAŞ DUMLUPINAROSB MAH. ALİ OSMAN SÖNMEZ CAD.NO:16 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 411-0375;http://www.devoretex.com;devoretex.com
DEZZA ÖRME TEKSTİL SAN.VE TİC. LTD. ŞTİ.;BARAKFAKİ MH. 17. CD. NO:4 C KESTEL BURSA;+90 (224) 384-1318;http://www.dezza.com.tr;dezza.com.tr
DGR MAKİNE SANAYİ VE TİCARET A.Ş.;MİNARELİ ÇAVUŞ OSB. ATATÜRK BULV. NO:1-1/A YUMURTALIK BURSA;+90 (224) 342-1700;http://www.dgr-makine.com;dgr-makine.com
DH GROUP TEKSTİL SAN. VE TİC. A.Ş.;KURTULUŞ OSB MH VEZİRLİ CD. NO 5 GÜRSU BURSA;+90 (224) 000-0000;http://www.dhgroup.com.tr;dhgroup.com.tr
DIGITEX DİJİTAL BASKI TEK.TEKS.SAN. VE TİC.LTD.ŞTİ.;BEŞEVLER MH.BEYAZIT(130) SK.NO:50/B YUMURTALIK BURSA;+90 (224) 441-1649;http://www.digitex.com.tr;digitex.com.tr
DİGİTAL MODA TEKSTİL SAN. VE TİC.A.Ş.;KURTULUŞ OSB.MAH.PROF.DR.OKTAY SİNANOĞLU CAD. NO:68/3 GÜRSU BURSA;+90 (224) 371-2334;http://www.moda-digital.com.tr;moda-digital.com.tr
DİKİCİ PAZARLAMA İÇ VE DIŞ TİC. LTD. ŞTİ.;DOSAB YASEMIN SOK.NO.5 OSMANGAZİ BURSA;+90 (224) 261-2424;http://www.dikicitekstil.com;dikicitekstil.com
DİLEK GURBETÇİ - ASAYRA TEKSTİL;CUMHURİYET CAD. KARİZMA İŞ MERKEZİ 1.KAT NO.3/41 YALOVA YALOVA;+90 (226) 812-4455;http://www.asayratextile.com;asayratextile.com
DİLEK TEKSTİL TİCARET VE SANAYİ LTD.ŞTİ.;DEMİRTAŞ DUMLUPINAR OSB MAH. ASRİ SOK.NO:82 OSMANGAZİ BURSA;+90 (224) 261-1259;http://www.dilektekstil.com.tr;dilektekstil.com.tr
DİLHAN TEKS.SAN.VE TİC.A.Ş;SANTRAL MAH. YENİ YALOVA YOLU CAD. NO.640 OSMANGAZİ BURSA;+90 (224) 267-0425;http://www.dilhan.com.tr;dilhan.com.tr
DİLHAN TEKSTİL İÇ VE DIŞ TİC. A.Ş.;OVAAKÇA SANTRAL MAH. İSTANBUL CAD.NO:640/1 OVAAKÇA OSMANGAZİ BURSA;+90 (224) 267-0425;http://www.dilhan.com.tr;dilhan.com.tr
DİNİZ HOLDİNG A.Ş.;ORG.SAN.BÖLG.ALİ OSMAN SÖNMEZ BULV. NO:17 YUMURTALIK BURSA;+90 (224) 243-1170;http://www.dinizholding.com;dinizholding.com
DİSETA TEKSTİL İÇ VE DIŞ TİC.LTD;DEMİRTAŞ ORG SAN.MUSTAFA KARAER CD. N:19 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 261-3030;http://www.diseta.com;diseta.com
DİZDAR TEKSTİL TİC.SAN.A.Ş.;ANKARA YOLU 14.KM KESTEL SANAYI BÖLGESI PK.113 KESTEL BURSA;+90 (224) 373-0000;http://www.dizdar.com.tr;dizdar.com.tr
DMR DİJİTAL KUMAŞ BASKI İPLİK KONF. TEKS. SAN. VE TİC. LTD. ŞTİ.;DEMİRTAŞ DUMLUPINAROSB PAPATYA SOK. NO:24/G OSMANGAZİ BURSA;+90 (224) 261-2411;http://www.dmrdijital.com.tr;dmrdijital.com.tr
DOCODE BİLGİSAYAR VE YAZILIM SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ALAADDİN BEY MAH. 626. SOK. HİDROSAM HİDROPOR B BLOK NO:22/13 YUMURTALIK BURSA;+90 (850) 622-3383;http://www.docode.com.tr;docode.com.tr
DOCUART BİLGİSAYAR VE İLETİŞİM ELEKTRONİK SERVİS İNŞ. TEKS. GIDA PAZ. SAN. VE TİC. LTD. ŞTİ.;BEŞTEPE MAH. 32. CAD 1/97 YENİMAHALLE ANKARA;+90 (312) 212-4696;http://www.docuart.com.tr;docuart.com.tr
DODEKS TEKSTİL GIDA SAN. VE TİC. LTD. ŞTİ.;KONAK MAH. NARIŞ (120) SOK. OFİS ARTI NO:3/10 YUMURTALIK BURSA;+90 (224) 000-0000;http://www.dodeks.com;dodeks.com
DOES TEKSTİL İTHALAT İHRACAT SAN. TİC. LTD. ŞTİ.;AHMETVEFİKPAŞA MAH. ANKARA CAD. REÇBERLER HALI MOBİLYA NO:34 KESTEL BURSA;+90 (224) 221-5556;http://www.does.com.tr;does.com.tr
DOĞA ÇANTA AMBALAJ TEKSTİL PLASTİK İTH.İHR.SAN.VE TİC.LTD.ŞTİ.;CUMHURİYET MAH. SÜREYYA CADDESİ NO:19 ÇUBUK ANKARA;+90 (312) 838-3039;http://www.dogacantaambalaj.com;dogacantaambalaj.com
DOĞAL TEKSTIL SAN VE TIC AŞ.;UZUNÇARŞI FIDAN HAN 101-102 OSMANGAZİ BURSA;+90 (224) 221-8474;http://www.dogalteks.com;dogalteks.com
DOĞANCI IPLIK TICARET VE SAN. A.Ş.;UZUNÇARŞI FIDAN HAN NO:101 MERKEZ BURSA;+90 (224) 714-8176;http://www.dogalteks.com;dogalteks.com
DOKUMAŞ FABRİC TEKSTİL SAN. VE TİC. LTD. ŞTİ.;DEMİRTAŞ DUMLUPINAR OSB MH. LEYLAK SK. NO: 4 OSMANGAZİ BURSA;+90 (224) 000-0000;http://www.dokumasfabric.com;dokumasfabric.com
DÖRT PAK AMBALAJ SAN. VE TİC.LTD.ŞTİ.;SARAY MAH. ADNAN MENDERES BLV. NO:32 KAHRAMANKAZAN ANKARA;+90 (312) 815-1595;http://www.dortpak.com;dortpak.com
DÖRTSIFIR ENDÜSTRİYEL ÜRÜNLER SAN VE TİC A.Ş.;ESENTEPE MAH OKUL CAD YILMAZ AKSEL SİT.A BLOK APT NO.2/1/8 YUMURTALIK BURSA;+90 (224) 240-2106;http://www.dort-sifir.com.tr;dort-sifir.com.tr
