firma_adi;adres;telefon;website;domain;birlik
KUBİLAY KİMYA VE BOYA SAN. TİC. LTD. ŞTİ.;ALI AĞA ORG. SAN. BÖL.ERTAÇ KARAGÖZLÜ CAD. NO.6 ALİAĞA İZMİR;02326215001;www.kubilayboya.com;kubilayboya.com;ÇİB - Çelik İhracatçıları Birliği
ULUSAL YAPI DANIŞMANLIK DIŞ TİC. LTD. ŞTİ;ATATÜRK MAH.TURGUT ÖZAL BULV.42A ADA GARDENYA 7/1 K:6 D:42 ATAŞEHİR İSTANBUL;(216) 4558663;www.ulusalyapi.com;ulusalyapi.com;ÇİB - Çelik İhracatçıları Birliği
TEKNOPAK ÇEMBERLEME MAK.AMB.SAN.TİC.LTD.ŞTİ.;YAYLA MH.KOÇAK CD.NO:15HABİPLER SULTANGAZİ İSTANBUL;(212) 4751065;www.teknocemberleme.com.tr;teknocemberleme.com.tr;ÇİB - Çelik İhracatçıları Birliği
IŞIK ENDÜSTRİYEL ÜRÜNLER PAZARLAMA ANONİM ŞİRKETİ;ATATÜRK MH. MUSTAFA KEMAL CAD. NO:1/2 DAIRE 1-2-3 KADIKÖY İSTANBUL;02165809360;www.isikendustriyel.com;isikendustriyel.com;ÇİB - Çelik İhracatçıları Birliği
ÖZKANOĞLU İNŞAAT TAAHHÜT VE TİCARET LİMİTED ŞİRKETİ;FATİH MAH.ALİ ÇALIŞIR SK.NO:8/A MERKEZ ÇANKIRI;(376) 2122023;www.ozkanoglu.com.tr;ozkanoglu.com.tr;ÇİB - Çelik İhracatçıları Birliği
OPKON OPTİK ELEKTRONİK KONTROL SANAYİ VE TİCARET ANONİM ŞİRKETİ;TERAZIDERE MAH. 60.YIL CAD. NO.46AYRANCI SITESI BAYRAMPAŞA İSTANBUL;02125014863;www.opkon.com.tr;opkon.com.tr;ÇİB - Çelik İhracatçıları Birliği
PEDAŞ LED VE AYDINLATMA SİSTEMLERİ İÇ DIŞ TİC. LTD. ŞTİ.;MERVE MAH. NECİP FAZIL CAD. NO:6 SANCAKTEPE İSTANBUL;(216) 3643327;www.pedas.com.tr;pedas.com.tr;ÇİB - Çelik İhracatçıları Birliği
SOYDAN RAF MARKET EKİPM.SAN.TİC.LTD.ŞTİ.;YENİ MAH.İNKILAP CAD. YÜCE SOK. NO:20 İZMİT KOCAELİ;(262) 2263641;www.soydanraf.com;soydanraf.com;ÇİB - Çelik İhracatçıları Birliği
ERTUG REKLAM SANAYII VE TICARET A.S.;DİLOVASI ORG. SAN. BÖL. 3 KISIMD 3005 SOKAK NO:9 GEBZE KOCAELİ;02627591750;www.ertug.com.tr;ertug.com.tr;ÇİB - Çelik İhracatçıları Birliği
FLİCKER LİNE DIŞ TİCARET LİMİTED ŞİRKETİ;ZİYA GÖKALP MAH. KARACAOĞLAN SK. AĞAOĞLU MY WORLD EUROPA B3 BLOK NO: 1 D İÇ KAPI NO: 182 BAŞAKŞEHİR İSTANBUL;(212) 0000000;http://www.flickerline.com;flickerline.com;ÇİB - Çelik İhracatçıları Birliği
GROMFAST METAL SANAYI VE TICARET ANONİM ŞİRKETİ;İKİTELLİ OSB MH İSTEKS SAN SİT B6 BLOK NO:9 BAŞAKŞEHİR İSTANBUL;(212) 4859119;www.gromfast.com.tr;gromfast.com.tr;ÇİB - Çelik İhracatçıları Birliği
BAŞARI GÜMRÜK MÜŞAVİRLİĞİ LİMİTED ŞİRKETİ;TEVFİKBEY MAH.MERKEZ CAD.ORKİDE SOK.MÜŞAVİRLER APT.NO:11/3 SEFAKÖY KÜÇÜKÇEKMECE İSTANBUL;(212) 5800000;www.basarigumruk.net;basarigumruk.net;ÇİB - Çelik İhracatçıları Birliği
BURSA POZİTİF ELEKTROMARKET ELEKTRİK SANAYİ TİCARET LİMİTED ŞİRKETİ;ALAADDİNBEY MAHALLESİ 638. SOKAK NO 5 NİLÜFER BURSA;(224) 4350444;http://www.pozitifelektromarket.com;pozitifelektromarket.com;ÇİB - Çelik İhracatçıları Birliği
MAS MUTFAK AKSESUARLARI SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;İKİTELLİ OSB MH HÜRRİYET BULVARI DEPARKO SAN SİT NO:1/38 NOB201 BAŞAKŞEHİR İSTANBUL;(212) 6752555;www.oscarglobal.com.tr;oscarglobal.com.tr;ÇİB - Çelik İhracatçıları Birliği
PANDELLİ DEGİRMEN VE FAB.MALZ.SAN VE TIC.LTD.STİ;NECATİBEY CAD. HOSA TAHSİN SOK. NO.6 BEYOĞLU İSTANBUL;(212) 2937029;www.pandelidegirmen.com;pandelidegirmen.com;ÇİB - Çelik İhracatçıları Birliği
EFOR ÇELIK DEMIR SAN. VE TIC.LİMİTED ŞİRKETİ;İKİTELLİ ORGANİZE SANAYİ BÖLGESİ ESENLER SANAYİ SİTESİ 14. BLOK NO: 5 BAŞAKŞEHİR / İSTANBUL BAŞAKŞEHİR İSTANBUL;(212) 5499570;http://www.eforcelik.com.tr;eforcelik.com.tr;ÇİB - Çelik İhracatçıları Birliği
ALUCOREKS ALÜMİNYUM A.Ş.;İKİTELLİ OSB MH ESENLER SAN SİT 18 BLOK NO:10 BAŞAKŞEHİR İSTANBUL;(212) 4161500;www.alucorex.com;alucorex.com;ÇİB - Çelik İhracatçıları Birliği
CAGCELİK CAGTREND OFİS MOBİLYALARI SANAYİ VE DIŞ TİCARET ANONİM ŞİRKETİ;ZİYA GÖKALP MH ABDULLAH PAŞA CD NO:40/1İÇ KAPI NO:1 BAŞAKŞEHİR İSTANBUL;(212) 4720741;www.cagcelikoffice.com;cagcelikoffice.com;ÇİB - Çelik İhracatçıları Birliği
WÜRTH SANAYİ ÜRÜNLERİ TİCARET LİMİTED ŞİRKETİ;ESKI SILIVRI C.NO.46 İSTANBUL;02128666200;www.wurth.com.tr;wurth.com.tr;ÇİB - Çelik İhracatçıları Birliği
ELKOMSAN ELEKTRO.KOMPONENT SAN VE TIC.A.S.;OTO SANAYI SIT.YILDIRIM SOK.NO:14 BEŞİKTAŞ İSTANBUL;02122812300;www.elkomsan.com;elkomsan.com;ÇİB - Çelik İhracatçıları Birliği
ERKUL MUTF.BANYO VE MOB.AKS. VE TIC.LTD.STI.;BARIŞ MAH.1803/3 SK.NO:5 GEBZE KOCAELİ;(262) 6434153;www.erkulmutfak.com;erkulmutfak.com;ÇİB - Çelik İhracatçıları Birliği
BUZDOLABI DÜNYASI END.MUT.ÜR.PAZ.SAN.VE TİC.LTD.ŞTİ.;DAVUTPAŞA CAD. TİM 2 İŞM. NO.178 ZEYTİNBURNU İSTANBUL;(212) 5444853;www.buzdolabidunyasi.com;buzdolabidunyasi.com;ÇİB - Çelik İhracatçıları Birliği
BALABAN MEKANİK MÜHENDİSLİK SAN.VE TİC. LTD.ŞTİ;ÜÇEVLER MAH.İZMİR YOLU CAD. WEST POINT BLOK NO:241 D İÇ KAPI NO :267 NİLÜFER BURSA;(224) 0000000;http://www.bmmuhendislik.com.tr;bmmuhendislik.com.tr;ÇİB - Çelik İhracatçıları Birliği
İLERİ PVC ALÜMİNYUM CEPHE KAPLAMA İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;SOĞANLI MAHALLESİ 3.ÇAY SK. NO: 62 /1 OSMANGAZİ BURSA;(224) 2120078;http://www.ilerialu.com;ilerialu.com;ÇİB - Çelik İhracatçıları Birliği
KRESMAK POMPA VE HİDROFOR SİSTEMLERİ İTHALAT İHRACAT VE TİCARET ANONİM ŞİRKETİ;HALKAPINAR MAH.1203/3 SOK.NO:5/F YENİŞEHİR KONAK İZMİR;(232) 4696437;www.kresmak.com.tr;kresmak.com.tr;ÇİB - Çelik İhracatçıları Birliği
STONE METAL KABİN SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;FATİH MAH. KATİP ÇELEBİ CAD. KARADENİZ METALÜRJİ AS NO: 55/1 TUZLA /İSTANBUL FATİH İSTANBUL;(216) 3046931;www.stonemetal.com.tr;stonemetal.com.tr;ÇİB - Çelik İhracatçıları Birliği
PDS PROFIL DILME SAC MAKINALARI SANAYI VE DIS TICARET A.S.;TUZLA ORG. SAN. BÖL. 8. CAD. NO:1 K:1 TUZLA İSTANBUL;(216) 5933930;www.pdsmakina.com.tr;pdsmakina.com.tr;ÇİB - Çelik İhracatçıları Birliği
ELBOY MÜHENDİSLİK OTOMASYON ENDÜSTRİYEL ÇÖZÜMLERİ İMA. SAN. VE DIŞ TİC. LTD. ŞTİ.;ÇAKIL MAH.ELBASAN CAD.NO:75B ÇATALCA İSTANBUL;(212) 5445217;www.elboy.com.tr;elboy.com.tr;ÇİB - Çelik İhracatçıları Birliği
BİRLEŞİK FIRÇA SAN. VE TİC. AŞ;ÜNİVERSİTE MAH. FİRUZKÖY BULVARI NO:28 AVCILAR İSTANBUL;(212) 5911416;www.birlesikfirca.com;birlesikfirca.com;ÇİB - Çelik İhracatçıları Birliği
KARADENIZ PANJUR VE PENCERE SİSTEMLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TEPE SOK. MEHMET KELEŞ APT.NO:7/A İDEALTEPE 34841 MALTEPE, MALTEPE İSTANBUL;02164894750;www.karadenizpanjur.com;karadenizpanjur.com;ÇİB - Çelik İhracatçıları Birliği
PERLADIA TİCARET VE DANIŞMANLIK ANONİM ŞİRKETİ;KIZILIRMAK MAH 1445 SK 1445 SK. NO:2/1 İÇ KAPI NO4 ÇANKAYA ANKARA;(312) 2842210;http://www.perladia.com;perladia.com;ÇİB - Çelik İhracatçıları Birliği
BETAMER MADENCİLİK SAN. VE TİC. LTD. ŞTİ.;ANKARA MERMERCİLER SİT. YUVAKÖY MAH.3706 SK. NO:64 YENİMAHALLE ANKARA;(312) 3960222;www.betamer.com;betamer.com;ÇİB - Çelik İhracatçıları Birliği
AFRA DIŞ TİCARET VE ULUSLARARASI NAKLİYAT LİMİTED ŞİRKETİ;İSTOÇ TOPTANCILAR ÇARŞISI C BLOKNO:B-1 K.-2 BAĞCILAR İSTANBUL;(212) 6598075;www.unver.com.tr;unver.com.tr;ÇİB - Çelik İhracatçıları Birliği
LIDER CERCEVE SAN.VE TIC.LTD.S TI.;HARAMİDERE SAN. SİT. G BLOK NO:213 BEYLİKDÜZÜ İSTANBUL;(212) 4220524;www.lidercerceve.com;lidercerceve.com;ÇİB - Çelik İhracatçıları Birliği
TEMA LASTİK ENDÜSTRİ TİCARET A.Ş.;AKÇABURGAZ MAH. 153.SOK. NO:3ÇAKMAKLI ESENYURT İSTANBUL;02128867167;www.temalastik.com.tr;temalastik.com.tr;ÇİB - Çelik İhracatçıları Birliği
STAR ALÜMİNYUM PAZARLAMA SANAYİ VE TİCARET ANONİM ŞİRKETİ;İKİTELLİ OSB MH ENKOOP SAN SİT 2 SK NO:6 BAŞAKŞEHİR İSTANBUL;(212) 4444959;www.staraluminyum.com;staraluminyum.com;ÇİB - Çelik İhracatçıları Birliği
SAMSUNG ELECTRONICS ISTANBUL P AZ.VE TIC.LTD.STI.;OTAKÇILAR CAD. NO: 78 FLATOFİS İŞ MERKEZİ KAT: 3 NO: B3 ? KAT: 4 NO: 59 / 1 EYÜP İSTANBUL;(212) 4670600;www.samsung.com;samsung.com;ÇİB - Çelik İhracatçıları Birliği
HUSEYIN NEZIROGLU;ABDI IPEKCI C.1.EMINTAŞ SAN.S IT.158-193-194 BAYRAMPAŞA İSTANBUL;02125677624;www.unipar.com.tr;unipar.com.tr;ÇİB - Çelik İhracatçıları Birliği
KOMPOSAN OFIS AKSAMLARI SAN. VE TIC.LTD.ŞTI.;BIKSAN SAN. SITESI SOSYALTESISLER BINASI GIRIŞ KAT KÜÇÜKÇEKMECE İSTANBUL;02124862572;www.komposan.com;komposan.com;ÇİB - Çelik İhracatçıları Birliği
POLİSAN KANSAİ BOYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;DEMİRCİLER OSB MAH. REFİKBAYDUR CAD. NO: 7/3 DİLOVASI KOCAELİ;(216) 5785600;www.polisan.com.tr;polisan.com.tr;ÇİB - Çelik İhracatçıları Birliği
EPSAN PLASTİK SANAYİ VE TİCARET A.Ş.;ALİOSMAN SÖNMEZ CD. NO:16SONMEZ CAD NO.16 OSMANGAZİ BURSA;02242612020;www.etsan.com.tr;etsan.com.tr;ÇİB - Çelik İhracatçıları Birliği
CELIKELLER DEK. YAPI SIST. INS PAZ.SAN. VE TIC.LTD.STI.;GÜMÜŞHANE CAD. ARMAĞAN SOK.NO:12-B 4 LEVENT ŞİŞLİ İSTANBUL;(212) 2640951;www.celikeller.com;celikeller.com;ÇİB - Çelik İhracatçıları Birliği
DOST TEKNİK TEKSTİL LTD. ŞTİ.;DOĞU SAN. SIT 4. BLOK NO:2 BAHÇELİEVLER İSTANBUL;(212) 5510066;www.dostteknik.com;dostteknik.com;ÇİB - Çelik İhracatçıları Birliği
PETES MAKİNA SAN.TİC. A. Ş.;MITHATPASA MAH. İSTANBUL CAD. NO.13 EYÜP İSTANBUL;(212) 3601950;www.petes.com.tr;petes.com.tr;ÇİB - Çelik İhracatçıları Birliği
MTM ELEKTRIK ANONİM ŞİRKETİ;ALTINŞEHİR MAH. ŞENEL CAD. NO.100 YUKARIDUDULLU ÜMRANİYE İSTANBUL;(216) 5234900;www.mtmltd.com.tr;mtmltd.com.tr;ÇİB - Çelik İhracatçıları Birliği
İLKERLER ENDÜSTRİ SATIŞ VE PAZARLAMA ANONİM ŞİRKETİ;MALTEPE MAH.GÜMÜŞSUYU CAD.N:34-1 ZEYTİNBURNU İSTANBUL;(216) 6131020;www.ilk-end.com.tr;ilk-end.com.tr;ÇİB - Çelik İhracatçıları Birliği
GRAM MAKİNE SANAYİ TİCARET LİMİTED ŞİRKETİ;SOĞUKKUYU MAH. 1595 SK. NO:1 İÇ KAPI NO:40 BAYRAKLI İZMİR;(232) 3762152;www.exporttrusts.com;exporttrusts.com;ÇİB - Çelik İhracatçıları Birliği
GÜVEN İŞ KUYUMCULUK KALIPÇILIK İNŞAAT SANAYİ VE TİCARET LTD.ŞTİ.;GEDİKPAŞA CAMİİ SK. YENAL IS MERKEZİNO:56/A SULTANAHMET FATİH İSTANBUL;02126387906;www.guvenis.com;guvenis.com;ÇİB - Çelik İhracatçıları Birliği
EVRENSEL KAPI VE PENCERE AKSESUARLARI DIŞ TİCARET LTD ŞTİ.;GÜRPINAR MAHALLESİ NAMIK KEMAL CADDESİ MANZARA EVLERİ NO:9 BEYLİKDÜZÜ İSTANBUL;(212) 0000000;http://www.evrenselgirisim.com;evrenselgirisim.com;ÇİB - Çelik İhracatçıları Birliği
BULUTONUR TEDARİK İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;VEYSEL KARANİ MAHALLESİ KÖŞK CADDESİ 16. ÇEŞME SOKAK NO:2 OSMANGAZİ BURSA;(224) 2152182;www.bulutonurplastik.com.tr;bulutonurplastik.com.tr;ÇİB - Çelik İhracatçıları Birliği
KALDE KLİMA PAZARLAMA VE TAAHHÜT ANONİM ŞİRKETİ;PERŞEMBE PAZARI CD MAHKEME SK NO:4 BEYOĞLU İSTANBUL;(212) 2566190;www.kalde.com.tr;kalde.com.tr;ÇİB - Çelik İhracatçıları Birliği
SUYOLCU MARİN DENİZCİLİK MAKİNA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;EVLİYA ÇELEBİ MAH. MEHMET AKİF SK. NO 3 TUZLA İSTANBUL;(216) 3957713;http://www.suyolcumarin.com;suyolcumarin.com;ÇİB - Çelik İhracatçıları Birliği
LUXİAL YAPI SİSTEMLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YENİBOSNA MERKEZ MH YALÇIN KOREŞ CD TİCARET MERKEZİ NO:14/1/1 BAHÇELİEVLER İSTANBUL;(212) 4384790;www.luxial.com;luxial.com;ÇİB - Çelik İhracatçıları Birliği
RISING GLOBAL DIŞ TİCARET ANONİM ŞİRKETİ;AKÇABURGAZ MH 3132 SK NO:11-13 ESENYURT İSTANBUL;(212) 4441886;www.risinglobal.com;risinglobal.com;ÇİB - Çelik İhracatçıları Birliği
SİFONİK SİSTEM DRENAJ VE İNŞAAT SAN. TİC. LTD. ŞTİ.;ŞEYHSİNAN MAH.DERİNYOL SOK.NO:17 ÇORLU TEKİRDAĞ;(282) 6520385;www.sifonikdrenaj.com;sifonikdrenaj.com;ÇİB - Çelik İhracatçıları Birliği
RÖM-AY ASANSÖR VE ELEKTRİK SAN. TİC. LTD.ŞTİ.;TOROS CAD. BİRLİK SİTESİ 31.PARSELB BLOK D:1 MALTEPE İSTANBUL;(216) 4427441;www.romayasansor.com;romayasansor.com;ÇİB - Çelik İhracatçıları Birliği
ONESTEEL YAPI TEKNOLOJİLERİ LTD.ŞTİ.;ORTA MAH. VEZİRKÖPRÜ CAD. ORDU SK. NO:26 İZPARK PLAZA C BLOK - K:13 D:28-29 - SOĞANLIK KARTAL İSTANBUL;(216) 3581010;www.saytekno.com;saytekno.com;ÇİB - Çelik İhracatçıları Birliği
EKOMAK ENDÜSTRİYEL KOMPRESÖR VE MAKİNA SAN. VE TİC. A. Ş,;ŞERİFALİ MEVKİİ ŞÖYLEŞİ SOK. NO.41/A ÜMRANİYE İSTANBUL;02165401133;www.ekomak.com.tr;ekomak.com.tr;ÇİB - Çelik İhracatçıları Birliği
ANADOORIA DIŞ TİCARET LİMİTED ŞİRKETİ;İKİTELLİ OSB KERESTECİLER SİTESİ 20 SK 21 BLOK NO:22/24 BAŞAKŞEHİR İSTANBUL;(212) 6704715;www.anadooria.com;anadooria.com;ÇİB - Çelik İhracatçıları Birliği
ABAMET ÇEVRE TEKNOLOJİLERİ MÜHENDİSLİK MAKİNE İNŞAAT SAN.VE TİC.LTD.ŞTİ.;SAKARYA SOK. MALTE PLAZA NO: 35/4 BAGLARBASI MALTEPE İSTANBUL;;www.abamet.com.tr;abamet.com.tr;ÇİB - Çelik İhracatçıları Birliği
NEW WAY İTHALAT İHRACAT VE TİCARET LİMİTED ŞİRKETİ;GÖZTEPE MH BATIŞEHİR CD BATİŞEHİR SİT K1 BLOK NO:2/1/38 BAĞCILAR İSTANBUL;(212) 4855950;www.newwaytr.com;newwaytr.com;ÇİB - Çelik İhracatçıları Birliği
NALBANTOĞLU METAL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ÇOBANÇESME MH SANAYİ CD NİSH RESİDENCE SİTESİ A BLOK NO:44A NO:44 BAHÇELİEVLER İSTANBUL;(212) 7716071;www.nalbantal.com;nalbantal.com;ÇİB - Çelik İhracatçıları Birliği
ARSLAN METAL ENDÜSTRİSİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İKİTELLİ OSB MH METAL-İŞ SAN SİT 5A BLOK NO:25-27-29 İKİTELLİ BAŞAKŞEHİR İSTANBUL;(212) 5496959;www.arslanraf.com;arslanraf.com;ÇİB - Çelik İhracatçıları Birliği
ROKA ÇEVRECİ ÜRÜN VE PROJE GELİŞTİRME TİCARET LİMİTED ŞİRKETİ;RAGIP GÜMÜŞPALA CD AHENK HAN İŞ MERKEZİ NO 29/ 202 SARIDEMİR MAHALLESİ 34134 FATİH İSTANBUL;(216) 3450510;www.rokadesign.net;rokadesign.net;ÇİB - Çelik İhracatçıları Birliği
VESUVIUS İSTANBUL REFRAKTER SAN. TİC. A.Ş.;GEBZE ORG. SAN. BÖLGESİ MAH. 1700 SOK. NO.1074 ŞEKERPINAR-KOCAELİ KARTAL İSTANBUL;(262) 6770999;www.vesuvius.com;vesuvius.com;ÇİB - Çelik İhracatçıları Birliği
DENE TEKNOLOJİ A.Ş.;BEDRETTİN DALAN BULVARI METRO 34 PLAZANO:23 KAT:5 DAİRE:56 BAŞAKŞEHİR İSTANBUL;;www.dene.io;dene.io;ÇİB - Çelik İhracatçıları Birliği
GİVEKA AYDINLATMA SANAYİ TİCARET LİMİTED ŞİRKETİ;HALİL RIFAT PAŞA MAH. YÜZER HAVUZ SK.PERPA APT. NO.1/1043 ŞİŞLİ İSTANBUL;(212) 2203609;https://giveka.com.tr;giveka.com.tr;ÇİB - Çelik İhracatçıları Birliği
METAL TEKNİK HAVALANDIRMA VE KLİMA SİSTEMLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;AKŞEMSETTİN MH 302 SK NO:10/2 ESENYURT İSTANBUL;(212) 6949570;www.metalteknik.net;metalteknik.net;ÇİB - Çelik İhracatçıları Birliği
METE STOR OTOMATİK PANJUR ALÜMİNYUM DOĞRAMA SİSTEMLERİ PAZARLAMA TİCARET LİMİTED ŞİRKETİ;AKÇABURGAZ MH MH ALKOP CD NO:46/1 ESENYURT İSTANBUL;(212) 2245264;www.metestor.com;metestor.com;ÇİB - Çelik İhracatçıları Birliği
HNB MÜHENDİSLİK PROJE YÖNETİMİ VE DANIŞMANLIK LİMİTED ŞİRKETİ;CEVİZLİ MAH. MUSTAFA KEMAL CAD. HUKUKÇULAR TOWERS A BLOK NO:66 / A İÇ KAPI NO : 111 KARTAL İSTANBUL;(216) 7097508;http://www.hnbmuhendislik.com;hnbmuhendislik.com;ÇİB - Çelik İhracatçıları Birliği
ARMA TENTE PERGOLA VE CAM SİSTEMLERİ İNŞAAT SANAYİ TİCARET LİMİTED ŞİRKETİ;İKİTELLİ OSB MH MARMARA SAN SİT P BLOK NO:5 KÜÇÜKÇEKMECE İSTANBUL;(212) 4721288;www.armatente.com;armatente.com;ÇİB - Çelik İhracatçıları Birliği
ALİMAR MAKİNA SANAYİ VE TİCARET ANONİM ŞİRKETİ;UZAY ÇAĞI BULVARI ALİMAR TİCARET MERKEZİ 1432 SOKAK NO:2/1 OSTİM OSB İSKİTLER YENİMAHALLE ANKARA;(312) 3544017;www.alimar.com.tr;alimar.com.tr;ÇİB - Çelik İhracatçıları Birliği
ESER OTOMOTIV PLASTİK KALIP SANAYİ VE TİCARET ANONİM ŞİRKETİ;ÇAKMALKLI M.66S.NO:9 İSTANBUL;02128862834;www.eserotomotiv.com;eserotomotiv.com;ÇİB - Çelik İhracatçıları Birliği
BUDİN AKARCA MÜREKKEP BOYA SAN. TİC. A.Ş.;10014 SOK.NO.11 A.O.S.B. ÇİĞLİ İZMİR;02323280084;www.budin.com.tr;budin.com.tr;ÇİB - Çelik İhracatçıları Birliği
TUNÇTÜRK LOJİSTİK NAKLİYAT İÇ VE DIŞ TİCARET LTD. ŞTİ;FATİH MH. ÇAVUŞBAŞI CUMHURİYET CD. GİZEM APT. NO: 234 BEYKOZ İSTANBUL;(216) 4798909;http://www.tuncturklojistik.com/;tuncturklojistik.com;ÇİB - Çelik İhracatçıları Birliği
ŞAFAK ELEKTRİK MALZEMELERİ TİC. VE SAN. A.Ş.;ŞERİFALİ MAH. BEYAN SOK. NO:24 ÜMRANİYE İSTANBUL;(216) 4447735;www.safakelektrik.com;safakelektrik.com;ÇİB - Çelik İhracatçıları Birliği
BEKIROGLU HIDROLIK PNOMATIK HIRDAVAT MAKİNA VE BAĞLANTI EKIPMANLARI SANAYİ LİMİTED ŞİRKETİ;TEPEÖREN MAH. DEMOKRASİ CAD. NO:202A TUZLA İSTANBUL;02163040080;www.bekirogluhidrolik.com;bekirogluhidrolik.com;ÇİB - Çelik İhracatçıları Birliği
KUZEY ARITMA MÜHENDİSLİK PROJR SAN. VE TİC. LTD. ŞTİ.;ÜNİVERSİTE MAHALLESİ KOMİSER SOKAK NO:21 A 34310 AVCILAR İSTANBUL;(850) 3465078;www.kuzeyaritma.com;kuzeyaritma.com;ÇİB - Çelik İhracatçıları Birliği
BIÇAKCILAR TIBBİ CİHAZLAR SAN. VE TİC.A.Ş;OSMANGAZİ MAH. GAZİ CAD. NO:21 ŞİŞLİ İSTANBUL;02122108585;www.bicakcilar.com;bicakcilar.com;ÇİB - Çelik İhracatçıları Birliği
SIRIN PRES DOKUM MUSLUK VE SU ARM.SAN.TIC.LTD.STI.;EMEKYEMEZ MH.BANKALAR CD.YANIKKAPI SK.HACI MEHMET IŞH.N:42/1 KARAKÖY BEYOĞLU İSTANBUL;02122555057;www.sirinpres.com;sirinpres.com;ÇİB - Çelik İhracatçıları Birliği
NART AMBALAJ SAN. VE TİC. LTD.ŞTİ.;MALTEPE MAH. DAVUTPAŞA CD. KALE İŞ MERKEZİ NO:141/ ZEYTİNBURNU İSTANBUL;(212) 4830571;www.nartexport.com;nartexport.com;ÇİB - Çelik İhracatçıları Birliği
ÖZEN GLOBAL DIŞ TİCARET LTD.ŞTİ.;ORUCREİS MH TEKSTİLKENT CD ARA BLOK NO:27-28-8-9 ESENLER İSTANBUL;;www.ozen-global.com;ozen-global.com;ÇİB - Çelik İhracatçıları Birliği
KARDEŞLER GÜMRÜK MÜŞAVİRLİĞİ LOJİSTİK VE ULUSLARARASI TAŞIMACILIK LİMİTED ŞİRKETİ;İKİTELLİ OSB MAH. İSTEKS B6 BLOK İSTEKS SANAYİ NO:7 BAŞAKŞEHİR İSTANBUL;(212) 4856993;www.aytekhediyelik.com;aytekhediyelik.com;ÇİB - Çelik İhracatçıları Birliği
TEKNOVALS MAKİNE SANAYİ VE TİCARET A.Ş.;BEYLİKDÜZÜ OSB MH 10 CD AKSULTAN 2 İŞ MERKEZİ A BLOK NO:4/1-3 BEYLİKDÜZÜ İSTANBUL;(212) 4232373;www.teknovals.com;teknovals.com;ÇİB - Çelik İhracatçıları Birliği
İNOKSAN MUTFAK SANAYİ VE TİCARET A.Ş.;IŞINTEPE OSB MH. EFLATUN CD. NO:5 NİLÜFER BURSA;(224) 2436123;www.inoksan.com.tr;inoksan.com.tr;ÇİB - Çelik İhracatçıları Birliği
DMT MEKANİK DIŞ TİCARET LTD. ŞTİ.;YAKUPLU MAH. GEÇİT SK., VERA PLAZA, NO: 17/12 BEYLİKDÜZÜ İSTANBUL;(212) 7099724;www.dmtmekanik.com;dmtmekanik.com;ÇİB - Çelik İhracatçıları Birliği
BİNAKS SOLUTİONS DANIŞMANLIK HİZMETLERİ TİCARET LİMİTED ŞİRKETİ;ESENLER MAH. DİVAN SK. VEZIR KURUBAL APT NO: 4 İÇ KAPI NO: 12 PENDİK İSTANBUL;(216) 3965164;http://www.binaks.com;binaks.com;ÇİB - Çelik İhracatçıları Birliği
AKSİYON TEKNOLOJİ HİZMETLERİ TİC. LTD.ŞTİ.;MİRA TOWER TATLISU MH. ŞENOL GÜNEŞ BULVARI NO:2 D:45 BAŞAKŞEHİR İSTANBUL;(216) 9999559;www.aksiyonteknoloji.com;aksiyonteknoloji.com;ÇİB - Çelik İhracatçıları Birliği
ÇAĞDAŞ ELEKTRONİK MEDİKAL SİSTEMLER SAN. VE TİC. LTD. ŞTİ.;DEFTERDAR MAH.KERESTECİLER SİTESİ HACI BİLİN SOK. NO:16 EYÜP İSTANBUL;(212) 6137073;www.cagdasmedikal.com;cagdasmedikal.com;ÇİB - Çelik İhracatçıları Birliği
MAXTRANS POMPA MAKİNA ENERJİ SİSTEMLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;İDEALTEPE MAH.ÖZGÜR SOK.NO:26 D:1-3 34840D:1-3 MALTEPE İSTANBUL;(216) 5181150;www.maxtrans.com.tr;maxtrans.com.tr;ÇİB - Çelik İhracatçıları Birliği
ISTANBUL PLASTIK GIDA INS.TEKS .SAN.TIC.LTD.STI.;ÖMERLİ MAH. ILGAZ SOK. NO:4 ARNAVUTKÖY İSTANBUL;(212) 6897961;www.teknoray.net;teknoray.net;ÇİB - Çelik İhracatçıları Birliği
CERES REKLAM SAN. VE TİC. A.Ş.;MERKEZ MAH. AYAZMA MEVKİİ Ş. MEHMET AKİF CAD. NO :37/A TAŞDELENLEN TAŞDELEN ÇEKMEKÖY İSTANBUL;(216) 3122462;www.ceresdisplay.com;ceresdisplay.com;ÇİB - Çelik İhracatçıları Birliği
